People QuickFacts,Chapel Hill,North Carolina
"Population, 2012 estimate    ","58,424","9,748,364"
"Population, 2010 (April 1) estimates base    ","57,233","9,535,471"
"Population, percent change, April 1, 2010 to July 1, 2012    ",2.1%,2.2%
"Population, 2010    ","57,233","9,535,483"
"Persons under 5 years, percent, 2010    ",4.2%,6.6%
"Persons under 18 years, percent, 2010    ",17.4%,23.9%
"Persons 65 years and over, percent,  2010    ",9.2%,12.9%
"Female persons, percent, 2010    ",53.4%,51.3%
,,
"White alone, percent, 2010 (a)    ",72.8%,68.5%
"Black or African American alone, percent, 2010 (a)    ",9.7%,21.5%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,1.3%
"Asian alone, percent, 2010 (a)    ",11.9%,2.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",2.7%,2.2%
"Hispanic or Latino, percent, 2010 (b)    ",6.4%,8.4%
"White alone, not Hispanic or Latino, percent, 2010    ",69.5%,65.3%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",64.1%,84.4%
"Foreign born persons, percent, 2008-2012    ",16.8%,7.5%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",18.6%,10.8%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",94.1%,84.5%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",73.5%,26.8%
"Veterans, 2008-2012    ","2,140","738,926"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",19.4,23.5
"Housing units, 2010    ","22,254","4,327,528"
"Homeownership rate, 2008-2012    ",49.7%,67.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",46.5%,17.1%
"Median value of owner-occupied housing units, 2008-2012    ","$376,100","$153,600"
"Households, 2008-2012    ","20,225","3,693,221"
"Persons per household, 2008-2012    ",2.35,2.51
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$35,106","$25,285"
"Median household income, 2008-2012    ","$59,793","$46,450"
"Persons below poverty level, percent, 2008-2012    ",22.7%,16.8%
,,
Business QuickFacts,Chapel Hill,North Carolina
"Total number of firms, 2007    ","5,717","798,791"
"Black-owned firms, percent, 2007    ",3.6%,10.5%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",S,1.0%
"Asian-owned firms, percent, 2007    ",3.9%,2.5%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,2.7%
"Women-owned firms, percent, 2007    ",32.4%,28.2%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"205,867,299"
"Merchant wholesaler sales, 2007 ($1000)    ","403,031","88,795,885"
"Retail sales, 2007 ($1000)    ","569,472","114,578,173"
"Retail sales per capita, 2007    ","$10,975","$12,641"
"Accommodation and food services sales, 2007 ($1000)    ","219,741","16,126,939"
,,
Geography QuickFacts,Chapel Hill,North Carolina
"Land area in square miles, 2010    ",21.12,"48,617.91"
"Persons per square mile, 2010    ","2,710.0",196.1
FIPS Code    ,11800,37
Counties    ,"Durham County
 Orange County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
