ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Rasmus,Henning,DEN,0,00:20:40,00:00:00,01:08:58,00:00:00,00:31:30,1,02:01:08
Dan,Alterman,ISR,0,00:20:32,00:00:00,01:07:49,00:00:00,00:33:01,2,02:01:23
Ran,Alterman,ISR,0,00:20:44,00:00:00,01:08:55,00:00:00,00:33:23,3,02:03:03
Kris,Gemmell,NZL,0,00:20:36,00:00:00,01:09:04,00:00:00,00:33:23,4,02:03:04
Daniel,Unger,GER,0,00:20:33,00:00:00,01:09:08,00:00:00,00:34:10,5,02:03:52
Gerald,Horvath,AUT,0,00:20:40,00:00:00,01:08:59,00:00:00,00:34:20,6,02:04:00
Gavin,Noble,IRL,0,00:20:34,00:00:00,01:09:06,00:00:00,00:36:27,7,02:06:08
Or,Berger,ISR,0,00:20:39,00:00:00,01:08:56,00:00:00,00:38:10,8,02:07:45
Robert,Lovdahl,SWE,0,00:21:56,00:00:00,01:08:53,00:00:00,00:37:16,9,02:08:05
Yoni,Doron,ISR,0,00:21:52,00:00:00,01:09:02,00:00:00,00:37:54,10,02:08:48
Uri,Zilberman,ISR,0,00:21:54,00:00:00,01:08:55,00:00:00,00:39:25,11,02:10:14
Yonatan,Malka,ISR,0,00:22:25,00:00:00,01:13:24,00:00:00,00:36:22,12,02:12:13
Shuki,Seroya,ISR,0,00:26:08,00:00:00,01:15:09,00:00:00,00:38:23,13,02:19:40
Benjamin,Sanson,FRA,0,00:20:19,00:00:00,01:11:39,00:00:00,00:49:12,14,02:21:10
Urs,Messikommer,SUI,0,00:25:52,00:00:00,01:15:37,00:00:00,00:42:17,15,02:23:46
Ofer,Vered,ISR,0,00:23:53,00:00:00,01:16:23,00:00:00,00:00:00,DNF,00:00:00
