ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Anthony,Mcsweeney,AUS,10,00:19:27,00:01:20,00:55:55,00:00:00,00:30:53,1,01:47:37
Drew,Box,AUS,6,00:18:59,00:01:24,00:56:19,00:00:00,00:31:43,2,01:48:28
Danylo,Sapunov,UKR,1,00:19:06,00:01:41,00:55:56,00:00:00,00:31:54,3,01:48:38
Zhihang,Jiang,CHN,4,00:19:28,00:01:20,00:55:57,00:00:00,00:32:03,4,01:48:49
Maxym,Chorny,UKR,12,00:19:27,00:01:26,00:55:56,00:00:00,00:32:14,5,01:49:03
Liwei,Sun,CHN,8,00:20:48,00:00:29,00:56:41,00:00:00,00:31:15,6,01:49:16
Faquan,Bai,CHN,11,00:20:22,00:01:11,00:56:32,00:00:00,00:31:18,7,01:49:24
Lin,Chen,CHN,21,00:20:48,00:01:09,00:56:09,00:00:00,00:31:18,8,01:49:25
Daniel,Lee Chi Wo,HKG,2,00:20:46,00:01:07,00:56:06,00:00:00,00:31:27,9,01:49:28
Zhou,Fang,CHN,7,00:19:27,00:01:23,00:55:55,00:00:00,00:32:56,10,01:49:42
Campbell,Schmidt***,AUS,9,00:20:41,00:01:25,00:55:54,00:00:00,00:32:18,11,01:50:19
Yiming,Zhang,CHN,5,00:20:08,00:01:12,00:56:45,00:00:00,00:33:08,12,01:51:14
Hao,Miao,CHN,17,00:19:43,00:00:31,00:56:33,00:00:00,00:34:55,13,01:51:43
You,Li,CHN,28,00:20:34,00:01:15,00:56:21,00:00:00,00:34:15,14,01:52:25
John,Polson,AUS,18,00:21:13,00:01:07,00:55:36,00:00:00,00:35:09,15,01:53:06
Jing,Huang,CHN,22,00:20:15,00:01:31,00:56:23,00:00:00,00:35:37,16,01:53:47
Haojun,Liu,CHN,19,00:22:45,00:01:37,00:58:50,00:00:00,00:32:19,17,01:55:31
Weibo,Zhao,CHN,26,00:23:02,00:01:17,00:58:43,00:00:00,00:32:35,18,01:55:38
Bryce,Mcmaster,NZL,16,00:19:04,00:01:48,00:55:57,00:00:00,00:39:11,19,01:56:00
Jack,Walgers,AUS,23,00:20:45,00:01:28,00:55:51,00:00:00,00:37:56,20,01:56:01
Linghua,Shi,CHN,20,00:22:12,00:01:13,00:59:48,00:00:00,00:33:56,21,01:57:10
Hansen,Gu,CHN,27,00:21:58,00:01:22,00:59:47,00:00:00,00:34:21,22,01:57:30
Shi,Qingli,CHN,43,00:20:30,00:01:16,01:01:20,00:00:00,00:34:33,23,01:57:41
Te Kawa,Robb,NZL,47,00:22:24,00:01:25,00:59:16,00:00:00,00:35:47,24,01:58:52
Lamuel,Lau Ching Yin,HKG,40,00:23:19,00:01:01,00:58:50,00:00:00,00:35:55,25,01:59:06
Binbin,Shi,CHN,36,00:20:45,00:01:15,01:01:08,00:00:00,00:36:06,26,01:59:15
Chon Yen,Lee,TPE,45,00:21:16,00:01:19,01:00:36,00:00:00,00:36:11,27,01:59:24
Xi,Jin,CHN,42,00:21:19,00:01:18,01:00:26,00:00:00,00:36:30,28,01:59:35
Dickson,Tam Joe Dick,HKG,30,00:20:29,00:01:26,00:56:15,00:00:00,00:41:39,29,01:59:50
Yongliang,Su,CHN,24,00:23:45,00:01:17,01:01:34,00:00:00,00:34:00,30,02:00:37
Fengchu,Zhao,CHN,29,00:24:54,00:01:22,01:02:42,00:00:00,00:32:33,31,02:01:33
Peng,Li,CHN,31,00:23:42,00:01:03,01:01:10,00:00:00,00:36:02,32,02:01:59
Fuqiang,Zhang,CHN,41,00:25:47,00:01:15,01:01:57,00:00:00,00:33:08,33,02:02:08
Peiyang,Song,CHN,38,00:21:18,00:01:34,01:00:20,00:00:00,00:38:58,34,02:02:10
Chunhui,Yan,CHN,34,00:23:57,00:01:11,01:01:32,00:00:00,00:36:08,35,02:02:49
Pei Yen,Hsu,TPE,44,00:23:36,00:01:14,01:01:18,00:00:00,00:37:21,36,02:03:29
Hailin,Li,CHN,46,00:23:41,00:01:22,01:01:30,00:00:00,00:37:03,37,02:03:37
Hsiu-Shen,Kuo,TPE,32,00:21:18,00:01:19,01:00:33,00:00:00,00:40:48,38,02:04:00
Wanchun,Wei,CHN,25,00:24:01,00:02:05,01:02:58,00:00:00,00:36:03,39,02:05:07
Jian,Cao,CHN,39,00:22:13,00:01:15,01:05:01,00:00:00,00:37:18,40,02:05:49
Chris,Rawling,AUS,35,00:21:15,00:01:07,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Wanda,Zheng,CHN,37,00:20:45,00:01:10,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Roman,Bauer,KAZ,14,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Dmitriy,Smurov,KAZ,3,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Vladimir,Ulitin,KAZ,33,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Andrew,Wright,HKG,15,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
