ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jonathan,Alzate,COL,0,00:10:39,00:00:00,00:29:10,00:00:00,00:15:55,1,00:55:45
Jonathan,Daza,COL,0,00:10:39,00:00:00,00:29:10,00:00:00,00:15:59,2,00:55:49
Andres Felipe,Rodriguez Rueda,COL,0,00:10:39,00:00:00,00:29:10,00:00:00,00:16:21,3,00:56:11
Felipe,Ladino ,COL,0,00:10:19,00:00:00,00:29:29,00:00:00,00:16:38,4,00:56:29
Claudio,Monsalve,COL,0,00:10:04,00:00:00,00:29:44,00:00:00,00:16:47,5,00:56:37
Shamyr,Aly,COL,0,00:10:57,00:00:00,00:28:52,00:00:00,00:19:45,6,00:59:35
Andres,Argothy,ECU,0,00:10:39,00:00:00,00:29:58,00:00:00,00:18:56,7,00:59:36
Bruno,Baldini,ARG,0,00:10:57,00:00:00,00:28:52,00:00:00,00:20:13,8,01:00:02
David,Guete,COL,0,00:11:19,00:00:00,00:31:51,00:00:00,00:17:49,9,01:01:00
Diego,Jimenez,COL,0,00:10:39,00:00:00,00:32:13,00:00:00,00:18:44,10,01:01:39
Gustavo,Zavaleta,ESA,0,00:11:40,00:00:00,00:32:13,00:00:00,00:18:47,11,01:02:41
Federico,Venegas ,CRC,0,00:12:14,00:00:00,00:27:51,00:00:00,00:23:51,12,01:03:57
Abel,Villalobos,BOL,0,00:11:47,00:00:00,00:35:46,00:00:00,00:18:22,13,01:05:57
Juan Erick,Castrillon,COL,0,00:10:19,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gustavo,Pontaza,GUA,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Berny,Roldan,CRC,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Diego Fernando,Vallejo ,COL,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
