ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Loretta,Harrop,AUS,0,00:19:21,00:00:26,00:58:05,00:00:36,00:36:12,1,01:54:42
Siri,Lindley,USA,0,00:19:57,00:00:27,00:59:39,00:00:37,00:34:36,2,01:55:16
Stephanie,Forrester,GBR,0,00:20:55,00:00:24,00:58:43,00:00:39,00:36:12,3,01:56:52
Christiane,Pilz,GER,0,00:19:57,00:00:26,00:59:34,00:00:39,00:36:46,4,01:57:23
Pilar,Hidalgo,ESP,0,00:19:57,00:00:26,00:59:42,00:00:34,00:36:46,5,01:57:27
Isabelle,Mouthon-Michellys,FRA,0,00:20:00,00:00:24,00:59:37,00:00:41,00:37:07,6,01:57:49
Nancy,Kemp-Arendt,LUX,0,00:19:21,00:00:26,00:58:05,00:00:39,00:39:26,7,01:57:59
Machiko,Nakanishi,JPN,0,00:19:52,00:00:28,00:59:42,00:00:41,00:37:42,8,01:58:26
Aniko,Gog,HUN,0,00:20:56,00:00:26,01:00:07,00:00:36,00:36:38,9,01:58:45
Nina,Anisimova,RUS,0,00:19:49,00:00:28,00:59:50,00:00:39,00:38:01,10,01:58:49
Beatrice,Mouthon,FRA,0,00:19:56,00:00:26,00:59:39,00:00:41,00:38:19,11,01:59:04
Nora,Edocseny,HUN,0,00:20:40,00:00:31,01:00:27,00:00:41,00:37:07,12,01:59:24
Heather,Williams,GBR,0,00:19:59,00:00:28,00:59:34,00:00:43,00:38:46,13,01:59:31
Mieke,Suys,BEL,0,00:20:52,00:00:28,01:00:14,00:00:37,00:37:43,14,01:59:55
Eva,Dollinger,AUT,0,00:20:53,00:00:28,01:00:13,00:00:43,00:38:03,15,02:00:22
Silvia,Pepels,NED,0,00:20:55,00:00:28,01:00:12,00:00:39,00:38:31,16,02:00:46
Anneliese,Heard,GBR,0,00:19:56,00:00:26,00:59:37,00:00:39,00:40:35,17,02:01:12
Michelle,Dillon,GBR,0,00:22:26,00:00:26,01:02:23,00:00:39,00:35:28,18,02:01:24
Cornelia,Bourgadel,FRA,0,00:20:51,00:00:34,01:00:14,00:00:39,00:39:20,19,02:01:26
Delphine,Py-Bilot,FRA,0,00:20:54,00:00:27,01:00:14,00:00:31,00:40:14,20,02:02:21
Erika,Molnar,HUN,0,00:22:03,00:00:26,01:02:46,00:00:43,00:36:54,21,02:02:53
Rebekah,Keat,AUS,0,00:20:54,00:00:28,01:00:14,00:00:41,00:41:31,22,02:03:47
Andrea,Walko,HUN,0,00:20:57,00:00:26,01:00:09,00:00:41,00:42:57,23,02:05:13
Olga,Danka,HUN,0,00:20:45,00:00:28,01:00:18,00:00:43,00:43:52,24,02:06:12
Petra,Harangi,HUN,0,00:19:51,00:00:31,00:59:41,00:00:39,00:46:55,25,02:07:38
