ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jhonathan,Ulshanski,ISR,12,00:09:01,00:01:29,00:31:23,00:00:00,00:17:33,1,00:59:30
Nikita,Obukhov,RUS,2,00:00:00,00:00:00,00:30:42,00:00:00,00:18:19,2,00:59:44
Martin,Papista,CRO,3,00:09:11,00:01:30,00:31:16,00:00:00,00:17:47,3,00:59:45
Shachar,Sagiv,ISR,19,00:09:09,00:01:30,00:31:15,00:00:00,00:18:13,4,01:00:09
Amitai,Yonah,ISR,20,00:10:27,00:01:28,00:32:25,00:00:00,00:16:29,5,01:00:52
Jarno,Lehtinen,FIN,4,00:10:18,00:01:31,00:32:35,00:00:00,00:16:55,6,01:01:21
Asaf,Fried,ISR,5,00:09:48,00:01:37,00:32:57,00:00:00,00:17:09,7,01:01:33
Roy,Zuaretz,ISR,34,00:10:21,00:01:35,00:32:31,00:00:00,00:18:00,8,01:02:29
Omer,Strashnov,ISR,30,00:10:24,00:01:33,00:32:20,00:00:00,00:18:24,9,01:02:43
Nir,Cohen,ISR,31,00:10:11,00:01:30,00:32:43,00:00:00,00:18:34,10,01:03:00
Shir,Ofer,ISR,17,00:09:57,00:01:37,00:32:52,00:00:00,00:18:49,11,01:03:17
Tal,Liberman,ISR,29,00:09:41,00:01:40,00:33:06,00:00:00,00:19:10,12,01:03:38
Ron,Amit,ISR,40,00:09:05,00:01:33,00:33:45,00:00:00,00:19:19,13,01:03:45
Bar,Dolev,ISR,9,00:10:07,00:01:37,00:32:32,00:00:00,00:19:43,14,01:04:02
Yodar,Shafrir,ISR,15,00:09:06,00:01:30,00:33:45,00:00:00,00:19:53,15,01:04:17
Yaniv,Aharonov,ISR,22,00:10:45,00:01:40,00:34:58,00:00:00,00:18:38,16,01:06:01
Ido,Benifla,ISR,23,00:10:31,00:01:43,00:35:07,00:00:00,00:20:14,17,01:07:37
Niv,Akdem,ISR,11,00:11:11,00:01:31,00:37:09,00:00:00,00:18:30,18,01:08:23
Amir,Gez,ISR,24,00:11:14,00:01:30,00:36:04,00:00:00,00:20:12,19,01:09:02
Matan,Green,ISR,37,00:11:11,00:01:41,00:35:59,00:00:00,00:20:18,20,01:09:12
Saar,Fridman,ISR,10,00:10:47,00:01:40,00:34:59,00:00:00,00:21:47,21,01:09:14
On,Kuritzky,ISR,35,00:10:26,00:01:36,00:36:49,00:00:00,00:20:53,22,01:09:46
Tamir,Alford,ISR,26,00:10:49,00:01:39,00:37:19,00:00:00,00:20:16,23,01:10:04
Raz,Fargon,ISR,36,00:11:29,00:01:55,00:40:15,00:00:00,00:18:04,24,01:11:45
Ofir,Navon,ISR,14,00:11:22,00:01:57,00:38:16,00:00:00,00:20:10,25,01:11:47
Matan,Sabati,ISR,41,00:11:25,00:01:53,00:38:24,00:00:00,00:21:59,26,01:13:42
Tal,Meirovitch,ISR,28,00:10:43,00:01:41,00:39:25,00:00:00,00:23:23,27,01:15:14
Alon,Lamdani,ISR,21,00:11:13,00:01:46,00:40:48,00:00:00,00:22:07,28,01:15:55
Dotan,Ashkenazi,ISR,7,00:10:50,00:01:46,00:39:05,00:00:00,00:24:59,29,01:16:43
Haim,Ashkenazi,ISR,18,00:00:00,00:01:51,00:13:29,00:00:00,00:00:00,DNS,00:00:00
Yarden,Hazoot,ISR,39,00:00:00,00:01:36,00:32:58,00:00:00,00:00:00,DNS,00:00:00
Ron,Makai,ISR,1,00:00:00,00:02:00,00:13:32,00:00:00,00:00:00,DNS,00:00:00
