ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Javier,Gomez Noya,ESP,2,00:17:47,00:00:39,01:00:16,00:00:25,00:31:35,1,01:50:45
Bruno,Pais,POR,1,00:17:56,00:00:33,01:00:13,00:00:23,00:31:55,2,01:51:03
Oliver,Freeman,GBR,69,00:17:51,00:00:39,01:00:11,00:00:24,00:32:01,3,01:51:09
Fraser,Cartmell,GBR,40,00:18:03,00:00:40,00:59:57,00:00:25,00:33:17,4,01:52:25
Guillaume,Dechavanne,FRA,27,00:17:50,00:00:36,01:00:16,00:00:26,00:33:28,5,01:52:39
Clemente,Alonso,ESP,18,00:18:06,00:00:37,01:00:04,00:00:30,00:33:42,6,01:53:01
Pierre,Dorez,FRA,38,00:19:05,00:00:41,01:00:24,00:00:26,00:32:31,7,01:53:10
Axel,Zeebroek,BEL,7,00:17:54,00:00:38,01:00:02,00:00:37,00:34:07,8,01:53:21
Duarte Silva,Marques,POR,4,00:17:46,00:00:37,01:00:23,00:00:26,00:34:13,9,01:53:26
Franky,Batelier,FRA,20,00:18:36,00:00:37,01:00:56,00:00:25,00:32:58,10,01:53:34
Csaba,Kuttor,HUN,5,00:17:49,00:00:40,01:00:17,00:00:30,00:34:35,11,01:53:52
Francesc,Godoy,ESP,32,00:17:55,00:00:39,01:00:12,00:00:24,00:34:44,12,01:53:57
Carlos,Gil,ESP,30,00:18:29,00:00:39,01:01:54,00:00:37,00:32:20,13,01:54:01
Balazs,Pocsai,HUN,25,00:18:35,00:00:52,01:00:42,00:00:33,00:33:28,14,01:54:12
Bertrand,Boulch,FRA,24,00:18:26,00:00:36,01:01:36,00:00:27,00:33:12,15,01:54:19
Ivan,Risti,ITA,26,00:18:14,00:00:44,01:02:00,00:00:22,00:33:03,16,01:54:24
Frederik,Van Lierde,BEL,9,00:18:13,00:00:49,01:01:06,00:00:26,00:34:03,17,01:54:39
Bas,Diederen,NED,3,00:18:00,00:00:43,01:02:21,00:00:31,00:33:20,18,01:54:57
Pierrick,Page,FRA,61,00:18:14,00:00:49,01:01:56,00:00:28,00:33:39,19,01:55:09
Cedric,Primault,FRA,35,00:18:27,00:00:37,01:01:34,00:00:25,00:34:47,20,01:55:52
Jose,Tovar,ESP,8,00:19:15,00:00:36,01:02:32,00:00:28,00:33:08,21,01:56:02
Joao,Cavaleiro,POR,22,00:17:51,00:00:47,01:02:22,00:00:24,00:34:50,22,01:56:16
Attila,Fecskovics,HUN,34,00:19:02,00:00:43,01:02:46,00:00:34,00:33:16,23,01:56:22
Ivan,Tejero,ESP,62,00:17:54,00:00:41,01:02:28,00:00:32,00:34:50,24,01:56:27
Ramon,Ejeda Medina,ESP,11,00:18:35,00:00:52,01:03:01,00:00:30,00:33:37,25,01:56:38
Omar,Tayara,SYR,10,00:17:57,00:00:39,01:02:25,00:00:26,00:35:14,26,01:56:43
Brice,Daubord,FRA,49,00:18:38,00:00:41,01:01:39,00:00:28,00:35:24,27,01:56:52
Ruben,Bravo,ESP,29,00:19:05,00:00:36,01:02:49,00:00:28,00:33:54,28,01:56:54
Ole,Vinnergaard,DEN,41,00:18:55,00:00:35,01:02:58,00:00:25,00:34:06,29,01:57:01
Cedric,Deanaz,FRA,15,00:18:29,00:00:48,01:01:48,00:00:30,00:36:00,30,01:57:36
Xavier,Torrades,ESP,37,00:19:04,00:00:39,01:02:43,00:00:28,00:34:43,31,01:57:40
Anton,Ruanova,ESP,63,00:18:16,00:00:49,01:01:59,00:00:27,00:36:14,32,01:57:47
Peter,Bajai,HUN,17,00:18:21,00:00:39,01:01:57,00:00:30,00:36:22,33,01:57:52
Csaba,Rendes,HUN,36,00:18:30,00:01:02,01:02:56,00:00:29,00:35:07,34,01:58:07
Huib,Rost,NED,14,00:19:01,00:00:35,01:02:55,00:00:29,00:35:12,35,01:58:15
Samer,Ali Saad,ESP,19,00:18:47,00:00:36,01:03:06,00:00:31,00:35:27,36,01:58:30
Nicolas,Bolon,FRA,59,00:19:03,00:00:42,01:02:41,00:00:30,00:35:48,37,01:58:46
Norbert,Domnik,AUT,72,00:19:37,00:00:39,01:03:36,00:00:29,00:34:47,38,01:59:09
Miguel,Arraiolos,POR,51,00:19:16,00:00:43,01:03:54,00:00:27,00:35:00,39,01:59:23
Aurélien,Lescure,FRA,60,00:20:03,00:00:37,01:03:12,00:00:32,00:35:17,40,01:59:43
Jens,Toft,DEN,42,00:17:58,00:00:43,01:02:24,00:00:24,00:38:39,41,02:00:10
Alberto,Trillo,ESP,65,00:17:53,00:00:57,01:03:36,00:00:27,00:37:26,42,02:00:22
José,Estrangeiro,POR,53,00:19:36,00:00:41,01:03:36,00:00:25,00:36:46,43,02:01:06
Karim,Balli Al Soufi,ESP,45,00:18:39,00:00:40,01:01:43,00:00:35,00:39:54,44,02:01:33
Mark,Zammit,MLT,58,00:19:03,00:00:39,01:02:48,00:00:27,00:39:43,45,02:02:42
Yohann,Vincent,FRA,23,00:18:05,00:00:39,01:00:07,00:00:26,00:00:00,DNF,00:00:00
Ben,Pernet,FRA,28,00:18:15,00:00:41,01:02:07,00:00:38,00:00:00,DNF,00:00:00
Isaac,Lopez,ESP,6,00:18:14,00:00:37,01:02:07,00:00:25,00:00:00,DNF,00:00:00
Pedro,Gomes,POR,52,00:19:18,00:00:47,01:03:49,00:00:28,00:00:00,DNF,00:00:00
Marcos,Mendiola,ESP,48,00:19:18,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Miquel,Blanchart,ESP,47,00:19:37,00:00:42,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pedro Antonio,De Arriba,ESP,64,00:20:45,00:00:44,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tiago,Lobo,POR,68,00:21:14,00:00:47,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rui,Dolores,POR,66,00:22:00,00:00:54,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Francisco,Fernandez-Cortes,ESP,46,00:17:56,00:00:47,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jose Miguel,Perez,ESP,43,00:18:06,00:00:52,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Joao,Silva,POR,57,00:18:16,00:00:37,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sebastien,Berlier,FRA,16,00:18:35,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kjell,Verleyssen,BEL,39,00:18:37,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pedro,Leitao,POR,54,00:19:34,00:00:44,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Vasco,Pessoa,POR,56,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
