People QuickFacts,San Bruno,California
"Population, 2013 estimate    ","42,443","38,332,521"
"Population, 2010 (April 1) estimates base    ","41,053","37,253,959"
"Population, percent change, April 1, 2010 to July 1, 2013    ",3.4%,2.9%
"Population, 2010    ","41,114","37,253,956"
"Persons under 5 years, percent, 2010    ",6.0%,6.8%
"Persons under 18 years, percent, 2010    ",21.0%,25.0%
"Persons 65 years and over, percent,  2010    ",12.7%,11.4%
"Female persons, percent, 2010    ",50.7%,50.3%
,,
"White alone, percent, 2010 (a)    ",49.5%,57.6%
"Black or African American alone, percent, 2010 (a)    ",2.3%,6.2%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.6%,1.0%
"Asian alone, percent, 2010 (a)    ",25.4%,13.0%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",3.3%,0.4%
"Two or More Races, percent, 2010    ",6.6%,4.9%
"Hispanic or Latino, percent, 2010 (b)    ",29.2%,37.6%
"White alone, not Hispanic or Latino, percent, 2010    ",36.0%,40.1%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",90.0%,84.2%
"Foreign born persons, percent, 2009-2013    ",35.1%,27.0%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",49.9%,43.7%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",90.3%,81.2%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",35.0%,30.7%
"Veterans, 2009-2013    ","1,629","1,893,539"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",25.4,27.2
"Housing units, 2010    ","15,356","13,680,081"
"Homeownership rate, 2009-2013    ",56.2%,55.3%
"Housing units in multi-unit structures, percent, 2009-2013    ",39.6%,31.0%
"Median value of owner-occupied housing units, 2009-2013    ","$597,900","$366,400"
"Households, 2009-2013    ","14,886","12,542,460"
"Persons per household, 2009-2013    ",2.77,2.94
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$35,371","$29,527"
"Median household income, 2009-2013    ","$78,911","$61,094"
"Persons below poverty level, percent, 2009-2013    ",6.6%,15.9%
,,
Business QuickFacts,San Bruno,California
"Total number of firms, 2007    ","3,296","3,425,510"
"Black-owned firms, percent, 2007    ",S,4.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.3%
"Asian-owned firms, percent, 2007    ",19.7%,14.9%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.3%
"Hispanic-owned firms, percent, 2007    ",20.9%,16.5%
"Women-owned firms, percent, 2007    ",26.9%,30.3%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"491,372,092"
"Merchant wholesaler sales, 2007 ($1000)    ","340,450","598,456,486"
"Retail sales, 2007 ($1000)    ","512,687","455,032,270"
"Retail sales per capita, 2007    ","$12,991","$12,561"
"Accommodation and food services sales, 2007 ($1000)    ","83,302","80,852,787"
,,
Geography QuickFacts,San Bruno,California
"Land area in square miles, 2010    ",5.48,"155,779.22"
"Persons per square mile, 2010    ","7,505.3",239.1
FIPS Code    ,65028,6
Counties    ,"San Mateo County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
