People QuickFacts,Jerauld County,South Dakota
"Population, 2013 estimate    ","2,066","844,877"
"Population, 2010 (April 1) estimates base    ","2,071","814,180"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-0.2%,3.8%
"Population, 2010    ","2,071","814,180"
"Persons under 5 years, percent, 2013    ",6.8%,7.1%
"Persons under 18 years, percent, 2013    ",22.9%,24.6%
"Persons 65 years and over, percent, 2013    ",24.3%,14.9%
"Female persons, percent, 2013    ",50.0%,49.8%
,,
"White alone, percent, 2013 (a)    ",98.1%,85.9%
"Black or African American alone, percent, 2013 (a)    ",0.2%,1.9%
"American Indian and Alaska Native alone, percent, 2013 (a)    ",0.4%,8.9%
"Asian alone, percent, 2013 (a)    ",0.2%,1.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2013 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2013    ",1.0%,2.1%
"Hispanic or Latino, percent, 2013 (b)    ",5.4%,3.4%
"White alone, not Hispanic or Latino, percent, 2013    ",93.0%,83.3%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",85.8%,83.6%
"Foreign born persons, percent, 2009-2013    ",2.7%,2.8%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",4.8%,6.8%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",84.8%,90.4%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",15.4%,26.2%
"Veterans, 2009-2013    ",178,"67,886"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",13.6,16.9
"Housing units, 2013    ","1,068","370,291"
"Homeownership rate, 2009-2013    ",72.7%,68.0%
"Housing units in multi-unit structures, percent, 2009-2013    ",5.3%,18.8%
"Median value of owner-occupied housing units, 2009-2013    ","$69,900","$132,400"
"Households, 2009-2013    ",882,"323,136"
"Persons per household, 2009-2013    ",2.2800000000000002,2.45
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$26,590","$25,740"
"Median household income, 2009-2013    ","$46,591","$49,495"
"Persons below poverty level, percent, 2009-2013    ",12.2%,14.1%
,,
Business QuickFacts,Jerauld County,South Dakota
"Private nonfarm establishments, 2012    ",74,"25,773"
"Private nonfarm employment, 2012    ",0,"336,526"
"Private nonfarm employment, percent change, 2011-2012    ",,3.0%
"Nonemployer establishments, 2012    ",169,"61,973"
,,
"Total number of firms, 2007    ",166,"76,997"
"Black-owned firms, percent, 2007    ",F,0.3%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,2.2%
"Asian-owned firms, percent, 2007    ",F,0.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,0.8%
"Women-owned firms, percent, 2007    ",F,22.2%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"13,051,128"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"11,400,476"
"Retail sales, 2007 ($1000)    ","20,503","12,266,218"
"Retail sales per capita, 2007    ","$10,466","$15,390"
"Accommodation and food services sales, 2007 ($1000)    ",D,"1,622,751"
"Building permits, 2012    ",2,"4,178"
,,
Geography QuickFacts,Jerauld County,South Dakota
"Land area in square miles, 2010    ",526.23,"75,811.00"
"Persons per square mile, 2010    ",3.9,10.7
FIPS Code    ,73,46
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
