ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Andrey,Bryukhankov,RUS,175,00:09:17,00:00:23,00:29:04,00:00:27,00:15:40,1,00:54:48
Anton,Kozlov,RUS,152,00:09:27,00:00:24,00:29:18,00:00:28,00:16:04,2,00:55:39
Lukas,Kocar,CZE,149,00:09:46,00:00:25,00:28:59,00:00:27,00:16:29,3,00:56:04
Vyacheslav,Pimenov,RUS,144,00:09:17,00:00:24,00:30:31,00:00:28,00:15:44,4,00:56:21
Adam,Glogowski,POL,142,00:09:46,00:00:23,00:28:57,00:00:27,00:16:56,5,00:56:28
Alexey,Khmelevskiy,RUS,131,00:09:53,00:00:25,00:28:53,00:00:27,00:17:05,6,00:56:40
Christophe,De Keyser,BEL,156,00:10:06,00:00:24,00:29:40,00:00:25,00:16:11,7,00:56:45
Georgy,Kaurov,RUS,163,00:09:47,00:00:28,00:28:55,00:00:25,00:17:40,8,00:57:13
Anton,Portnyagin,KAZ,158,00:10:05,00:00:25,00:29:46,00:00:28,00:16:32,9,00:57:14
Erwin,Vanderplancke,BEL,136,00:10:24,00:00:25,00:29:23,00:00:26,00:16:56,10,00:57:32
Yaroslav,Ozyumenko,UKR,147,00:10:50,00:00:25,00:29:00,00:00:28,00:16:52,11,00:57:37
Iurii,Zablotskyi,UKR,135,00:09:47,00:00:25,00:28:52,00:00:32,00:18:06,12,00:57:41
Martin,Papista,CRO,139,00:10:02,00:00:26,00:29:45,00:00:30,00:17:03,13,00:57:45
Aidar,Kaparov,KAZ,162,00:10:27,00:00:31,00:29:18,00:00:28,00:17:03,14,00:57:45
Regis,Bader,BEL,148,00:10:03,00:00:20,00:29:47,00:00:20,00:17:25,15,00:57:55
Arlan,Salmenov,KAZ,141,00:10:27,00:00:25,00:29:21,00:00:33,00:17:31,16,00:58:15
Oleksandr,Rozhkov,UKR,155,00:09:52,00:00:23,00:28:57,00:00:28,00:18:49,17,00:58:27
Oleksandr,Obushenko,UKR,161,00:09:51,00:00:25,00:28:55,00:00:30,00:18:54,18,00:58:34
Emil,Stoynev,BUL,138,00:10:18,00:00:20,00:29:38,00:00:28,00:18:00,19,00:58:44
Kiryl,Valadzkou,BLR,137,00:10:21,00:00:24,00:29:30,00:00:27,00:18:26,20,00:59:05
Lukas,Maiwaelder,CZE,157,00:09:55,00:00:26,00:29:58,00:00:28,00:18:33,21,00:59:20
Evgeniy,Stepanov,RUS,168,00:09:46,00:00:27,00:30:05,00:00:30,00:18:46,22,00:59:33
Nikita,Obukhov,RUS,174,00:09:45,00:00:25,00:29:00,00:00:24,00:20:14,23,00:59:46
Volkov ,Alexander,RUS,159,00:09:41,00:00:30,00:29:01,00:00:35,00:20:44,24,01:00:29
Samet,Buyukzongur,TUR,173,00:11:13,00:00:28,00:31:35,00:00:33,00:16:46,25,01:00:32
Ivan,Menshykov,UKR,165,00:10:50,00:00:26,00:31:48,00:00:23,00:17:24,26,01:00:48
Stefan,Gadeiu,ROU,143,00:10:50,00:00:25,00:31:43,00:00:28,00:18:53,27,01:02:19
Sabri,Oge,TUR,160,00:11:13,00:00:28,00:31:33,00:00:27,00:18:56,28,01:02:36
Amjad,Matrod,SYR,145,00:12:06,00:00:32,00:32:24,00:00:38,00:17:12,29,01:02:51
Metin,Akbaba,TUR,167,00:12:11,00:00:36,00:32:12,00:00:19,00:18:04,30,01:03:21
Stanislav,Kolesnikov,RUS,172,00:09:45,00:00:28,00:33:07,00:00:27,00:20:28,31,01:04:13
Altay,Oyguc,TUR,134,00:09:51,00:00:31,00:32:41,00:00:32,00:21:27,32,01:05:01
Fatih,Azrak,TUR,164,00:10:33,00:00:26,00:29:18,00:00:30,00:24:48,33,01:05:33
Sarp,Oncu,TUR,146,00:11:15,00:00:28,00:31:33,00:00:30,00:22:12,34,01:05:57
İlker,Sezen,TUR,169,00:12:45,00:00:30,00:33:20,00:00:39,00:18:51,35,01:06:03
Yuriy,Tkachuk,UKR,0,00:10:48,00:00:43,00:35:07,00:00:21,00:19:46,36,01:06:45
Omar,Abdullah,SYR,153,00:11:26,00:00:43,00:37:22,00:00:27,00:17:19,37,01:07:16
Muhammet,Onay,TUR,154,00:11:59,00:00:40,00:32:29,00:00:32,00:22:51,38,01:08:29
Kemal,Elektrikçi,TUR,0,00:12:47,00:00:54,00:36:08,00:00:38,00:20:29,39,01:10:57
Cagay,Malek,TUR,0,00:12:21,00:00:41,00:37:32,00:00:23,00:24:12,40,01:15:09
Can,Elvanlioglu,TUR,0,00:10:31,00:01:19,00:34:48,00:00:30,00:28:48,41,01:15:54
Denis,Seliverstov,RUS,170,00:10:04,00:00:25,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tomas,Kabrhel,CZE,140,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
