Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960.0,1961.0,1962.0,1963.0,1964.0,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0
Aruba,ABW,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.5,0.6,1.0,0.5,0.7,0.6,1.5,2.7,0.1,0.3,0.3,0.5,,
Afghanistan,AFG,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.2,2.8,3.9,4.0,3.8,6.6,11.7,5.5,7.7,,
Angola,AGO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.9,1.0,2.6,0.8,3.4,4.4,5.0,4.6,1.1,2.6,3.5,2.6,3.2,2.2,6.2,6.9,6.0,,
Albania,ALB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,11.0,6.0,15.0,8.0,12.0,17.0,15.1,18.6,10.4,14.5,15.9,6.7,10.3,16.8,8.9,7.3,9.0,10.2,12.3,13.5,8.0,18.3,26.9,,
Andean Region,ANR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.0,2675.0,2978.0,3234.0,3216.0,3194.0,3077.0,3108.0,3376.0,3509.2999999999997,3470.6000000000004,3595.4999999999995,3722.1000000000004,3861.7000000000007,4048.7000000000007,4204.1,4294.500000000001,4595.099999999999,4735.4000000000015,4954.9000000000015,5247.699999999999,5647.7,6099.4,6580.5999999999985,7046.799999999998,7754.9,,
United Arab Emirates,ARE,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,23.0,30.0,33.0,57.0,77.0,109.0,98.0,120.2,143.1,151.6,155.5,129.9,144.7,156.0,163.3,178.3,210.2,229.3,229.6,214.0,255.5,264.8,276.1,323.5,,
Argentina,ARG,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,892.0,,,,1190.0,1459.0,1475.0,1423.0,1518.0,1627.0,1499.0,1526.0,1585.0,1747.0,1967.2,2287.2,2450.8,2550.7,2635.8,2846.1,2930.7,3178.1,2919.8,2981.6,3058.4,3264.0,3364.3,3567.1,3655.2,3767.6,3862.8,,
