ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Keiko,Tanaka,JPN,42,00:20:03,00:00:00,01:03:42,00:00:00,00:38:30,1,02:02:15
Akane,Furutani,JPN,41,00:19:11,00:00:00,01:04:35,00:00:00,00:39:10,2,02:02:56
Misato,Takagi,JPN,45,00:20:27,00:00:00,01:03:17,00:00:00,00:40:12,3,02:03:57
Chie,Nakashima,JPN,46,00:19:11,00:00:00,01:04:35,00:00:00,00:41:17,4,02:05:02
Maiko,Nishi,JPN,48,00:20:22,00:00:00,01:03:24,00:00:00,00:41:40,5,02:05:27
Saori,Ohmatsu,JPN,44,00:20:29,00:00:00,01:06:01,00:00:00,00:39:48,6,02:06:19
Misuzu,Asanuma,JPN,47,00:20:03,00:00:00,01:03:43,00:00:00,00:42:43,7,02:06:30
Hideko,Kikuchi,JPN,43,00:20:54,00:00:00,01:05:29,00:00:00,00:41:14,8,02:07:36
Miu,Hiraide,JPN,51,00:21:27,00:00:00,01:07:27,00:00:00,00:40:04,9,02:09:00
Aoi,Kuramoto,JPN,49,00:21:34,00:00:00,01:07:21,00:00:00,00:40:31,10,02:09:26
Ayami,Kawaguchi,JPN,50,00:21:32,00:00:00,01:07:27,00:00:00,00:49:16,11,02:18:16
