People QuickFacts,Star,Idaho
"Population, 2013 estimate    ","6,623","1,612,136"
"Population, 2012 estimate    ","6,205","1,595,590"
"Population, 2010 (April 1) estimates base    ","5,810","1,567,652"
"Population, percent change, April 1, 2010 to July 1, 2013    ",14.0%,2.8%
"Population, percent change, April 1, 2010 to July 1, 2012    ",6.8%,1.8%
"Population, 2010    ","5,793","1,567,582"
"Persons under 5 years, percent, 2010    ",10.4%,7.8%
"Persons under 18 years, percent, 2010    ",34.7%,27.4%
"Persons 65 years and over, percent,  2010    ",7.9%,12.4%
"Female persons, percent, 2010    ",50.8%,49.9%
,,
"White alone, percent, 2010 (a)    ",93.5%,89.1%
"Black or African American alone, percent, 2010 (a)    ",0.6%,0.6%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.8%,1.4%
"Asian alone, percent, 2010 (a)    ",0.6%,1.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2010    ",2.4%,2.5%
"Hispanic or Latino, percent, 2010 (b)    ",6.7%,11.2%
"White alone, not Hispanic or Latino, percent, 2010    ",89.5%,84.0%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",81.7%,82.3%
"Foreign born persons, percent, 2008-2012    ",2.7%,6.0%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",5.8%,10.4%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",96.9%,88.6%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",25.1%,24.7%
"Veterans, 2008-2012    ",266,"125,905"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",27.4,20.1
"Housing units, 2010    ","2,098","667,796"
"Homeownership rate, 2008-2012    ",78.2%,70.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",3.3%,15.1%
"Median value of owner-occupied housing units, 2008-2012    ","$176,700","$167,100"
"Households, 2008-2012    ","1,731","577,648"
"Persons per household, 2008-2012    ",3.31,2.66
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$20,093","$22,581"
"Median household income, 2008-2012    ","$63,790","$47,015"
"Persons below poverty level, percent, 2008-2012    ",12.9%,15.1%
,,
Business QuickFacts,Star,Idaho
"Total number of firms, 2007    ",F,"151,671"
"Black-owned firms, percent, 2007    ",F,0.2%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.9%
"Asian-owned firms, percent, 2007    ",F,0.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",F,2.6%
"Women-owned firms, percent, 2007    ",F,23.5%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"18,010,976"
"Merchant wholesaler sales, 2007 ($1000)    ",0,"14,286,715"
"Retail sales, 2007 ($1000)    ",0,"20,526,631"
"Retail sales per capita, 2007    ",,"$13,691"
"Accommodation and food services sales, 2007 ($1000)    ",0,"2,415,951"
,,
Geography QuickFacts,Star,Idaho
"Land area in square miles, 2010    ",5.82,"82,643.12"
"Persons per square mile, 2010    ",995.2,19
FIPS Code    ,76870,16
Counties    ,"Ada County
 Canyon County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
