ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Aurelien,Raphael,FRA,69,00:08:52,00:00:36,00:28:27,00:00:19,00:15:26,1,00:53:43
Alistair,Brownlee,GBR,18,00:09:03,00:00:40,00:29:03,00:00:21,00:14:59,2,00:54:09
Vincent,Luis,FRA,49,00:08:54,00:00:35,00:28:27,00:00:20,00:15:55,3,00:54:14
Artem,Parienko,RUS,38,00:09:22,00:00:46,00:28:55,00:00:20,00:15:06,4,00:54:31
Denis,Vasiliev,RUS,80,00:08:58,00:00:39,00:28:20,00:00:23,00:16:18,5,00:54:40
Joshua,Amberger,AUS,4,00:08:50,00:00:43,00:28:23,00:00:21,00:16:27,6,00:54:46
Giulio,Molinari,ITA,55,00:08:56,00:00:39,00:28:22,00:00:20,00:16:30,7,00:54:50
Joao,Silva,POR,79,00:09:04,00:00:45,00:29:12,00:00:19,00:15:37,8,00:54:59
Etienne,Diemunsch,FRA,17,00:09:35,00:00:39,00:29:14,00:00:20,00:15:10,9,00:55:01
Samuel,Betten,AUS,44,00:09:18,00:00:39,00:29:08,00:00:20,00:15:43,10,00:55:11
Alessandro,Fabian,ITA,26,00:09:07,00:00:40,00:29:16,00:00:23,00:15:42,11,00:55:13
Gregory,Billington,USA,42,00:09:26,00:00:45,00:29:19,00:00:23,00:15:22,12,00:55:16
Joshua,Maeder,AUS,68,00:09:04,00:00:43,00:28:53,00:00:20,00:16:15,13,00:55:19
Ben,Hoetjes,NZL,34,00:09:22,00:00:38,00:29:05,00:00:18,00:15:59,14,00:55:22
Jonathan,Brownlee,GBR,50,00:09:11,00:00:43,00:29:10,00:00:21,00:15:55,15,00:55:25
José,Estrangeiro,POR,62,00:09:32,00:00:40,00:28:50,00:00:20,00:16:06,16,00:55:31
Jos,Hoetjes,NZL,61,00:09:09,00:00:41,00:29:14,00:00:25,00:16:03,17,00:55:34
Aaron,Harris,GBR,70,00:09:05,00:00:40,00:29:02,00:00:20,00:16:28,18,00:55:36
Franz,Loeschke,GER,71,00:09:38,00:00:48,00:29:28,00:00:21,00:15:22,19,00:55:39
Ryan,Sissons,NZL,78,00:09:39,00:00:46,00:29:27,00:00:25,00:15:36,20,00:55:55
Frantisek,Kubinek***,CZE,14,00:09:19,00:00:39,00:29:05,00:00:24,00:16:33,21,00:56:02
Dmitry,Rostyagaev,RUS,64,00:09:36,00:00:43,00:29:10,00:00:31,00:16:05,22,00:56:08
Gabor,Faldum,HUN,54,00:09:45,00:00:45,00:29:25,00:00:23,00:15:55,23,00:56:16
Christopher,Hettich,GER,19,00:09:44,00:00:45,00:29:29,00:00:20,00:16:04,24,00:56:23
Willy,Pickhardt,USA,67,00:09:35,00:00:48,00:29:07,00:00:20,00:16:31,25,00:56:23
Rasmus,Petræus,DEN,15,00:09:18,00:00:41,00:29:08,00:00:21,00:16:57,26,00:56:30
