People QuickFacts,Holly Hill,Florida
"Population, 2013 estimate    ","11,679","19,552,860"
"Population, 2012 estimate    ","11,626","19,320,749"
"Population, 2010 (April 1) estimates base    ","11,657","18,802,690"
"Population, percent change, April 1, 2010 to July 1, 2013    ",0.2%,4.0%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-0.3%,2.8%
"Population, 2010    ","11,659","18,801,310"
"Persons under 5 years, percent, 2010    ",5.6%,5.7%
"Persons under 18 years, percent, 2010    ",18.6%,21.3%
"Persons 65 years and over, percent,  2010    ",18.7%,17.3%
"Female persons, percent, 2010    ",51.1%,51.1%
,,
"White alone, percent, 2010 (a)    ",78.5%,75.0%
"Black or African American alone, percent, 2010 (a)    ",15.2%,16.0%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.5%,0.4%
"Asian alone, percent, 2010 (a)    ",0.9%,2.4%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",2.7%,2.5%
"Hispanic or Latino, percent, 2010 (b)    ",6.8%,22.5%
"White alone, not Hispanic or Latino, percent, 2010    ",74.9%,57.9%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",80.6%,83.7%
"Foreign born persons, percent, 2008-2012    ",6.1%,19.3%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",6.0%,27.3%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",81.2%,85.8%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",13.6%,26.2%
"Veterans, 2008-2012    ","1,117","1,606,758"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",20.6,25.8
"Housing units, 2010    ","6,900","8,989,580"
"Homeownership rate, 2008-2012    ",53.0%,68.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",31.8%,30.1%
"Median value of owner-occupied housing units, 2008-2012    ","$95,300","$170,800"
"Households, 2008-2012    ","4,875","7,147,013"
"Persons per household, 2008-2012    ",2.36,2.58
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$18,262","$26,451"
"Median household income, 2008-2012    ","$26,992","$47,309"
"Persons below poverty level, percent, 2008-2012    ",27.6%,15.6%
,,
Business QuickFacts,Holly Hill,Florida
"Total number of firms, 2007    ",993,"2,009,589"
"Black-owned firms, percent, 2007    ",S,9.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.5%
"Asian-owned firms, percent, 2007    ",S,3.2%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,22.4%
"Women-owned firms, percent, 2007    ",S,28.9%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"104,832,907"
"Merchant wholesaler sales, 2007 ($1000)    ","113,268","221,641,518"
"Retail sales, 2007 ($1000)    ","231,643","262,341,127"
"Retail sales per capita, 2007    ","$17,421","$14,353"
"Accommodation and food services sales, 2007 ($1000)    ","12,143","41,922,059"
,,
Geography QuickFacts,Holly Hill,Florida
"Land area in square miles, 2010    ",3.93,"53,624.76"
"Persons per square mile, 2010    ","2,965.9",350.6
FIPS Code    ,31350,12
Counties    ,"Volusia County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
