ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Simon,De Cuyper,BEL,25,00:19:11   ,00:00:47   ,01:09:27   ,00:00:26   ,00:32:43   ,1,02:02:34
Ryan,Sissons,NZL,15,00:19:03   ,00:00:49   ,01:09:34   ,00:00:28   ,00:32:56   ,2,02:02:50
Danylo,Sapunov,UKR,22,00:18:23   ,00:00:49   ,01:10:15   ,00:00:27   ,00:33:00   ,3,02:02:54
Tyler,Butterfield,BER,6,00:19:12   ,00:00:48   ,01:09:25   ,00:00:26   ,00:33:13   ,4,02:03:04
Carlos Javier,Quinchara Forero,COL,21,00:18:27   ,00:00:49   ,01:10:11   ,00:00:27   ,00:33:13   ,5,02:03:07
Andrew,Yorke,CAN,49,00:18:25   ,00:00:49   ,01:09:19   ,00:00:24   ,00:34:16   ,6,02:03:13
Davide,Uccellari,ITA,8,00:18:34   ,00:00:47   ,01:10:16   ,00:00:30   ,00:33:13   ,7,02:03:20
Alessandro,Fabian,ITA,5,00:18:09   ,00:00:47   ,01:10:27   ,00:00:26   ,00:33:38   ,8,02:03:27
Ruedi,Wild,SUI,18,00:19:10   ,00:00:49   ,01:09:27   ,00:00:27   ,00:33:48   ,9,02:03:41
Ryan,Bailie,AUS,17,00:18:24   ,00:00:48   ,01:09:21   ,00:00:25   ,00:34:50   ,10,02:03:48
Bruno,Pais,POR,26,00:19:09   ,00:00:45   ,01:09:31   ,00:00:25   ,00:34:14   ,11,02:04:04
Drew,Box,AUS,28,00:18:11   ,00:00:50   ,01:10:28   ,00:00:23   ,00:34:20   ,12,02:04:12
Ivan,Rana,ESP,9,00:18:23   ,00:00:48   ,01:10:12   ,00:00:21   ,00:34:38   ,13,02:04:22
Diogo,Sclebin,BRA,3,00:19:05   ,00:00:51   ,01:09:33   ,00:00:29   ,00:34:27   ,14,02:04:25
Leonardo,Chacon,CRC,19,00:18:22   ,00:00:48   ,01:10:16   ,00:00:27   ,00:34:37   ,15,02:04:30
Richard,Varga,SVK,38,00:17:36   ,00:00:50   ,01:10:58   ,00:00:25   ,00:34:49   ,16,02:04:38
Valentin,Meshcheryakov,KAZ,20,00:18:18   ,00:00:49   ,01:10:24   ,00:00:31   ,00:34:58   ,17,02:05:00
Marek,Jaskolka,POL,24,00:18:59   ,00:00:50   ,01:09:37   ,00:00:25   ,00:35:26   ,18,02:05:17
Erhard,Wolfaardt,RSA,4,00:18:19   ,00:00:50   ,01:10:20   ,00:00:28   ,00:35:22   ,19,02:05:19
Andreas,Giglmayr,AUT,44,00:19:02   ,00:00:47   ,01:09:41   ,00:00:29   ,00:35:30   ,20,02:05:29
Ognjen,Stojanović,SRB,48,00:18:21   ,00:00:52   ,01:10:12   ,00:00:22   ,00:35:53   ,21,02:05:40
Gonzalo Raul,Tellechea,ARG,1,00:19:12   ,00:00:46   ,01:09:31   ,00:00:30   ,00:35:48   ,22,02:05:47
Dan,Alterman,ISR,35,00:18:41   ,00:00:47   ,01:09:59   ,00:00:30   ,00:36:00   ,23,02:05:57
Juraci,Moreira,BRA,42,00:18:14   ,00:00:50   ,01:10:27   ,00:00:29   ,00:36:07   ,24,02:06:07
Gavin,Noble,IRL,27,00:18:20   ,00:00:52   ,01:10:15   ,00:00:26   ,00:36:22   ,25,02:06:15
Felipe,Van De Wyngard,CHI,11,00:18:58   ,00:00:51   ,01:09:39   ,00:00:28   ,00:36:20   ,26,02:06:16
Fabio,Carvalho,BRA,29,00:19:13   ,00:00:49   ,01:09:27   ,00:00:29   ,00:36:18   ,27,02:06:16
Peter,Croes,BEL,37,00:18:27   ,00:00:49   ,01:10:09   ,00:00:25   ,00:36:32   ,28,02:06:22
Joe,Maloy,USA,51,00:18:16   ,00:00:54   ,01:10:17   ,00:00:34   ,00:36:25   ,29,02:06:26
Arturo,Garza,MEX,23,00:18:33   ,00:00:50   ,01:10:07   ,00:00:31   ,00:36:51   ,30,02:06:52
Csaba,Rendes,HUN,40,00:18:20   ,00:00:47   ,01:10:20   ,00:00:30   ,00:37:21   ,31,02:07:18
Bruno,Matheus,BRA,30,00:18:25   ,00:00:47   ,01:10:12   ,00:00:23   ,00:37:44   ,32,02:07:31
Akos,Vanek,HUN,45,00:18:18   ,00:00:51   ,01:10:14   ,00:00:26   ,00:37:46   ,33,02:07:35
Matthew,Sharpe,CAN,57,00:18:30   ,00:00:49   ,01:10:13   ,00:00:27   ,00:37:58   ,34,02:07:57
Joshua,Amberger,AUS,56,00:18:16   ,00:00:50   ,01:09:27   ,00:00:27   ,00:39:13   ,35,02:08:13
William,Huffman,USA,46,00:19:11   ,00:00:46   ,01:09:35   ,00:00:27   ,00:38:32   ,36,02:08:31
Aleksandr,Latin,EST,47,00:00:00,00:00:00,01:29:32   ,00:00:35   ,00:38:43   ,37,02:08:50
Irving,Perez,MEX,34,00:18:12   ,00:00:44   ,01:10:34   ,00:00:26   ,00:39:11   ,38,02:09:07
Jason,Wilson,BAR,16,00:18:32   ,00:00:47   ,01:10:13   ,00:00:28   ,00:39:23   ,39,02:09:23
Tamas,Toth,HUN,52,00:18:24   ,00:00:50   ,01:10:11   ,00:00:28   ,00:39:46   ,40,02:09:39
Michel,Gonzalez,CUB,50,00:18:16   ,00:00:54   ,01:10:19   ,00:00:28   ,00:39:55   ,41,02:09:52
Jens,Toft,DEN,33,00:18:17   ,00:00:49   ,01:10:22   ,00:00:32   ,00:40:06   ,42,02:10:06
Duarte Silva,Marques,POR,43,00:18:19   ,00:00:50   ,01:10:24   ,00:00:30   ,00:40:19   ,43,02:10:22
