People QuickFacts,Flowing Wells CDP,Arizona
"Population, 2013 estimate    ",X,"6,626,624"
"Population, 2012 estimate    ",X,"6,551,149"
"Population, 2010 (April 1) estimates base    ",X,"6,392,015"
"Population, percent change, April 1, 2010 to July 1, 2013    ",X,3.7%
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,2.5%
"Population, 2010    ","16,419","6,392,017"
"Persons under 5 years, percent, 2010    ",6.5%,7.1%
"Persons under 18 years, percent, 2010    ",23.7%,25.5%
"Persons 65 years and over, percent,  2010    ",16.9%,13.8%
"Female persons, percent, 2010    ",51.3%,50.3%
,,
"White alone, percent, 2010 (a)    ",77.7%,73.0%
"Black or African American alone, percent, 2010 (a)    ",1.7%,4.1%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",2.0%,4.6%
"Asian alone, percent, 2010 (a)    ",1.2%,2.8%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.2%
"Two or More Races, percent, 2010    ",3.7%,3.4%
"Hispanic or Latino, percent, 2010 (b)    ",36.3%,29.6%
"White alone, not Hispanic or Latino, percent, 2010    ",58.2%,57.8%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",86.2%,80.4%
"Foreign born persons, percent, 2008-2012    ",13.7%,13.6%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",25.6%,26.9%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",80.0%,85.4%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",10.8%,26.6%
"Veterans, 2008-2012    ","1,544","530,693"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",22.4,24.6
"Housing units, 2010    ","7,505","2,844,526"
"Homeownership rate, 2008-2012    ",70.5%,65.5%
"Housing units in multi-unit structures, percent, 2008-2012    ",4.0%,20.6%
"Median value of owner-occupied housing units, 2008-2012    ","$64,300","$175,900"
"Households, 2008-2012    ","6,644","2,357,158"
"Persons per household, 2008-2012    ",2.39,2.66
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$18,527","$25,571"
"Median household income, 2008-2012    ","$32,696","$50,256"
"Persons below poverty level, percent, 2008-2012    ",20.7%,17.2%
,,
Business QuickFacts,Flowing Wells CDP,Arizona
"Total number of firms, 2007    ",581,"491,529"
"Black-owned firms, percent, 2007    ",F,2.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.9%
"Asian-owned firms, percent, 2007    ",F,3.3%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",S,10.7%
"Women-owned firms, percent, 2007    ",23.2%,28.1%
,,
"Manufacturers shipments, 2007 ($1000)    ","93,572","57,977,827"
"Merchant wholesaler sales, 2007 ($1000)    ","74,790","57,573,459"
"Retail sales, 2007 ($1000)    ","97,807","86,758,801"
"Retail sales per capita, 2007    ",,"$13,637"
"Accommodation and food services sales, 2007 ($1000)    ","5,170","13,268,514"
,,
Geography QuickFacts,Flowing Wells CDP,Arizona
"Land area in square miles, 2010    ",4.02,"113,594.08"
"Persons per square mile, 2010    ","4,084.3",56.3
FIPS Code    ,23960,4
Counties    ,"Pima County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
