People QuickFacts,Robertson County,Tennessee
"Population, 2013 estimate    ",,"6,495,978"
"Population, 2012 estimate    ","66,931","6,454,914"
"Population, 2010 (April 1) estimates base    ","66,283","6,346,113"
"Population, percent change, April 1, 2010 to July 1, 2013    ",,2.4%
"Population, percent change, April 1, 2010 to July 1, 2012    ",1.0%,1.7%
"Population, 2010    ","66,283","6,346,105"
"Persons under 5 years, percent, 2012    ",6.9%,6.3%
"Persons under 18 years, percent, 2012    ",25.5%,23.1%
"Persons 65 years and over, percent, 2012    ",12.6%,14.2%
"Female persons, percent, 2012    ",50.8%,51.2%
,,
"White alone, percent, 2012 (a)    ",89.8%,79.3%
"Black or African American alone, percent, 2012 (a)    ",7.7%,17.0%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",0.5%,0.4%
"Asian alone, percent, 2012 (a)    ",0.6%,1.6%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2012    ",1.4%,1.6%
"Hispanic or Latino, percent, 2012 (b)    ",6.1%,4.8%
"White alone, not Hispanic or Latino, percent, 2012    ",84.3%,75.1%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",87.8%,84.4%
"Foreign born persons, percent, 2008-2012    ",3.8%,4.5%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",6.0%,6.6%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",84.0%,83.9%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",16.3%,23.5%
"Veterans, 2008-2012    ","4,854","493,980"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",29.4,24.1
"Housing units, 2012    ","26,266","2,834,620"
"Homeownership rate, 2008-2012    ",76.8%,68.4%
"Housing units in multi-unit structures, percent, 2008-2012    ",8.8%,18.2%
"Median value of owner-occupied housing units, 2008-2012    ","$153,800","$138,700"
"Households, 2008-2012    ","24,105","2,468,841"
"Persons per household, 2008-2012    ",2.7199999999999998,2.51
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$23,677","$24,294"
"Median household income, 2008-2012    ","$52,588","$44,140"
"Persons below poverty level, percent, 2008-2012    ",13.0%,17.3%
,,
Business QuickFacts,Robertson County,Tennessee
"Private nonfarm establishments, 2011    ","1,051","129,489"
"Private nonfarm employment, 2011    ","15,886","2,300,542"
"Private nonfarm employment, percent change, 2010-2011    ",1.6%,1.6%
"Nonemployer establishments, 2011    ","4,790","473,451"
,,
"Total number of firms, 2007    ","5,745","545,348"
"Black-owned firms, percent, 2007    ",1.9%,8.4%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",S,0.5%
"Asian-owned firms, percent, 2007    ",S,2.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",2.3%,1.6%
"Women-owned firms, percent, 2007    ",26.3%,25.9%
,,
"Manufacturers shipments, 2007 ($1000)    ","1,667,466","140,447,760"
"Merchant wholesaler sales, 2007 ($1000)    ","779,419","80,116,528"
"Retail sales, 2007 ($1000)    ","627,764","77,547,291"
"Retail sales per capita, 2007    ","$9,862","$12,563"
"Accommodation and food services sales, 2007 ($1000)    ","60,729","10,626,759"
"Building permits, 2012    ",133,"20,147"
,,
Geography QuickFacts,Robertson County,Tennessee
"Land area in square miles, 2010    ",476.29,"41,234.90"
"Persons per square mile, 2010    ",139.2,153.9
FIPS Code    ,147,47
Metropolitan or Micropolitan Statistical Area    ,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area", 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
