People QuickFacts,Fillmore County,Minnesota
"Population, 2012 estimate    ","20,834","5,379,139"
"Population, 2010 (April 1) estimates base    ","20,866","5,303,925"
"Population, percent change, April 1, 2010 to July 1, 2012    ",-0.2%,1.4%
"Population, 2010    ","20,866","5,303,925"
"Persons under 5 years, percent, 2011     ",6.6%,6.6%
"Persons under 18 years, percent, 2011     ",23.7%,23.9%
"Persons 65 years and over, percent, 2011     ",19.5%,13.1%
"Female persons, percent, 2011     ",50.3%,50.3%
,,
"White persons, percent, 2011 (a)     ",98.4%,86.9%
"Black persons, percent, 2011 (a)     ",0.3%,5.4%
"American Indian and Alaska Native persons, percent, 2011 (a)     ",0.2%,1.3%
"Asian persons, percent, 2011 (a)    ",0.4%,4.2%
"Native Hawaiian and Other Pacific Islander persons, percent, 2011 (a)     ",Z,0.1%
"Persons reporting two or more races, percent, 2011     ",0.7%,2.2%
"Persons of Hispanic or Latino Origin, percent, 2011 (b)     ",1.0%,4.9%
"White persons not Hispanic, percent, 2011     ",97.6%,82.8%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",89.1%,85.6%
"Foreign born persons, percent, 2007-2011    ",1.1%,7.1%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",5.8%,10.5%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",87.3%,91.6%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",18.7%,31.8%
"Veterans, 2007-2011    ","1,701","385,675"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",25.7,22.6
,,
"Housing units, 2011    ","9,734","2,354,034"
"Homeownership rate, 2007-2011    ",80.1%,73.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",10.1%,21.6%
"Median value of owner-occupied housing units, 2007-2011    ","$137,000","$201,400"
"Households, 2007-2011    ","8,507","2,094,265"
"Persons per household, 2007-2011    ",2.4,2.46
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$24,318","$30,310"
"Median household income, 2007-2011    ","$47,940","$58,476"
"Persons below poverty level, percent, 2007-2011    ",12.6%,11.0%
,,
Business QuickFacts,Fillmore County,Minnesota
"Private nonfarm establishments, 2010    ",624,"145,464"
"Private nonfarm employment, 2010    ","4,959","2,357,971"
"Private nonfarm employment, percent change, 2000-2010    ",-15.6,-1.6
"Nonemployer establishments, 2010    ","1,687","381,759"
,,
"Total number of firms, 2007    ","1,936","496,657"
"Black-owned firms, percent, 2007    ",F,2.5%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.6%
"Asian-owned firms, percent, 2007    ",F,2.3%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",F,1.0%
"Women-owned firms, percent, 2007    ",15.5%,26.8%
,,
"Manufacturers shipments, 2007 ($1000)    ","377,422","107,563,060"
"Merchant wholesaler sales, 2007 ($1000)    ","116,089","82,878,056"
"Retail sales, 2007 ($1000)    ","176,767","71,384,103"
"Retail sales per capita, 2007    ","$8,404","$13,751"
"Accommodation and food services sales, 2007 ($1000)    ","14,499","10,423,660"
"Building permits, 2011     ",52,"8,890"
,,
Geography QuickFacts,Fillmore County,Minnesota
"Land area in square miles, 2010    ",861.3,"79,626.74"
"Persons per square mile, 2010    ",24.2,66.6
FIPS Code    ,45,27
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
