ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Frederic,Belaubre,FRA,0,00:18:56,00:00:51,01:00:23,00:00:48,00:30:34,1,01:51:35
Filip,Ospaly,CZE,0,00:18:59,00:00:54,01:01:07,00:00:47,00:29:59,2,01:51:45
Tim,Don,GBR,0,00:19:12,00:00:46,01:01:01,00:00:46,00:30:05,3,01:51:50
Reto,Hug,SUI,0,00:19:13,00:00:54,01:00:51,00:00:46,00:30:09,4,01:51:53
Brad,Kahlefeldt,AUS,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,5,01:52:20
Stuart,Hayes,GBR,0,00:19:09,00:00:48,01:01:01,00:00:48,00:30:41,6,01:52:28
Andrew,Johns,GBR,0,00:19:12,00:00:50,01:15:57,00:00:50,00:30:39,7,01:52:30
Christian,Weimer,GER,0,00:19:19,00:00:50,01:00:50,00:00:48,00:30:41,8,01:52:31
Victor,Plata,USA,0,00:19:11,00:00:48,01:00:58,00:00:46,00:30:46,9,01:52:32
Marek,Jaskolka,POL,0,00:19:09,00:00:53,01:00:58,00:00:48,00:30:46,10,01:52:36
Cyrille,Mazure,FRA,0,00:19:14,00:00:52,01:00:51,00:00:52,00:30:49,11,01:52:38
Nick,Hornman,AUS,0,00:19:17,00:00:51,01:00:55,00:00:48,00:30:52,12,01:52:43
Matthew,Reed,USA,0,00:19:12,00:00:56,01:00:50,00:00:47,00:31:02,13,01:52:47
Laurent,Vidal,FRA,0,00:19:14,00:00:51,01:00:54,00:00:47,00:31:02,14,01:52:49
William,Clarke,GBR,0,00:18:57,00:00:50,01:01:09,00:00:48,00:31:18,15,01:53:03
Sebastien,Berlier,FRA,0,00:19:26,00:00:43,01:00:46,00:00:45,00:31:25,16,01:53:07
Valentin,Meshcheryakov,KAZ,0,00:18:59,00:00:54,01:01:03,00:00:48,00:31:22,17,01:53:09
Martin,Krnavek,CZE,0,00:19:08,00:00:54,01:00:52,00:00:48,00:31:32,18,01:53:15
Rene,Goehler,GER,0,00:19:16,00:00:53,01:00:54,00:00:50,00:31:22,19,01:53:16
Richard,Allen,GBR,0,00:19:10,00:00:54,01:00:53,00:00:50,00:31:33,20,01:53:20
Shane,Reed,NZL,0,00:19:30,00:00:48,01:00:40,00:00:47,00:31:38,21,01:53:24
Paulo,Miyashiro,BRA,0,00:18:53,00:00:53,01:01:18,00:00:50,00:31:33,22,01:53:27
Igor,Sysoev,RUS,0,00:19:14,00:00:56,01:00:54,00:00:50,00:31:36,23,01:53:30
Andrew,Fargus,GBR,0,00:19:00,00:00:53,01:01:06,00:00:50,00:31:42,24,01:53:31
Richard,Stannard,GBR,0,00:19:05,00:00:58,01:00:53,00:00:50,00:31:48,25,01:53:35
Leonardo,Fiorella,ITA,0,00:19:07,00:00:52,01:01:05,00:00:53,00:31:45,26,01:53:43
Marko,Albert,EST,0,00:19:02,00:00:54,01:00:14,00:00:48,00:32:43,27,01:53:44
Steffen,Justus,GER,0,00:19:17,00:00:51,01:00:48,00:00:50,00:32:02,28,01:53:49
Sander,Berk,NED,0,00:19:01,00:00:54,01:01:09,00:00:51,00:31:58,29,01:53:53
Csaba,Kuttor,HUN,0,00:19:04,00:00:56,01:01:03,00:00:54,00:31:58,30,01:53:56
Ivan,Vasiliev,RUS,0,00:18:55,00:00:56,01:01:07,00:00:52,00:32:06,31,01:53:58
Daniel,Torok,HUN,0,00:19:15,00:00:53,01:00:54,00:00:50,00:32:10,32,01:54:03
Fraser,Cartmell,GBR,0,00:19:22,00:00:50,01:00:48,00:00:47,00:32:24,33,01:54:13
Dennis,Looze,NED,0,00:19:03,00:00:54,01:01:07,00:00:54,00:32:17,34,01:54:15
Chris,Hill,AUS,0,00:19:21,00:00:53,01:00:42,00:00:50,00:32:31,35,01:54:18
Clark,Ellice,NZL,0,00:19:32,00:00:50,01:00:37,00:00:52,00:32:36,36,01:54:27
Matt,Hopper,AUS,0,00:19:06,00:00:56,01:00:58,00:00:53,00:32:34,37,01:54:29
Mathias,Hecht,SUI,0,00:19:18,00:00:51,01:00:51,00:00:48,00:33:05,38,01:54:53
Jose,Merchan,ESP,0,00:19:28,00:00:48,01:00:45,00:00:54,00:33:00,39,01:54:56
