ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Julie,Swail,USA,0,00:20:01,00:00:00,00:59:33,00:00:00,00:35:36,1,01:55:11
Sarah,Haskins,USA,0,00:20:00,00:00:00,00:59:37,00:00:00,00:35:46,2,01:55:24
Barbara,Lindquist,USA,0,00:19:57,00:00:00,00:59:37,00:00:00,00:36:18,3,01:55:53
Carol,Montgomery,CAN,0,00:21:14,00:00:00,01:00:21,00:00:00,00:36:01,4,01:57:38
Marta,Gaiardelli,ITA,0,00:21:47,00:00:00,00:59:45,00:00:00,00:36:49,5,01:58:22
Patrice,Wolfensberger,USA,0,00:21:19,00:00:00,01:00:07,00:00:00,00:37:01,6,01:58:28
Erin,Ford,USA,0,00:21:38,00:00:00,00:59:52,00:00:00,00:37:28,7,01:59:00
Karen,Melliar Smith,USA,0,00:21:34,00:00:00,00:59:57,00:00:00,00:38:12,8,01:59:44
Beth,Hibbard,USA,0,00:21:35,00:00:00,00:59:53,00:00:00,00:38:32,9,02:00:01
Annie,Warner,USA,0,00:21:22,00:00:00,01:00:07,00:00:00,00:38:35,10,02:00:05
Malaika,Homo,USA,0,00:21:19,00:00:00,01:00:07,00:00:00,00:39:51,11,02:01:18
Alexis,Waddel,USA,0,00:22:04,00:00:00,01:01:19,00:00:00,00:38:24,12,02:01:48
Magdalena,Stovickova,SVK,0,00:20:50,00:00:00,01:00:38,00:00:00,00:40:51,13,02:02:19
Genevieve,Pellerin,CAN,0,00:21:16,00:00:00,01:00:05,00:00:00,00:41:37,14,02:02:59
Caitlin,Shea-Kenney,USA,0,00:22:45,00:00:00,01:05:29,00:00:00,00:38:32,15,02:06:48
Florence,Chretien,USA,0,00:22:03,00:00:00,01:04:04,00:00:00,00:43:50,16,02:09:58
Kathryn,Bertine,USA,0,00:25:12,00:00:00,01:05:45,00:00:00,00:42:15,17,02:13:12
Yolanda,Colon Rivera,PUR,0,00:25:09,00:00:00,01:09:19,00:00:00,00:43:55,18,02:18:25
Susie,Gallucci,USA,0,00:21:57,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Marcia,Rosario,PUR,0,00:27:51,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
