People QuickFacts,Carencro,Louisiana
"Population, 2013 estimate    ","8,306","4,625,470"
"Population, 2010 (April 1) estimates base    ","7,646","4,533,372"
"Population, percent change, April 1, 2010 to July 1, 2013    ",8.6%,2.0%
"Population, 2010    ","7,526","4,533,372"
"Persons under 5 years, percent, 2010    ",8.2%,6.9%
"Persons under 18 years, percent, 2010    ",25.6%,24.7%
"Persons 65 years and over, percent,  2010    ",12.1%,12.3%
"Female persons, percent, 2010    ",51.7%,51.0%
,,
"White alone, percent, 2010 (a)    ",53.5%,62.6%
"Black or African American alone, percent, 2010 (a)    ",41.7%,32.0%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.6%,0.7%
"Asian alone, percent, 2010 (a)    ",0.7%,1.5%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.0%
"Two or More Races, percent, 2010    ",1.2%,1.6%
"Hispanic or Latino, percent, 2010 (b)    ",5.1%,4.2%
"White alone, not Hispanic or Latino, percent, 2010    ",51.1%,60.3%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",86.1%,85.8%
"Foreign born persons, percent, 2009-2013    ",5.6%,3.9%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",20.7%,8.7%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",75.3%,82.6%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",14.1%,21.8%
"Veterans, 2009-2013    ",586,"304,271"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",26.8,24.9
"Housing units, 2010    ","3,233","1,964,981"
"Homeownership rate, 2009-2013    ",58.5%,67.0%
"Housing units in multi-unit structures, percent, 2009-2013    ",24.8%,18.3%
"Median value of owner-occupied housing units, 2009-2013    ","$151,400","$138,900"
"Households, 2009-2013    ","3,209","1,707,852"
"Persons per household, 2009-2013    ",2.39,2.6
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$23,292","$24,442"
"Median household income, 2009-2013    ","$37,325","$44,874"
"Persons below poverty level, percent, 2009-2013    ",14.1%,19.1%
,,
Business QuickFacts,Carencro,Louisiana
"Total number of firms, 2007    ",764,"375,808"
"Black-owned firms, percent, 2007    ",S,15.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.7%
"Asian-owned firms, percent, 2007    ",F,2.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,2.9%
"Women-owned firms, percent, 2007    ",S,27.4%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"205,054,723"
"Merchant wholesaler sales, 2007 ($1000)    ","96,093","51,415,553"
"Retail sales, 2007 ($1000)    ","60,333","56,543,203"
"Retail sales per capita, 2007    ","$9,154","$12,921"
"Accommodation and food services sales, 2007 ($1000)    ","9,921","9,729,869"
,,
Geography QuickFacts,Carencro,Louisiana
"Land area in square miles, 2010    ",7.61,"43,203.90"
"Persons per square mile, 2010    ",989.4,104.9
FIPS Code    ,12665,22
Counties    ,"Lafayette Parish
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
