ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Ezequiel,Morales,ARG,0,00:22:45,00:00:00,01:01:37,00:00:00,00:31:51,1,01:56:14
Bruno,Khuori,BRA,0,00:22:52,00:00:00,01:01:24,00:00:00,00:33:20,2,01:57:36
Antonio,Da Silva,BRA,0,00:21:09,00:00:00,01:03:20,00:00:00,00:33:43,3,01:58:12
Roberto,Delpodio,ARG,0,00:21:11,00:00:00,01:03:06,00:00:00,00:33:54,4,01:58:14
Danilo,Pimentel,BRA,0,00:21:11,00:00:00,01:03:24,00:00:00,00:33:57,5,01:58:33
Javier,Rosas,MEX,0,00:21:58,00:00:00,01:02:23,00:00:00,00:34:13,6,01:58:34
Felipe,Van De Wyngard,CHI,0,00:21:11,00:00:00,01:03:19,00:00:00,00:34:10,7,01:58:41
Emmanuel,Lemma,PAN,0,00:20:53,00:00:00,01:03:23,00:00:00,00:34:33,8,01:58:51
Lucas,Cocha,ARG,0,00:21:10,00:00:00,01:03:06,00:00:00,00:34:51,9,01:59:07
Leandro,Gonzalez Bonet,ARG,0,00:22:55,00:00:00,01:02:50,00:00:00,00:33:34,10,01:59:20
Nicolas,Ortega Bernal,ARG,0,00:22:10,00:00:00,01:02:20,00:00:00,00:35:12,11,01:59:43
Velmar,Bianco,ARG,0,00:22:57,00:00:00,01:02:43,00:00:00,00:34:08,12,01:59:50
Frank,Silvestrin De Souza,BRA,0,00:22:04,00:00:00,01:02:20,00:00:00,00:35:50,13,02:00:15
Emiliano,Ponce,ARG,0,00:22:49,00:00:00,01:01:39,00:00:00,00:35:49,14,02:00:20
Federico,Osuna,ARG,0,00:22:08,00:00:00,01:02:25,00:00:00,00:36:19,15,02:00:53
Augusto,Zolecio,ARG,0,00:22:12,00:00:00,01:02:05,00:00:00,00:36:49,16,02:01:10
Ezequiel,Benvenuto,ARG,0,00:23:40,00:00:00,01:02:09,00:00:00,00:35:26,17,02:01:15
Juan Atilio,Di Paolo,ARG,0,00:23:39,00:00:00,01:00:39,00:00:00,00:36:57,18,02:01:15
Javier,Visconti,ARG,0,00:21:56,00:00:00,01:02:36,00:00:00,00:37:12,19,02:01:45
Oscar Alberto,Garcia,ARG,0,00:22:05,00:00:00,01:02:10,00:00:00,00:37:49,20,02:02:05
Luciano,Farias,ARG,0,00:20:29,00:00:00,01:04:01,00:00:00,00:37:46,21,02:02:17
Rafael,Da Fonseca,ARG,0,00:20:40,00:00:00,01:03:51,00:00:00,00:37:47,22,02:02:18
Claudio,Mendoza,ARG,0,00:23:21,00:00:00,01:01:03,00:00:00,00:38:01,23,02:02:27
Jorge,Rakos,ARG,0,00:22:40,00:00:00,01:03:12,00:00:00,00:36:35,24,02:02:29
Victor Hugo,Clivio,ARG,0,00:23:33,00:00:00,01:02:08,00:00:00,00:37:04,25,02:02:45
Marcelo,La Gattino,ARG,0,00:23:44,00:00:00,01:00:43,00:00:00,00:38:50,26,02:03:18
Alejandro,Capriotti Martin,ARG,0,00:23:24,00:00:00,01:02:43,00:00:00,00:37:51,27,02:04:00
Carlos,Tonon,ARG,0,00:23:56,00:00:00,01:01:49,00:00:00,00:39:12,28,02:04:58
Diogo,Costa Martin,ARG,0,00:21:11,00:00:00,01:03:16,00:00:00,00:42:06,29,02:06:33
Marco Andres,Pesantez Toledo,ECU,0,00:22:40,00:00:00,01:03:13,00:00:00,00:41:59,30,02:07:53
Pablo,Martinez Gotelli,ARG,0,00:23:55,00:00:00,01:07:04,00:00:00,00:37:37,31,02:08:36
Alberto J.,Perassi,ARG,0,00:24:18,00:00:00,01:07:04,00:00:00,00:37:34,32,02:08:57
Diego Lionel,Alvez,URU,0,00:24:20,00:00:00,01:08:51,00:00:00,00:37:29,33,02:10:39
Fernando,Alves,ARG,0,00:23:57,00:00:00,01:09:30,00:00:00,00:40:22,34,02:13:52
Mauricio,Beinat,ARG,0,00:27:29,00:00:00,01:10:22,00:00:00,00:44:14,35,02:22:08
