ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Andrea,Hewitt,NZL,1,00:20:19,00:01:08,01:15:23,00:00:33,00:36:46,1,02:14:12
Tomoko,Sakimoto,JPN,6,00:20:26,00:01:06,01:15:20,00:00:32,00:37:43,2,02:15:09
Mariko,Adachi,JPN,4,00:19:49,00:01:13,01:15:49,00:00:32,00:37:55,3,02:15:22
Alice,Betto,ITA,19,00:20:02,00:01:13,01:15:39,00:00:35,00:38:19,4,02:15:51
Kiyomi,Niwata,JPN,3,00:20:38,00:01:13,01:17:00,00:00:34,00:37:10,5,02:16:39
Maaike,Caelers,NED,28,00:21:44,00:01:12,01:18:00,00:00:33,00:35:38,6,02:17:10
Anne,Haug,GER,22,00:21:44,00:01:15,01:17:56,00:00:32,00:35:45,7,02:17:14
Kathrin,Muller,GER,12,00:20:23,00:01:09,01:17:19,00:00:32,00:38:08,8,02:17:34
Ai,Ueda,JPN,2,00:21:38,00:01:13,01:18:05,00:00:32,00:36:16,9,02:17:49
Vicky,Holland,GBR,5,00:20:17,00:01:08,01:17:28,00:00:34,00:38:36,10,02:18:05
Maria,Czesnik,POL,11,00:20:25,00:01:11,01:16:43,00:00:33,00:39:19,11,02:18:13
Kate,Roberts,RSA,10,00:20:18,00:01:12,01:19:27,00:00:34,00:36:46,12,02:18:20
Keiko,Tanaka,JPN,24,00:20:24,00:01:11,01:17:15,00:00:33,00:39:10,13,02:18:36
Margit,Vanek,HUN,21,00:20:00,00:01:15,01:17:39,00:00:36,00:39:09,14,02:18:42
Sophie,Corbidge,NZL,43,00:20:40,00:01:11,01:17:01,00:00:36,00:39:28,15,02:19:00
Yuka,Sato,JPN,27,00:20:28,00:01:16,01:17:09,00:00:34,00:39:40,16,02:19:09
Vendula,Frintova,CZE,14,00:21:38,00:01:06,01:18:11,00:00:32,00:38:03,17,02:19:32
Mateja,Simic,SLO,15,00:20:29,00:01:13,01:17:08,00:00:34,00:40:28,18,02:19:54
Lisa,Perterer,AUT,23,00:21:38,00:01:11,01:18:08,00:00:36,00:38:34,19,02:20:08
Nicky,Samuels,NZL,7,00:20:23,00:01:15,01:17:11,00:00:32,00:40:52,20,02:20:16
Alexandra,Razarenova,RUS,20,00:20:38,00:01:12,01:19:09,00:00:35,00:38:46,21,02:20:21
Hideko,Kikuchi,JPN,17,00:21:10,00:01:06,01:18:40,00:00:34,00:39:10,22,02:20:42
Teresa,Adam,NZL,39,00:19:55,00:01:19,01:15:38,00:00:35,00:43:17,23,02:20:48
Elizabeth,May,LUX,16,00:21:13,00:01:13,01:18:31,00:00:33,00:39:36,24,02:21:08
Yi,Wang,CHN,35,00:21:37,00:01:15,01:18:08,00:00:35,00:39:55,25,02:21:33
Simone,Ackermann,NZL,32,00:21:03,00:01:12,01:20:52,00:00:36,00:38:25,26,02:22:09
Pamela,Oliveira,BRA,25,00:19:57,00:01:15,01:19:47,00:00:39,00:40:33,27,02:22:13
Rebecca,Witinok- Huber,USA,42,00:21:41,00:01:12,01:18:05,00:00:35,00:42:07,28,02:23:43
Caiping,Jiao,CHN,38,00:21:46,00:01:13,01:21:48,00:00:33,00:38:58,29,02:24:20
Sarissa,De Vries,NED,26,00:20:22,00:01:09,01:21:59,00:00:35,00:41:21,30,02:25:27
Zsofia,Kovacs,HUN,18,00:21:42,00:01:13,01:22:09,00:00:36,00:41:19,31,02:27:04
Flavia,Fernandes,BRA,31,00:21:12,00:01:17,01:22:36,00:00:45,00:42:23,32,02:28:15
Yun-Jung,Jang,KOR,33,00:20:38,00:01:11,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jenna,Parker,USA,30,00:21:15,00:01:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lydia,Waldmüller,AUT,37,00:21:42,00:01:16,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ruth,Nivon Machoud,SUI,40,00:21:42,00:01:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Yi,Zhang,CHN,34,00:21:45,00:01:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Zurine,Rodriguez,ESP,9,00:22:07,00:01:06,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kaisa,Lehtonen,FIN,36,00:22:23,00:01:16,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mikayla,Nielsen***,NZL,45,00:22:35,00:01:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Chang,Luo Yi,TPE,46,00:24:30,00:01:22,00:00:00,00:00:00,00:00:00,DNF,00:00:00
