People QuickFacts,River Rouge,Michigan
"Population, 2012 estimate    ","7,762","9,883,360"
"Population, 2010 (April 1) estimates base    ","7,903","9,883,635"
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.8%,Z
"Population, 2010    ","7,903","9,883,640"
"Persons under 5 years, percent, 2010    ",8.0%,6.0%
"Persons under 18 years, percent, 2010    ",29.2%,23.7%
"Persons 65 years and over, percent,  2010    ",11.2%,13.8%
"Female persons, percent, 2010    ",53.0%,50.9%
,,
"White persons, percent, 2010 (a)    ",39.4%,78.9%
"Black persons, percent, 2010 (a)    ",50.5%,14.2%
"American Indian and Alaska Native persons, percent, 2010 (a)    ",0.6%,0.6%
"Asian persons, percent, 2010 (a)    ",0.2%,2.4%
"Native Hawaiian and Other Pacific Islander, percent, 2010 (a)    ",0.1%,0.0%
"Persons reporting two or more races, percent, 2010    ",5.0%,2.3%
"Persons of Hispanic or Latino origin, percent, 2010 (b)    ",11.2%,4.4%
"White persons not Hispanic, percent, 2010    ",34.8%,76.6%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",78.9%,85.4%
"Foreign born persons, percent, 2007-2011    ",2.7%,6.0%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",7.5%,9.0%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",73.3%,88.4%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",7.9%,25.3%
"Veterans, 2007-2011    ",599,"711,613"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",22.9,23.9
,,
"Housing units, 2010    ","3,731","4,532,233"
"Homeownership rate, 2007-2011    ",57.4%,73.5%
"Housing units in multi-unit structures, percent, 2007-2011    ",32.8%,18.1%
"Median value of owner-occupied housing units, 2007-2011    ","$56,500","$137,300"
"Households, 2007-2011    ","2,894","3,825,182"
"Persons per household, 2007-2011    ",2.79,2.5300000000000002
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$13,148","$25,482"
"Median household income, 2007-2011    ","$25,641","$48,669"
"Persons below poverty level, percent, 2007-2011    ",40.1%,15.7%
,,
Business QuickFacts,River Rouge,Michigan
"Total number of firms, 2007    ",420,"816,972"
"Black-owned firms, percent, 2007    ",S,8.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.7%
"Asian-owned firms, percent, 2007    ",F,2.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,1.3%
"Women-owned firms, percent, 2007    ",50.0%,30.4%
,,
"Manufacturers shipments, 2007 ($1000)    ",,"234,455,768"
"Merchant wholesaler sales, 2007 ($1000)    ","9,219","107,109,349"
"Retail sales, 2007 ($1000)    ","18,842","109,102,594"
"Retail sales per capita, 2007    ","$2,166","$10,855"
"Accommodation and food services sales, 2007 ($1000)    ","2,529","14,536,648"
,,
Geography QuickFacts,River Rouge,Michigan
"Land area in square miles, 2010    ",2.65,"56,538.90"
"Persons per square mile, 2010    ","2,978.9",174.8
FIPS Code    ,68760,26
Counties    ,"Wayne County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
