People QuickFacts,Cheverly,Maryland
"Population, 2013 estimate    ","6,354","5,928,814"
"Population, 2012 estimate    ","6,294","5,884,868"
"Population, 2010 (April 1) estimates base    ","6,173","5,773,623"
"Population, percent change, April 1, 2010 to July 1, 2013    ",2.9%,2.7%
"Population, percent change, April 1, 2010 to July 1, 2012    ",2.0%,1.9%
"Population, 2010    ","6,173","5,773,552"
"Persons under 5 years, percent, 2010    ",7.8%,6.3%
"Persons under 18 years, percent, 2010    ",23.6%,23.4%
"Persons 65 years and over, percent,  2010    ",8.5%,12.3%
"Female persons, percent, 2010    ",49.4%,51.6%
,,
"White alone, percent, 2010 (a)    ",32.4%,58.2%
"Black or African American alone, percent, 2010 (a)    ",57.1%,29.4%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.1%,0.4%
"Asian alone, percent, 2010 (a)    ",1.7%,5.5%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",3.4%,2.9%
"Hispanic or Latino, percent, 2010 (b)    ",10.5%,8.2%
"White alone, not Hispanic or Latino, percent, 2010    ",28.4%,54.7%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",87.4%,86.6%
"Foreign born persons, percent, 2008-2012    ",19.6%,13.8%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",21.2%,16.5%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",92.3%,88.5%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",43.3%,36.3%
"Veterans, 2008-2012    ",440,"438,387"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",32.5,31.8
"Housing units, 2010    ","2,395","2,378,814"
"Homeownership rate, 2008-2012    ",80.0%,68.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",20.9%,25.5%
"Median value of owner-occupied housing units, 2008-2012    ","$319,300","$304,900"
"Households, 2008-2012    ","2,373","2,138,806"
"Persons per household, 2008-2012    ",2.62,2.64
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$39,674","$36,056"
"Median household income, 2008-2012    ","$93,413","$72,999"
"Persons below poverty level, percent, 2008-2012    ",7.2%,9.4%
,,
Business QuickFacts,Cheverly,Maryland
"Total number of firms, 2007    ",661,"528,112"
"Black-owned firms, percent, 2007    ",S,19.3%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.6%
"Asian-owned firms, percent, 2007    ",F,6.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",12.3%,4.9%
"Women-owned firms, percent, 2007    ",41.5%,32.6%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"41,456,097"
"Merchant wholesaler sales, 2007 ($1000)    ","24,123","51,276,797"
"Retail sales, 2007 ($1000)    ","105,191","75,664,186"
"Retail sales per capita, 2007    ","$16,206","$13,429"
"Accommodation and food services sales, 2007 ($1000)    ","4,719","10,758,428"
,,
Geography QuickFacts,Cheverly,Maryland
"Land area in square miles, 2010    ",1.35,"9,707.24"
"Persons per square mile, 2010    ","4,562.5",594.8
FIPS Code    ,16550,24
Counties    ,"Prince George's County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
