People QuickFacts,Fort Wright,Kentucky
"Population, 2012 estimate    ","5,691","4,379,730"
"Population, 2010 (April 1) estimates base    ","5,651","4,339,357"
"Population, percent change, April 1, 2010 to July 1, 2012    ",0.7%,0.9%
"Population, 2010    ","5,723","4,339,367"
"Persons under 5 years, percent, 2010    ",5.6%,6.5%
"Persons under 18 years, percent, 2010    ",20.9%,23.6%
"Persons 65 years and over, percent,  2010    ",15.3%,13.3%
"Female persons, percent, 2010    ",51.2%,50.8%
,,
"White alone, percent, 2010 (a)    ",95.4%,87.8%
"Black or African American alone, percent, 2010 (a)    ",1.6%,7.8%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.2%,0.2%
"Asian alone, percent, 2010 (a)    ",1.0%,1.1%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.0%,0.1%
"Two or More Races, percent, 2010    ",1.3%,1.7%
"Hispanic or Latino, percent, 2010 (b)    ",1.4%,3.1%
"White alone, not Hispanic or Latino, percent, 2010    ",94.5%,86.3%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",90.6%,84.9%
"Foreign born persons, percent, 2008-2012    ",2.7%,3.2%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",4.9%,4.8%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",94.1%,82.4%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",49.8%,21.0%
"Veterans, 2008-2012    ",392,"319,678"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",19.9,22.7
"Housing units, 2010    ","2,695","1,927,164"
"Homeownership rate, 2008-2012    ",74.4%,68.7%
"Housing units in multi-unit structures, percent, 2008-2012    ",25.9%,18.0%
"Median value of owner-occupied housing units, 2008-2012    ","$188,100","$120,000"
"Households, 2008-2012    ","2,409","1,691,716"
"Persons per household, 2008-2012    ",2.37,2.49
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$37,455","$23,210"
"Median household income, 2008-2012    ","$66,033","$42,610"
"Persons below poverty level, percent, 2008-2012    ",3.2%,18.6%
,,
Business QuickFacts,Fort Wright,Kentucky
"Total number of firms, 2007    ",572,"337,600"
"Black-owned firms, percent, 2007    ",F,3.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.3%
"Asian-owned firms, percent, 2007    ",S,1.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,1.1%
"Women-owned firms, percent, 2007    ",31.8%,25.6%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"119,105,421"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"74,680,759"
"Retail sales, 2007 ($1000)    ","159,082","50,405,925"
"Retail sales per capita, 2007    ","$29,211","$11,843"
"Accommodation and food services sales, 2007 ($1000)    ","21,404","6,300,866"
,,
Geography QuickFacts,Fort Wright,Kentucky
"Land area in square miles, 2010    ",3.33,"39,486.34"
"Persons per square mile, 2010    ","1,717.6",109.9
FIPS Code    ,28612,21
Counties    ,"Kenton County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
