People QuickFacts,Ponca City,Oklahoma
"Population, 2011 estimate    ","25,168","3,784,163"
"Population, 2010 (April 1) estimates base    ","25,387","3,751,354"
"Population, percent change, April 1, 2010 to July 1, 2011    ",-0.9%,0.9%
"Population, 2010    ","25,387","3,751,351"
"Persons under 5 years, percent, 2010    ",7.7%,7.0%
"Persons under 18 years, percent, 2010    ",25.4%,24.8%
"Persons 65 years and over, percent,  2010    ",17.0%,13.5%
"Female persons, percent, 2010    ",51.1%,50.5%
,,
"White persons, percent, 2010 (a)    ",79.1%,72.2%
"Black persons, percent, 2010 (a)    ",3.2%,7.4%
"American Indian and Alaska Native persons, percent, 2010 (a)    ",8.9%,8.6%
"Asian persons, percent, 2010 (a)    ",0.7%,1.7%
"Native Hawaiian and Other Pacific Islander, percent, 2010 (a)    ",Z,0.1%
"Persons reporting two or more races, percent, 2010    ",5.3%,5.9%
"Persons of Hispanic or Latino origin, percent, 2010 (b)    ",7.2%,8.9%
"White persons not Hispanic, percent, 2010    ",76.2%,68.7%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",79.2%,81.6%
"Foreign born persons, percent, 2007-2011    ",3.7%,5.4%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",7.0%,9.0%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",86.0%,85.9%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",21.1%,23.0%
"Veterans, 2007-2011    ","2,250","324,143"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",14.3,20.9
,,
"Housing units, 2010    ","11,950","1,664,378"
"Homeownership rate, 2007-2011    ",66.0%,67.8%
"Housing units in multi-unit structures, percent, 2007-2011    ",12.9%,15.2%
"Median value of owner-occupied housing units, 2007-2011    ","$83,200","$108,400"
"Households, 2007-2011    ","10,212","1,432,735"
"Persons per household, 2007-2011    ",2.42,2.52
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$22,229","$23,770"
"Median household income, 2007-2011    ","$39,711","$44,287"
"Persons below poverty level, percent, 2007-2011    ",19.1%,16.3%
,,
Business QuickFacts,Ponca City,Oklahoma
"Total number of firms, 2007    ","2,672","333,797"
"Black-owned firms, percent, 2007    ",F,3.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",4.8%,6.3%
"Asian-owned firms, percent, 2007    ",S,2.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",S,2.3%
"Women-owned firms, percent, 2007    ",29.7%,25.3%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"60,681,358"
"Merchant wholesaler sales, 2007 ($1000)    ","45,715","48,074,682"
"Retail sales, 2007 ($1000)    ","391,543","43,095,353"
"Retail sales per capita, 2007    ","$15,825","$11,931"
"Accommodation and food services sales, 2007 ($1000)    ","43,614","5,106,585"
,,
Geography QuickFacts,Ponca City,Oklahoma
"Land area in square miles, 2010    ",18.37,"68,594.92"
"Persons per square mile, 2010    ","1,382.0",54.7
FIPS Code    ,59850,40
Counties    ,"Kay County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
