People QuickFacts,Dedham CDP,Massachusetts
"Population, 2011 estimate    ",X,"6,607,003"
"Population, 2010 (April 1) estimates base    ",X,"6,547,629"
"Population, percent change, April 1, 2010 to July 1, 2011    ",X,0.9%
"Population, 2010    ","24,729","6,547,629"
"Persons under 5 years, percent, 2010    ",5.4%,5.6%
"Persons under 18 years, percent, 2010    ",20.8%,21.7%
"Persons 65 years and over, percent,  2010    ",18.4%,13.8%
"Female persons, percent, 2010    ",51.6%,51.6%
,,
"White persons, percent, 2010 (a)    ",88.4%,80.4%
"Black persons, percent, 2010 (a)    ",5.4%,6.6%
"American Indian and Alaska Native persons, percent, 2010 (a)    ",0.3%,0.3%
"Asian persons, percent, 2010 (a)    ",2.6%,5.3%
"Native Hawaiian and Other Pacific Islander, percent, 2010 (a)    ",Z,0.0%
"Persons reporting two or more races, percent, 2010    ",1.7%,2.6%
"Persons of Hispanic or Latino origin, percent, 2010 (b)    ",5.5%,9.6%
"White persons not Hispanic, percent, 2010    ",85.1%,76.1%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",90.5%,86.5%
"Foreign born persons, percent, 2007-2011    ",12.1%,14.7%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",15.4%,21.4%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",93.7%,88.9%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",44.2%,38.7%
"Veterans, 2007-2011    ","1,812","412,617"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",29.6,27.5
,,
"Housing units, 2010    ","10,191","2,808,254"
"Homeownership rate, 2007-2011    ",76.7%,63.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",25.5%,41.8%
"Median value of owner-occupied housing units, 2007-2011    ","$377,700","$343,500"
"Households, 2007-2011    ","9,528","2,522,409"
"Persons per household, 2007-2011    ",2.48,2.49
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$41,143","$35,051"
"Median household income, 2007-2011    ","$83,364","$65,981"
"Persons below poverty level, percent, 2007-2011    ",4.7%,10.7%
,,
Business QuickFacts,Dedham CDP,Massachusetts
"Total number of firms, 2007    ",F,"596,790"
"Black-owned firms, percent, 2007    ",F,3.4%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.4%
"Asian-owned firms, percent, 2007    ",F,4.5%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,3.3%
"Women-owned firms, percent, 2007    ",F,29.8%
,,
"Manufacturers shipments, 2007 ($1000)    ",,"86,428,959"
"Merchant wholesaler sales, 2007 ($1000)    ",,"95,275,672"
"Retail sales, 2007 ($1000)    ",,"88,082,966"
"Retail sales per capita, 2007    ",,"$13,553"
"Accommodation and food services sales, 2007 ($1000)    ",,"14,917,210"
,,
Geography QuickFacts,Dedham CDP,Massachusetts
"Land area in square miles, 2010    ",10.25,"7,800.06"
"Persons per square mile, 2010    ","2,413.3",839.4
FIPS Code    ,16530,25
Counties    ,"Norfolk County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
