People QuickFacts,Ashburn CDP,Virginia
"Population, 2013 estimate    ",X,"8,260,405"
"Population, 2012 estimate    ",X,"8,186,628"
"Population, 2010 (April 1) estimates base    ",X,"8,001,031"
"Population, percent change, April 1, 2010 to July 1, 2013    ",X,3.2%
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,2.3%
"Population, 2010    ","43,511","8,001,024"
"Persons under 5 years, percent, 2010    ",8.3%,6.4%
"Persons under 18 years, percent, 2010    ",30.8%,23.2%
"Persons 65 years and over, percent,  2010    ",6.7%,12.2%
"Female persons, percent, 2010    ",51.7%,50.9%
,,
"White alone, percent, 2010 (a)    ",70.0%,68.6%
"Black or African American alone, percent, 2010 (a)    ",7.9%,19.4%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.4%
"Asian alone, percent, 2010 (a)    ",15.0%,5.5%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2010    ",3.9%,2.9%
"Hispanic or Latino, percent, 2010 (b)    ",9.8%,7.9%
"White alone, not Hispanic or Latino, percent, 2010    ",64.1%,64.8%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",87.5%,84.7%
"Foreign born persons, percent, 2008-2012    ",22.6%,11.1%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",30.0%,14.7%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",95.7%,86.9%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",61.6%,34.7%
"Veterans, 2008-2012    ","2,529","734,151"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",31.2,27.5
"Housing units, 2010    ","15,795","3,364,939"
"Homeownership rate, 2008-2012    ",75.0%,67.8%
"Housing units in multi-unit structures, percent, 2008-2012    ",21.9%,21.5%
"Median value of owner-occupied housing units, 2008-2012    ","$429,700","$249,700"
"Households, 2008-2012    ","15,116","3,006,219"
"Persons per household, 2008-2012    ",2.96,2.59
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$46,886","$33,326"
"Median household income, 2008-2012    ","$120,385","$63,636"
"Persons below poverty level, percent, 2008-2012    ",2.7%,11.1%
,,
Business QuickFacts,Ashburn CDP,Virginia
"Total number of firms, 2007    ",F,"638,643"
"Black-owned firms, percent, 2007    ",F,9.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.5%
"Asian-owned firms, percent, 2007    ",F,7.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,4.5%
"Women-owned firms, percent, 2007    ",F,30.1%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"92,417,797"
"Merchant wholesaler sales, 2007 ($1000)    ",0,"60,513,396"
"Retail sales, 2007 ($1000)    ",0,"105,663,299"
"Retail sales per capita, 2007    ",,"$13,687"
"Accommodation and food services sales, 2007 ($1000)    ",0,"15,340,483"
,,
Geography QuickFacts,Ashburn CDP,Virginia
"Land area in square miles, 2010    ",17.02,"39,490.09"
"Persons per square mile, 2010    ","2,555.7",202.6
FIPS Code    ,3320,51
Counties    ,"Loudoun County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
