ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Daniel,Hofer,ITA,30,00:09:53,00:00:17,00:29:11,00:00:17,00:15:48,1,00:55:29
Daniel,Unger,GER,7,00:09:37,00:00:18,00:29:23,00:00:18,00:15:52,2,00:55:31
Todd,Leckie,GBR,18,00:09:44,00:00:20,00:29:18,00:00:15,00:15:52,3,00:55:33
Jamie,Huggett,AUS,5,00:09:27,00:00:20,00:29:29,00:00:19,00:15:58,4,00:55:36
Pierre,Le Corre,FRA,15,00:09:18,00:00:20,00:29:41,00:00:18,00:15:58,5,00:55:38
James,Elvery,NZL,1,00:09:19,00:00:20,00:29:41,00:00:14,00:16:03,6,00:55:39
Ron,Darmon,ISR,21,00:09:25,00:00:19,00:29:39,00:00:18,00:16:01,7,00:55:44
Brice,Daubord,FRA,19,00:09:41,00:00:19,00:29:18,00:00:17,00:16:07,8,00:55:46
Peter,Croes,BEL,8,00:09:27,00:00:16,00:29:37,00:00:16,00:16:15,9,00:55:53
Rodrigo,Nogueras,ARG,33,00:09:51,00:00:18,00:29:12,00:00:18,00:16:15,10,00:55:55
Andrea,Salvisberg,SUI,27,00:09:22,00:00:18,00:29:38,00:00:15,00:16:26,11,00:56:01
Hervé,Banti,MON,23,00:09:41,00:00:19,00:29:18,00:00:17,00:16:26,12,00:56:05
Andrea,Secchiero,ITA,38,00:09:39,00:00:19,00:29:24,00:00:18,00:16:27,13,00:56:10
James,Seear,AUS,3,00:09:35,00:00:18,00:29:24,00:00:15,00:16:41,14,00:56:14
Andrea,De Ponti,ITA,64,00:09:50,00:00:17,00:29:11,00:00:17,00:16:41,15,00:56:18
Marc-Yvan,De Kaenel,SUI,9,00:09:32,00:00:18,00:29:29,00:00:18,00:16:41,16,00:56:20
Stefan,Zachaeus,ITU,52,00:09:27,00:00:18,00:29:32,00:00:17,00:16:45,17,00:56:21
Csaba,Rendes,HUN,11,00:09:35,00:00:18,00:29:29,00:00:19,00:16:43,18,00:56:25
Aaron,Royle,AUS,6,00:09:28,00:00:19,00:29:36,00:00:16,00:16:46,19,00:56:27
Giulio,Molinari,ITA,36,00:09:26,00:00:17,00:29:33,00:00:15,00:17:00,20,00:56:34
Joshua,Maeder,AUS,16,00:09:30,00:00:20,00:29:29,00:00:15,00:17:04,21,00:56:40
Patrick,Rhyner,SUI,44,00:09:48,00:00:19,00:29:10,00:00:20,00:17:00,22,00:56:40
Luca,Facchinetti,ITA,50,00:09:39,00:00:18,00:29:23,00:00:20,00:16:59,23,00:56:42
Manuel,Canuto,ITA,75,00:09:30,00:00:19,00:29:30,00:00:16,00:17:10,24,00:56:47
Anthony,Pujades,FRA,71,00:09:07,00:00:18,00:29:58,00:00:17,00:17:14,25,00:56:55
Etienne,Diemunsch,FRA,25,00:09:48,00:00:20,00:30:44,00:00:17,00:15:47,26,00:56:59
Martin,Van Barneveld,NZL,2,00:09:47,00:00:18,00:30:49,00:00:17,00:15:49,27,00:57:02
Marco,Guerci,ITA,0,00:09:37,00:00:17,00:29:27,00:00:19,00:17:29,28,00:57:11
Davide,Uccellari,ITA,28,00:09:45,00:00:19,00:30:54,00:00:18,00:15:55,29,00:57:14
Cameron,Good,AUS,4,00:09:56,00:00:17,00:30:40,00:00:23,00:16:01,30,00:57:17
Felix,Duchampt,FRA,54,00:10:08,00:00:17,00:30:34,00:00:17,00:16:01,31,00:57:20
Luciano,Taccone,ARG,20,00:09:58,00:00:20,00:30:40,00:00:20,00:16:00,32,00:57:22
