People QuickFacts,Hudson CDP,Massachusetts
"Population, 2013 estimate    ",X,"6,692,824"
"Population, 2012 estimate    ",X,"6,645,303"
"Population, 2010 (April 1) estimates base    ",X,"6,547,629"
"Population, percent change, April 1, 2010 to July 1, 2013    ",X,2.2%
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,1.5%
"Population, 2010    ","14,907","6,547,629"
"Persons under 5 years, percent, 2010    ",6.1%,5.6%
"Persons under 18 years, percent, 2010    ",22.3%,21.7%
"Persons 65 years and over, percent,  2010    ",15.0%,13.8%
"Female persons, percent, 2010    ",50.9%,51.6%
,,
"White alone, percent, 2010 (a)    ",90.9%,80.4%
"Black or African American alone, percent, 2010 (a)    ",1.7%,6.6%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.2%,0.3%
"Asian alone, percent, 2010 (a)    ",2.1%,5.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.0%,0.0%
"Two or More Races, percent, 2010    ",2.4%,2.6%
"Hispanic or Latino, percent, 2010 (b)    ",4.8%,9.6%
"White alone, not Hispanic or Latino, percent, 2010    ",87.8%,76.1%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",91.9%,86.7%
"Foreign born persons, percent, 2008-2012    ",17.1%,14.8%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",22.4%,21.7%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",87.0%,89.1%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",30.9%,39.0%
"Veterans, 2008-2012    ",955,"400,874"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",24.8,27.7
"Housing units, 2010    ","6,381","2,808,254"
"Homeownership rate, 2008-2012    ",66.2%,63.2%
"Housing units in multi-unit structures, percent, 2008-2012    ",39.1%,41.6%
"Median value of owner-occupied housing units, 2008-2012    ","$290,100","$335,500"
"Households, 2008-2012    ","6,278","2,525,694"
"Persons per household, 2008-2012    ",2.39,2.5
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$32,452","$35,485"
"Median household income, 2008-2012    ","$65,881","$66,658"
"Persons below poverty level, percent, 2008-2012    ",6.8%,11.0%
,,
Business QuickFacts,Hudson CDP,Massachusetts
"Total number of firms, 2007    ",F,"596,790"
"Black-owned firms, percent, 2007    ",F,3.4%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.4%
"Asian-owned firms, percent, 2007    ",F,4.5%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,3.3%
"Women-owned firms, percent, 2007    ",F,29.8%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"86,428,959"
"Merchant wholesaler sales, 2007 ($1000)    ",0,"95,275,672"
"Retail sales, 2007 ($1000)    ",0,"88,082,966"
"Retail sales per capita, 2007    ",,"$13,553"
"Accommodation and food services sales, 2007 ($1000)    ",0,"14,917,210"
,,
Geography QuickFacts,Hudson CDP,Massachusetts
"Land area in square miles, 2010    ",5.74,"7,800.06"
"Persons per square mile, 2010    ","2,598.4",839.4
FIPS Code    ,31575,25
Counties    ,"Middlesex County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
