ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Wian,Sullwald,RSA,31,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,01:03:30
Matthieu,Mamet,MRI,32,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,2,01:06:05
Abri,Van Der Walt,RSA,36,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,3,01:07:45
Alex,Rossouw,RSA,33,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,4,01:07:59
Aidan,Nugent,RSA,34,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,5,01:09:10
Brendan,Michell,ZIM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6,01:11:48
Mickael,Aranalle,FRA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,7,01:11:55
Mohamed,Khaled,EGY,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,8,01:13:08
Swaleh,Balala,KEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,9,01:16:10
Corey,O'Riordan,ZIM,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
David,Pajaniandy,FRA,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dylan,Pivo,RSA,35,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
