ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Alistair,Brownlee,GBR,0,00:17:00,00:00:21,00:58:05,00:00:20,00:29:04,1,01:44:51
Javier,Gomez Noya,ESP,0,00:17:02,00:00:23,00:58:00,00:00:18,00:29:17,2,01:44:57
Jan,Frodeno,GER,0,00:17:06,00:00:26,00:57:50,00:00:17,00:29:44,3,01:45:21
Maik,Petzold,GER,0,00:16:59,00:00:25,00:57:57,00:00:16,00:29:49,4,01:45:25
Courtney,Atkinson,AUS,0,00:17:11,00:00:27,00:57:47,00:00:17,00:29:47,5,01:45:27
Dmitry,Polyanskiy,RUS,0,00:17:00,00:00:23,00:58:05,00:00:23,00:29:39,6,01:45:29
Steffen,Justus,GER,0,00:17:15,00:00:23,00:57:50,00:00:20,00:29:43,7,01:45:30
Simon,Whitfield,CAN,0,00:17:05,00:00:21,00:57:58,00:00:18,00:29:51,8,01:45:31
Laurent,Vidal,FRA,0,00:17:15,00:00:23,00:57:45,00:00:17,00:29:58,9,01:45:37
Alexander,Bryukhankov,RUS,0,00:16:59,00:00:23,00:58:08,00:00:21,00:29:47,10,01:45:38
William,Clarke,GBR,0,00:17:04,00:00:23,00:57:56,00:00:19,00:30:00,11,01:45:42
Sven,Riederer,SUI,0,00:17:08,00:00:27,00:57:51,00:00:19,00:30:10,12,01:45:53
Bruno,Pais,POR,0,00:17:26,00:00:23,00:56:31,00:00:17,00:31:21,13,01:45:56
Jarrod,Shoemaker,USA,0,00:17:09,00:00:24,00:57:57,00:00:20,00:30:09,14,01:45:58
Frederic,Belaubre,FRA,0,00:17:02,00:00:24,00:57:57,00:00:18,00:30:23,15,01:46:02
Tim,Don,GBR,0,00:17:32,00:00:23,00:57:30,00:00:23,00:30:27,16,01:46:13
Kris,Gemmell,NZL,0,00:17:05,00:00:21,00:57:58,00:00:20,00:30:33,17,01:46:17
Brent,Mcmahon,CAN,0,00:17:14,00:00:21,00:57:47,00:00:21,00:30:34,18,01:46:17
Yulian,Malyshev,RUS,0,00:17:12,00:00:26,00:57:53,00:00:20,00:30:36,19,01:46:27
Paul,Tichelaar,CAN,0,00:17:12,00:00:23,00:56:54,00:00:18,00:31:45,20,01:46:33
Clark,Ellice,NZL,0,00:17:45,00:00:23,00:57:21,00:00:19,00:30:54,21,01:46:39
Ivan,Vasiliev,RUS,0,00:17:02,00:00:27,00:57:58,00:00:20,00:31:04,22,01:46:49
Vladimir,Turbayevskiy,RUS,0,00:17:04,00:00:25,00:57:53,00:00:20,00:31:09,23,01:46:49
Mark,Fretta,USA,0,00:17:30,00:00:26,00:57:34,00:00:23,00:31:00,24,01:46:51
Kyle,Jones,CAN,0,00:17:09,00:00:25,00:57:56,00:00:17,00:31:08,25,01:46:53
Ramon,Ejeda Medina,ESP,0,00:17:24,00:00:24,00:57:39,00:00:21,00:31:10,26,01:46:59
Claude,Eksteen,RSA,0,00:17:07,00:00:21,00:57:56,00:00:19,00:31:27,27,01:47:09
Tony,Moulai,FRA,0,00:17:40,00:00:23,00:57:19,00:00:20,00:31:42,28,01:47:22
Bevan,Docherty,NZL,0,00:17:07,00:00:23,00:57:55,00:00:20,00:31:42,29,01:47:25
Hirokatsu,Tayama,JPN,0,00:17:03,00:00:26,00:58:00,00:00:19,00:31:40,30,01:47:27
Leonardo,Chacon,CRC,0,00:17:26,00:00:24,00:57:39,00:00:23,00:31:41,31,01:47:30
Erhard,Wolfaardt,RSA,0,00:17:03,00:00:24,00:58:02,00:00:17,00:31:47,32,01:47:30
Duarte Silva,Marques,POR,0,00:17:08,00:00:25,00:57:57,00:00:18,00:31:47,33,01:47:33
Brad,Kahlefeldt,AUS,0,00:17:30,00:00:21,00:57:32,00:00:19,00:31:56,34,01:47:37
David,Hauss,FRA,0,00:17:02,00:00:25,00:57:58,00:00:20,00:31:56,35,01:47:39
Yuichi,Hosoda,JPN,0,00:17:37,00:00:21,00:57:26,00:00:18,00:32:10,36,01:47:52
Kevin,Collington,USA,0,00:17:25,00:00:27,00:57:39,00:00:19,00:32:20,37,01:48:07
Ryosuke,Yamamoto,JPN,0,00:17:33,00:00:21,00:57:34,00:00:19,00:32:23,38,01:48:09
