People QuickFacts,Aransas County,Texas
"Population, 2013 estimate    ",,"26,448,193"
"Population, 2012 estimate    ","23,818","26,060,796"
"Population, 2010 (April 1) estimates base    ","23,158","25,145,561"
"Population, percent change, April 1, 2010 to July 1, 2013    ",,5.2%
"Population, percent change, April 1, 2010 to July 1, 2012    ",2.8%,3.6%
"Population, 2010    ","23,158","25,145,561"
"Persons under 5 years, percent, 2012    ",4.9%,7.5%
"Persons under 18 years, percent, 2012    ",18.8%,26.8%
"Persons 65 years and over, percent, 2012    ",25.8%,10.9%
"Female persons, percent, 2012    ",50.5%,50.3%
,,
"White alone, percent, 2012 (a)    ",93.3%,80.6%
"Black or African American alone, percent, 2012 (a)    ",1.7%,12.3%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",1.1%,1.0%
"Asian alone, percent, 2012 (a)    ",2.1%,4.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2012    ",1.6%,1.7%
"Hispanic or Latino, percent, 2012 (b)    ",25.5%,38.2%
"White alone, not Hispanic or Latino, percent, 2012    ",69.5%,44.5%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",83.0%,82.6%
"Foreign born persons, percent, 2008-2012    ",5.9%,16.3%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",17.6%,34.6%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",86.4%,80.8%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",23.1%,26.3%
"Veterans, 2008-2012    ","2,921","1,611,660"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",20.4,24.9
"Housing units, 2012    ","15,493","10,154,230"
"Homeownership rate, 2008-2012    ",76.5%,63.9%
"Housing units in multi-unit structures, percent, 2008-2012    ",10.9%,24.1%
"Median value of owner-occupied housing units, 2008-2012    ","$121,500","$128,000"
"Households, 2008-2012    ","9,825","8,782,598"
"Persons per household, 2008-2012    ",2.34,2.8
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$26,218","$25,809"
"Median household income, 2008-2012    ","$44,769","$51,563"
"Persons below poverty level, percent, 2008-2012    ",18.0%,17.4%
,,
Business QuickFacts,Aransas County,Texas
"Private nonfarm establishments, 2011    ",475,"525,420"
"Private nonfarm employment, 2011    ","3,977","8,987,663"
"Private nonfarm employment, percent change, 2010-2011    ",0.1%,2.3%
"Nonemployer establishments, 2011    ","2,513","1,975,620"
,,
"Total number of firms, 2007    ","2,745","2,164,852"
"Black-owned firms, percent, 2007    ",F,7.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",S,0.9%
"Asian-owned firms, percent, 2007    ",S,5.3%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,20.7%
"Women-owned firms, percent, 2007    ",S,28.2%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"593,541,502"
"Merchant wholesaler sales, 2007 ($1000)    ","13,511","424,238,194"
"Retail sales, 2007 ($1000)    ","241,543","311,334,781"
"Retail sales per capita, 2007    ","$9,929","$13,061"
"Accommodation and food services sales, 2007 ($1000)    ","48,803","42,054,592"
"Building permits, 2012    ",89,"135,514"
,,
Geography QuickFacts,Aransas County,Texas
"Land area in square miles, 2010    ",252.07,"261,231.71"
"Persons per square mile, 2010    ",91.9,96.3
FIPS Code    ,7,48
Metropolitan or Micropolitan Statistical Area    ,"Corpus Christi, TX Metro Area", 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
