ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Valentin,Meshcheryakov,KAZ,0,00:07:47,00:02:35,00:38:18,00:01:29,00:15:17,1,01:05:24
Oliver,Freeman,GBR,0,00:07:55,00:02:24,00:38:16,00:01:23,00:15:31,2,01:05:30
William,Clarke,GBR,0,00:08:07,00:02:15,00:38:15,00:01:26,00:15:37,3,01:05:40
Attila,Fecskovics,HUN,0,00:08:16,00:02:16,00:38:03,00:01:27,00:15:42,4,01:05:49
Evgeny,Polyanskiy,RUS,0,00:07:50,00:02:28,00:38:19,00:01:30,00:15:49,5,01:05:56
Francesc,Godoy,ESP,0,00:07:48,00:02:28,00:38:25,00:01:23,00:15:58,6,01:06:00
Peter,Viana,ITA,0,00:08:07,00:02:24,00:38:06,00:01:30,00:15:58,7,01:06:05
Joel,Cook,AUS,0,00:08:04,00:02:31,00:38:02,00:01:25,00:16:26,8,01:06:26
Brett,Lee,AUS,0,00:08:15,00:02:23,00:38:01,00:01:25,00:16:33,9,01:06:34
Dan,Wilson,AUS,0,00:08:11,00:02:23,00:38:05,00:01:27,00:16:48,10,01:06:52
Adrian,Cominotto,AUS,0,00:07:55,00:02:23,00:38:23,00:01:26,00:17:15,11,01:07:21
Leonardo,Chacon,CRC,0,00:08:14,00:02:37,00:39:08,00:01:34,00:16:12,12,01:07:43
Sebastian,Rank,GER,0,00:08:16,00:02:28,00:39:44,00:01:30,00:15:58,13,01:07:57
Christian,Lohner,GER,0,00:08:06,00:02:33,00:39:49,00:01:30,00:16:08,14,01:08:07
Vasilis,Kanoutas,GRE,0,00:08:37,00:02:24,00:39:24,00:01:34,00:16:09,15,01:08:10
Alberto,Casadei,ITA,0,00:07:59,00:02:35,00:39:54,00:01:34,00:16:12,16,01:08:13
Stuart,Brown,GBR,0,00:08:00,00:02:19,00:39:40,00:01:37,00:16:36,17,01:08:14
Nicolas,Vacher,FRA,0,00:07:52,00:02:32,00:39:36,00:01:34,00:16:50,18,01:08:23
Tiago,Neves,POR,0,00:07:43,00:02:31,00:39:39,00:01:41,00:16:52,19,01:08:29
Bojan,Cebin,SLO,0,00:08:37,00:02:39,00:38:42,00:01:30,00:17:19,20,01:08:46
Dann,Brook,GBR,0,00:08:11,00:02:31,00:39:15,00:01:34,00:17:23,21,01:08:54
