Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960.0,1961.0,1962.0,1963.0,1964.0,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0
Aruba,ABW,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767178770.9497206,,,,,,,,
Andorra,AND,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8063703591.210009,,,,,,,,
Angola,AGO,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16610257666.304495,,,,,,,,
Albania,ALB,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157970349.667911,3956040612.838256,4704717461.217847,4667575465.102143,4662153614.3612585,4900731057.614321,5535690520.895523,5220333367.265725,5899410170.320681,6299450041.647204,6301385174.836462,7017626487.884999,7869558978.245767,8448205648.664995,7385471584.533691,8313603196.334684,8665730573.433594,10039071788.874949,11236341949.165262,10964149277.151003,11337986507.19107,12188085405.586506,11255997086.485191,
Andean Region,ANR,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679988903871.4677,,,,,,,,
United Arab Emirates,ARE,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97257198142.7596,103055489032.22787,105459283494.43741,115315827361.6247,117654462176.29509,132635536999.98083,147065095060.4463,162126977024.4957,137516269923.11633,140260844753.24796,140363448254.5842,152492021846.01718,
Argentina,ARG,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,57082518440.41396,62625585395.626526,61057672927.879906,59314968481.10109,65582841126.52905,71251353554.40157,70478575944.4849,72625449301.5436,75989831036.74101,80812920681.80928,82489471701.15509,86740779495.70058,88022518035.0479,92031292140.20978,98578875846.454,98558430313.61711,91776779909.83612,93862951981.55176,92820218255.72324,105382375247.61356,112109024857.83365,108091084916.34068,103141798973.95993,107511552245.17767,111982828560.52118,102972597750.7994,112512298554.10538,114476502048.85797,109750014658.65659,103166472227.14627,101525885708.64095,116534477767.09615,131924488748.86932,137923039931.7437,145025893518.24637,139839783978.55847,146812121677.24088,158649749432.25558,164134531576.37927,162002992860.31265,161249735498.8767,152933690165.7362,133311390923.70464,142602073416.25357,154508101499.59406,169213036239.54044,181573751527.156,197737203512.62048,208582354267.60794,217120704758.00552,232648017511.27597,257153579638.231,268728461523.49554,281435676168.9367
