People QuickFacts,Ormond-by-the-Sea CDP,Florida
"Population, 2012 estimate    ",X,"19,320,749"
"Population, 2010 (April 1) estimates base    ",X,"18,802,690"
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,2.8%
"Population, 2010    ","7,406","18,801,310"
"Persons under 5 years, percent, 2010    ",2.4%,5.7%
"Persons under 18 years, percent, 2010    ",11.4%,21.3%
"Persons 65 years and over, percent,  2010    ",31.5%,17.3%
"Female persons, percent, 2010    ",52.5%,51.1%
,,
"White alone, percent, 2010 (a)    ",96.9%,75.0%
"Black or African American alone, percent, 2010 (a)    ",0.8%,16.0%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.4%
"Asian alone, percent, 2010 (a)    ",0.6%,2.4%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2010    ",0.8%,2.5%
"Hispanic or Latino, percent, 2010 (b)    ",3.3%,22.5%
"White alone, not Hispanic or Latino, percent, 2010    ",94.2%,57.9%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",86.9%,83.7%
"Foreign born persons, percent, 2008-2012    ",7.0%,19.3%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",9.6%,27.3%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",91.4%,85.8%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",27.5%,26.2%
"Veterans, 2008-2012    ","1,111","1,606,758"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",27.6,25.8
"Housing units, 2010    ","5,901","8,989,580"
"Homeownership rate, 2008-2012    ",77.1%,68.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",28.2%,30.1%
"Median value of owner-occupied housing units, 2008-2012    ","$186,500","$170,800"
"Households, 2008-2012    ","3,922","7,147,013"
"Persons per household, 2008-2012    ",1.96,2.58
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$36,327","$26,451"
"Median household income, 2008-2012    ","$40,141","$47,309"
"Persons below poverty level, percent, 2008-2012    ",13.7%,15.6%
,,
Business QuickFacts,Ormond-by-the-Sea CDP,Florida
"Total number of firms, 2007    ",740,"2,009,589"
"Black-owned firms, percent, 2007    ",F,9.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.5%
"Asian-owned firms, percent, 2007    ",F,3.2%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,22.4%
"Women-owned firms, percent, 2007    ",S,28.9%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"104,832,907"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"221,641,518"
"Retail sales, 2007 ($1000)    ","36,744","262,341,127"
"Retail sales per capita, 2007    ",,"$14,353"
"Accommodation and food services sales, 2007 ($1000)    ","3,798","41,922,059"
,,
Geography QuickFacts,Ormond-by-the-Sea CDP,Florida
"Land area in square miles, 2010    ",2.01,"53,624.76"
"Persons per square mile, 2010    ","3,682.7",350.6
FIPS Code    ,53200,12
Counties    ,"Volusia County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
