ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Claudia,Rivas,MEX,41,00:19:38   ,00:02:20   ,01:07:32   ,00:00:51   ,00:36:54   ,1,02:07:15
Radka,Vodickova,CZE,42,00:20:08   ,00:02:20   ,01:08:47   ,00:00:51   ,00:36:02   ,2,02:08:08
Margaret,Shapiro,USA,43,00:21:36   ,00:02:17   ,01:07:23   ,00:00:51   ,00:36:45   ,3,02:08:52
Dunia,Gomez,MEX,51,00:21:27   ,00:02:19   ,01:07:30   ,00:00:49   ,00:37:36   ,4,02:09:41
Anahi,Leon,MEX,64,00:20:06   ,00:02:25   ,01:08:46   ,00:00:52   ,00:38:27   ,5,02:10:36
Ana Paula,Huerta,MEX,55,00:21:35   ,00:02:20   ,01:07:22   ,00:00:54   ,00:38:52   ,6,02:11:03
Andrea,Barraza,MEX,48,00:20:06   ,00:02:26   ,01:08:47   ,00:00:57   ,00:39:06   ,7,02:11:22
Adriana,Barraza,MEX,53,00:20:57   ,00:02:27   ,01:07:54   ,00:00:58   ,00:39:07   ,8,02:11:23
Maria Eugenia,Barrera,MEX,63,00:20:59   ,00:02:27   ,01:07:53   ,00:00:52   ,00:39:44   ,9,02:11:55
Cecilia,Perez,MEX,49,00:20:04   ,00:02:24   ,01:08:48   ,00:00:50   ,00:41:08   ,10,02:13:14
Kathy,Rakel,USA,52,00:23:33   ,00:02:32   ,01:09:39   ,00:00:59   ,00:39:11   ,11,02:15:54
Paola,Diaz,MEX,46,00:21:00   ,00:02:23   ,01:19:30   ,00:00:52   ,00:36:29   ,12,02:20:14
Amalia Isabel,Sánchez,MEX,58,00:20:34   ,00:02:25   ,01:13:49   ,00:00:50   ,00:42:55   ,13,02:20:33
Claudia,Ruiz,MEX,62,00:20:07   ,00:02:23   ,01:15:21   ,00:00:55   ,00:43:32   ,14,02:22:18
Andrea,Sánchez,MEX,57,00:21:00   ,00:02:24   ,01:14:25   ,00:00:49   ,00:43:55   ,15,02:22:33
Tatiana,Vertiz,MEX,56,00:23:46   ,00:02:38   ,01:16:06   ,00:01:00   ,00:42:19   ,16,02:25:49
Andrea,Diaz,MEX,50,00:22:15   ,00:02:34   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Isabelle ,Rouleau,CAN,60,00:21:34   ,00:02:22   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Karol-Ann,Roy,CAN,59,00:21:35   ,00:02:37   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
