Larceny-theft,,,
,1998,1998,1998
Age Group,Total,Male,Female
,,,
12 and under,115.01702356441362,156.09393156615627,71.91550500984596
13-14,1547.3215068681693,1922.4916560038264,1152.9381157455746
15,2055.99728061886,2545.9782879306035,1537.7843756997636
16,2245.616018586696,2846.4027880651483,1607.2952873674353
17,2260.4442627722833,2897.8815958234586,1578.1336064026125
18,2088.994928289842,2748.99162805263,1393.130367804851
19,1661.2064706882986,2160.812331932065,1139.3946855523704
20,1330.4007558062392,1695.1282910703053,948.7645254757439
21,1112.1278376076036,1393.013701669726,818.4593753863786
22,996.4156770169543,1217.1394136050533,765.9958739274227
23,881.7754462891068,1064.517778221352,692.0066108121501
24,817.2006829376098,983.7619507021708,645.6229041552414
25-29,718.3581851395411,896.5521250732385,537.4638177779991
30-34,678.1796683527975,880.0738611875729,474.8437112106022
35-39,582.4880321076848,775.699032432246,390.4971632570719
40-44,434.67029306028803,598.9618956079536,273.54862127570794
45-49,272.43846084540223,380.43701236483633,168.06411731577953
50-54,159.46851452466043,215.57221585420038,105.81186580362477
55-59,101.46650996287697,134.2805819961902,70.85652329978328
60-64,65.38102868240439,85.41737436482633,47.28831066715828
65 and over,26.941239562768686,39.40604034089171,18.282908091276823
