ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Hiroyuki,Nishiuchi,JPN,0,00:19:31,00:00:00,01:00:47,00:00:00,00:34:22,1,01:54:39
Daiki,Masuda,JPN,0,00:20:56,00:00:00,00:59:32,00:00:00,00:34:22,2,01:54:50
Kazuo,Sudo,JPN,0,00:20:54,00:00:00,00:59:32,00:00:00,00:34:27,3,01:54:53
Kuniaki,Takahama,JPN,0,00:20:17,00:00:00,01:00:13,00:00:00,00:35:17,4,01:55:47
Hirokatsu,Tayama,JPN,0,00:18:17,00:00:00,01:02:08,00:00:00,00:35:43,5,01:56:08
Shoichi,Nii,JPN,0,00:20:52,00:00:00,00:59:30,00:00:00,00:35:50,6,01:56:12
Teppei,Takeuchi,JPN,0,00:20:14,00:00:00,01:00:14,00:00:00,00:36:06,7,01:56:34
Makoto,Nagatome,JPN,0,00:20:51,00:00:00,00:59:34,00:00:00,00:36:28,8,01:56:53
Hideo,Nakagome,JPN,0,00:20:24,00:00:00,01:00:03,00:00:00,00:36:45,9,01:57:13
Tsukasa,Hirano,JPN,0,00:18:02,00:00:00,01:02:18,00:00:00,00:37:06,10,01:57:26
Mitsuharu,Isogai,JPN,0,00:20:18,00:00:00,01:00:14,00:00:00,00:37:10,11,01:57:43
Hiroteru,Saito,JPN,0,00:20:14,00:00:00,01:00:09,00:00:00,00:37:32,12,01:57:55
Ryosuke,Yamamoto,JPN,0,00:20:12,00:00:00,01:00:22,00:00:00,00:37:51,13,01:58:24
Satoshi,Iwata,JPN,0,00:20:33,00:00:00,00:59:59,00:00:00,00:38:06,14,01:58:38
Yuichi,Hosoda,JPN,0,00:20:08,00:00:00,01:00:13,00:00:00,00:38:37,15,01:58:58
Kazuki,Inoue,JPN,0,00:20:24,00:00:00,01:00:07,00:00:00,00:38:47,16,01:59:20
Hiroki,Hikida,JPN,0,00:18:09,00:00:00,01:02:18,00:00:00,00:39:34,17,02:00:01
Yohei,Nakamoto,JPN,0,00:21:41,00:00:00,01:01:49,00:00:00,00:36:40,18,02:00:11
Jonathan,Caron,CAN,0,00:20:27,00:00:00,01:00:03,00:00:00,00:40:54,19,02:01:26
Hiroshi,Fujimura,JPN,0,00:19:31,00:00:00,01:01:06,00:00:00,00:40:56,20,02:01:33
Takeo,Hosoya,JPN,0,00:21:21,00:00:00,01:02:10,00:00:00,00:38:32,21,02:02:03
Hiroaki,Asakawa,JPN,0,00:20:55,00:00:00,01:02:44,00:00:00,00:38:49,22,02:02:28
Daisuke,Aoki,JPN,0,00:20:55,00:00:00,01:02:34,00:00:00,00:40:01,23,02:03:29
Shojiro,Orihara,JPN,0,00:21:00,00:00:00,01:02:36,00:00:00,00:40:48,24,02:04:24
Kenta,Ando,MAC,0,00:20:18,00:00:00,01:00:11,00:00:00,00:44:24,25,02:04:52
Shinji,Yamamoto,JPN,0,00:24:50,00:00:00,01:04:38,00:00:00,00:36:08,26,02:05:38
Yuichi,Hasegawa,JPN,0,00:20:27,00:00:00,01:00:00,00:00:00,00:48:15,27,02:08:42
Kodo,Hiramatsu,JPN,0,00:22:37,00:00:00,01:06:22,00:00:00,00:40:06,28,02:09:05
Hiroaki,Ito,JPN,0,00:20:55,00:00:00,01:08:13,00:00:00,00:41:16,29,02:10:24
Masahiro,Nakazaki,JPN,0,00:24:06,00:00:00,01:05:24,00:00:00,00:41:24,30,02:10:55
Tomohiro,Kinoshita,JPN,0,00:22:34,00:00:00,01:06:10,00:00:00,00:42:22,31,02:11:06
Shota,Inatani,JPN,0,00:22:40,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Daiki,Miyake,JPN,0,00:23:49,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
