ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Daniel,Fontana,ARG,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,02:01:14
Paulo,Miyashiro,BRA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,2,02:02:07
Gilberto,Gonzalez,VEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,3,02:03:22
Seth,Wealing,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,4,02:03:27
Christoph,O'Donnell,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,5,02:03:32
Marcel,Vifian,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6,02:03:52
Gabriel,Rojas,VEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,7,02:03:59
Jamie,Cleveland,CAN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,8,02:04:34
Yacceri,Leal,CUB,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,9,02:04:44
Marcin,Wedlarski,SWE,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,10,02:05:06
Francisco,Serrano,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,11,02:05:15
Roberto,Machado,CRC,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,12,02:06:36
Jose Luis,Zepeda,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,13,02:07:06
Leonardo,Chacon,CRC,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,14,02:07:07
Carlos,Catulini,VEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,15,02:08:01
Fernando,Mogrovejo,ECU,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,16,02:08:37
Agustin,Fontes,VEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,17,02:08:37
Will,Vargas,COL,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,18,02:09:41
Jeremiah,Mushen,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,19,02:09:54
Otho,Keller,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,20,02:10:22
Roberto,Fernande,CUB,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,21,02:11:51
Carlos Mauricio,Friely Paredes,GUA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,22,02:12:18
Jason,Wicke,CAN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23,02:13:16
Jose,Vivas,VEN,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,24,02:14:22
Diego,Gonzalez,GUA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,25,02:16:56
Sergio,Guillen,GUA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,26,02:18:16
Milton,Esquivel,CRC,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,27,02:18:36
Atilio,Hernandez,ESA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,28,02:36:31
Juan Fernando,Enderica,ECU,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Oscar,Fernande,COL,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Juraci,Moreira,BRA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Brendan,Murphy,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Jon,Pauole,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Ian,Ryan,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
