ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Hendrik,De Villiers,RSA,1,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,02:03:05
Christopher,Felgate,ZIM,6,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,2,02:05:32
David,Bardi,FRA,9,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,3,02:07:36
Mehdi,Essadiq,MAR,4,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,4,02:10:16
Travis,Campbell,RSA,7,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,5,02:17:35
Gerhard,De Bruin,RSA,8,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6,02:27:39
Paul,Brinkmann,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,7,02:34:39
Andy,Chase,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,8,02:39:06
Johan,Mouton,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,9,02:49:06
Stefan,Van Doorn,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,10,02:51:00
Mark,Brinkmann,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,11,03:01:43
Leander,Borg,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,12,03:01:44
Rein,Van Veen,NAM,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,13,03:34:27
