Larceny-theft,,,
,1999,1999,1999
Age Group,Total,Male,Female
,,,
12 and under,99.4459039178897,133.7852078164062,63.418920559398735
13-14,1321.270494102263,1619.4662060688108,1007.6887749679435
15,1818.2689480697168,2235.399245672397,1377.0033954931346
16,2005.2219580597625,2488.000369043929,1492.1224564583829
17,2008.8766670933217,2533.018154375283,1448.1367073447045
18,1913.8166255861854,2506.317371067519,1289.177322356326
19,1514.5235904112599,1972.3865984775762,1036.8439505724534
20,1211.6615389741353,1530.5617214279919,877.405825826843
21,1030.1413276418584,1283.9793016396536,764.3829635570588
22,894.5868283368958,1106.7905188395328,672.9275945412601
23,791.4823715926184,965.3661300357595,610.3331312327731
24,718.1067397399308,854.2783946513209,577.2089052349465
25-29,628.9903366501661,773.4666298127083,481.78539019983896
30-34,596.6689429150599,761.0427055315894,430.60955553119294
35-39,523.5343767793387,687.5144171659252,360.49411491374644
40-44,399.25096271577144,541.9976026941665,259.0132475096571
45-49,259.2588055449377,358.6692321753343,163.0459703872122
50-54,149.29554358775223,198.19790621096746,102.46098520949768
55-59,93.16316695776204,122.83651215295248,65.44280055441844
60-64,57.96849710452105,72.81543048216977,44.534531595077055
65 and over,25.605527566078596,36.962424573970665,17.682084337754336
