ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Steffen,Justus,GER,0,00:09:48,00:00:56,00:29:44,00:00:49,00:17:44,1,00:59:05
Frederic,Belaubre,FRA,0,00:09:25,00:01:08,00:30:00,00:00:48,00:17:42,2,00:59:07
Leonid,Ivanov,RUS,0,00:09:44,00:00:54,00:30:21,00:00:53,00:17:42,3,00:59:37
Florian,Fromm,GER,0,00:09:45,00:00:58,00:29:53,00:00:48,00:18:14,4,00:59:42
Anton,Chuchko,RUS,0,00:09:33,00:00:56,00:30:03,00:00:51,00:18:22,5,00:59:50
Rene,Goehler,GER,0,00:09:55,00:00:51,00:29:42,00:00:51,00:18:28,6,00:59:53
Evgeny,Morozov,RUS,0,00:09:27,00:00:54,00:30:38,00:00:51,00:18:05,7,01:00:01
Szabolcs,Kaldau,HUN,0,00:09:40,00:01:03,00:29:51,00:00:49,00:18:39,8,01:00:04
Gergely,Arki,HUN,0,00:09:52,00:01:04,00:29:36,00:00:53,00:18:45,9,01:00:13
Sebastian,Dehmer,GER,0,00:09:40,00:01:01,00:29:47,00:00:49,00:18:58,10,01:00:20
Nils,Hofeditz,GER,0,00:09:43,00:00:56,00:29:45,00:00:46,00:19:07,11,01:00:22
Sven,Riederer,SUI,0,00:09:43,00:00:59,00:29:47,00:00:49,00:19:08,12,01:00:31
Franz,Hofer,AUT,0,00:10:00,00:01:01,00:30:11,00:00:54,00:18:24,13,01:00:35
Tomas,Brna,SVK,0,00:09:31,00:00:53,00:30:36,00:00:46,00:18:52,14,01:00:42
Daniel,Hayes,GBR,0,00:09:45,00:00:59,00:29:42,00:00:51,00:19:32,15,01:00:55
Bert,Jammaer,BEL,0,00:09:58,00:00:56,00:30:21,00:00:46,00:18:53,16,01:00:56
Jochen,Cals,NED,0,00:10:02,00:00:56,00:29:31,00:00:48,00:19:38,17,01:00:59
Marek,Matayas,CZE,0,00:09:32,00:00:58,00:30:48,00:00:56,00:18:49,18,01:01:04
Emilio,D'Aquino,ITA,0,00:09:52,00:00:58,00:30:50,00:00:51,00:18:29,19,01:01:07
Tomas,Klima,CZE,0,00:09:31,00:00:56,00:30:34,00:00:53,00:19:10,20,01:01:08
Peter,Lukacs,HUN,0,00:09:52,00:01:01,00:30:47,00:00:53,00:18:40,21,01:01:16
Tomas,Vitek,CZE,0,00:09:31,00:01:01,00:30:30,00:00:56,00:19:21,22,01:01:21
Alexander,Lackinger,AUT,0,00:10:16,00:00:59,00:30:24,00:00:53,00:18:49,23,01:01:26
Jim,Thijs,BEL,0,00:10:27,00:00:56,00:30:09,00:00:46,00:19:07,24,01:01:28
Fredrik,Croneborg,SWE,0,00:10:29,00:01:03,00:30:08,00:00:51,00:18:59,25,01:01:35
Pierre,Dorez,FRA,0,00:10:18,00:00:58,00:30:23,00:00:54,00:19:16,26,01:01:52
Mathias,Hecht,SUI,0,00:09:37,00:01:03,00:30:25,00:00:51,00:19:57,27,01:01:56
Thomas,Lorblanchet,FRA,0,00:09:52,00:01:04,00:30:45,00:00:59,00:19:17,28,01:02:01
Danylo,Sapunov,UKR,0,00:09:54,00:00:53,00:30:54,00:00:56,00:19:30,29,01:02:10
Bruno,Pais,POR,0,00:11:02,00:01:01,00:30:41,00:00:49,00:18:49,30,01:02:27
Mike,Kamminga,NED,0,00:10:15,00:00:56,00:30:04,00:00:53,00:20:15,31,01:02:28
Daniel,Plews,GBR,0,00:10:19,00:00:56,00:30:23,00:00:51,00:20:00,32,01:02:33
Dan,Alterman,ISR,0,00:10:18,00:00:56,00:31:05,00:00:49,00:19:21,33,01:02:34
Eliot,Challofour,GBR,0,00:09:49,00:01:03,00:30:20,00:00:54,00:20:29,34,01:02:38
Jani,Stromsholm,FIN,0,00:10:11,00:01:01,00:31:33,00:00:53,00:19:38,35,01:03:22
Jannis,Klausch,GER,0,00:10:38,00:00:56,00:31:54,00:00:51,00:19:06,36,01:03:26
Thorben Lykke,Thomsen,DEN,0,00:10:14,00:01:10,00:31:45,00:01:06,00:19:19,37,01:03:38
Jan,Pyott,SUI,0,00:10:10,00:01:01,00:31:32,00:00:49,00:20:06,38,01:03:42
Uros,Seme,SLO,0,00:09:36,00:01:13,00:31:58,00:00:56,00:19:57,39,01:03:44
Tom,Schleich,NED,0,00:11:01,00:00:56,00:31:34,00:00:51,00:19:18,40,01:03:45
Dries,Poppe,BEL,0,00:10:22,00:00:59,00:31:28,00:00:51,00:20:17,41,01:04:01
Petr,Loffelmann,CZE,0,00:09:35,00:00:58,00:32:13,00:00:56,00:20:14,42,01:04:01
Andre,Campos,POR,0,00:09:59,00:01:20,00:32:25,00:01:11,00:19:35,43,01:04:34
Ronan,Guirey,IRL,0,00:10:21,00:01:20,00:31:57,00:01:08,00:19:49,44,01:04:37
Rafael,Gomes,POR,0,00:10:19,00:01:11,00:32:08,00:00:53,00:20:03,45,01:04:39
Roy,Paes,NED,0,00:10:25,00:00:58,00:32:07,00:00:53,00:20:16,46,01:04:43
