ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Michael,Raelert,GER,0,00:19:33,00:00:00,01:07:36,00:00:00,00:35:43,1,02:02:53
Andrew,Johns,GBR,0,00:20:28,00:00:00,01:09:02,00:00:00,00:34:04,2,02:03:35
Maik,Petzold,GER,0,00:19:43,00:00:00,01:09:46,00:00:00,00:34:06,3,02:03:36
Sven,Riederer,SUI,0,00:19:46,00:00:00,01:09:46,00:00:00,00:34:06,4,02:03:39
Reto,Hug,SUI,0,00:19:38,00:00:00,01:09:47,00:00:00,00:34:15,5,02:03:42
Daniel,Fontana,ITA,0,00:19:47,00:00:00,01:09:49,00:00:00,00:34:07,6,02:03:44
Didier,Brocard,SUI,0,00:20:12,00:00:00,01:09:18,00:00:00,00:34:41,7,02:04:13
Ben,Pernet,FRA,0,00:19:42,00:00:00,01:07:35,00:00:00,00:36:58,8,02:04:15
Leonardo,Fiorella,ITA,0,00:20:02,00:00:00,01:09:38,00:00:00,00:34:40,9,02:04:21
Ruedi,Wild,SUI,0,00:20:37,00:00:00,01:08:57,00:00:00,00:34:58,10,02:04:33
Tony,Moulai,FRA,0,00:19:49,00:00:00,01:09:44,00:00:00,00:35:14,11,02:04:49
Franky,Batelier,FRA,0,00:19:54,00:00:00,01:07:23,00:00:00,00:38:03,12,02:05:22
Shane,Reed,NZL,0,00:19:37,00:00:00,01:09:56,00:00:00,00:36:07,13,02:05:41
Martin,Pejsar,CZE,0,00:20:34,00:00:00,01:09:01,00:00:00,00:36:08,14,02:05:43
Nicolas,Becker,FRA,0,00:20:19,00:00:00,01:09:24,00:00:00,00:36:05,15,02:05:50
Jan,Raphael,GER,0,00:19:56,00:00:00,01:09:36,00:00:00,00:36:22,16,02:05:55
Brendan,Sexton,AUS,0,00:20:42,00:00:00,01:08:58,00:00:00,00:36:23,17,02:06:03
Daniel,Hofer,ITA,0,00:20:13,00:00:00,01:09:30,00:00:00,00:36:29,18,02:06:13
Sylvain,Sudrie,FRA,0,00:20:10,00:00:00,01:09:30,00:00:00,00:36:45,19,02:06:26
Flemming,Neumann,GER,0,00:20:51,00:00:00,01:08:54,00:00:00,00:36:43,20,02:06:29
Mathias,Hecht,SUI,0,00:19:40,00:00:00,01:09:52,00:00:00,00:36:57,21,02:06:30
