People QuickFacts,Pompton Lakes,New Jersey
"Population, 2012 estimate    ","11,137","8,864,590"
"Population, 2010 (April 1) estimates base    ","11,097","8,791,898"
"Population, percent change, April 1, 2010 to July 1, 2012    ",0.4%,0.8%
"Population, 2010    ","11,097","8,791,894"
"Persons under 5 years, percent, 2010    ",5.6%,6.2%
"Persons under 18 years, percent, 2010    ",22.2%,23.5%
"Persons 65 years and over, percent,  2010    ",12.7%,13.5%
"Female persons, percent, 2010    ",51.6%,51.3%
,,
"White alone, percent, 2010 (a)    ",87.9%,68.6%
"Black or African American alone, percent, 2010 (a)    ",1.4%,13.7%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.1%,0.3%
"Asian alone, percent, 2010 (a)    ",5.4%,8.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.0%
"Two or More Races, percent, 2010    ",1.8%,2.7%
"Hispanic or Latino, percent, 2010 (b)    ",10.9%,17.7%
"White alone, not Hispanic or Latino, percent, 2010    ",81.3%,59.3%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",89.5%,89.7%
"Foreign born persons, percent, 2007-2011    ",17.8%,20.6%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",21.6%,29.2%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",92.6%,87.6%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",37.7%,35.0%
"Veterans, 2007-2011    ",375,"472,716"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",27.1,30.1
,,
"Housing units, 2010    ","4,341","3,553,562"
"Homeownership rate, 2007-2011    ",76.9%,66.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",28.7%,35.9%
"Median value of owner-occupied housing units, 2007-2011    ","$362,800","$349,100"
"Households, 2007-2011    ","3,913","3,180,854"
"Persons per household, 2007-2011    ",2.81,2.69
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$38,466","$35,678"
"Median household income, 2007-2011    ","$95,499","$71,180"
"Persons below poverty level, percent, 2007-2011    ",3.5%,9.4%
,,
Business QuickFacts,Pompton Lakes,New Jersey
"Total number of firms, 2007    ",929,"781,622"
"Black-owned firms, percent, 2007    ",F,7.7%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.4%
"Asian-owned firms, percent, 2007    ",S,8.7%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,8.7%
"Women-owned firms, percent, 2007    ",S,27.3%
,,
"Manufacturers shipments, 2007 ($1000)    ",,"116,608,094"
"Merchant wholesaler sales, 2007 ($1000)    ","18,410","233,413,004"
"Retail sales, 2007 ($1000)    ","54,011","124,813,580"
"Retail sales per capita, 2007    ","$4,922","$14,453"
"Accommodation and food services sales, 2007 ($1000)    ","9,525","19,993,613"
,,
Geography QuickFacts,Pompton Lakes,New Jersey
"Land area in square miles, 2010    ",2.91,"7,354.22"
"Persons per square mile, 2010    ","3,809.5","1,195.5"
FIPS Code    ,60090,34
Counties    ,"Passaic County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
