ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jan,Frodeno,GER,0,00:19:25,00:01:10,01:01:47,00:00:19,00:29:08,1,01:51:49
Courtney,Atkinson,AUS,0,00:19:23,00:01:12,01:01:49,00:00:18,00:29:08,2,01:51:50
Brad,Kahlefeldt,AUS,0,00:19:30,00:01:10,01:01:46,00:00:20,00:29:32,3,01:52:17
Steffen,Justus,GER,0,00:19:42,00:01:10,01:01:39,00:00:24,00:29:27,4,01:52:21
Alexander,Bryukhankov,RUS,0,00:19:33,00:01:16,01:01:44,00:00:27,00:29:30,5,01:52:28
Dmitry,Polyanskiy,RUS,0,00:19:12,00:01:13,01:02:06,00:00:24,00:29:40,6,01:52:34
Bevan,Docherty,NZL,0,00:19:26,00:01:13,01:01:46,00:00:20,00:29:56,7,01:52:39
Jarrod,Shoemaker,USA,0,00:19:32,00:01:22,01:01:43,00:00:19,00:29:48,8,01:52:43
Reto,Hug,SUI,0,00:19:34,00:01:15,01:01:35,00:00:20,00:30:00,9,01:52:43
William,Clarke,GBR,0,00:19:28,00:01:10,01:01:47,00:00:20,00:30:09,10,01:52:54
Tim,Don,GBR,0,00:19:27,00:01:07,01:01:50,00:00:17,00:30:26,11,01:53:07
Javier,Gomez Noya,ESP,0,00:19:10,00:01:10,01:02:10,00:00:23,00:30:21,12,01:53:14
Dan,Wilson,AUS,0,00:19:36,00:01:12,01:01:39,00:00:19,00:30:33,13,01:53:17
Ivan,Rana,ESP,0,00:19:33,00:01:16,01:01:34,00:00:21,00:30:36,14,01:53:20
Yuichi,Hosoda,JPN,0,00:19:36,00:01:16,01:01:36,00:00:21,00:30:36,15,01:53:24
Oliver,Freeman,GBR,0,00:19:13,00:01:16,01:02:00,00:00:20,00:30:39,16,01:53:27
Leonardo,Chacon,CRC,0,00:19:28,00:01:16,01:01:47,00:00:23,00:30:38,17,01:53:30
Yulian,Malyshev,RUS,0,00:19:36,00:01:20,01:01:42,00:00:26,00:30:36,18,01:53:37
Matt,Chrabot,USA,0,00:19:21,00:01:14,01:01:50,00:00:21,00:30:57,19,01:53:42
Ivan,Tutukin,RUS,0,00:19:40,00:01:12,01:01:35,00:00:20,00:30:57,20,01:53:44
Laurent,Vidal,FRA,0,00:19:19,00:01:10,01:01:55,00:00:20,00:31:02,21,01:53:47
Joao,Silva,POR,0,00:19:23,00:01:09,01:01:57,00:00:20,00:31:01,22,01:53:47
James,Seear,AUS,0,00:19:29,00:01:23,01:01:38,00:00:20,00:31:01,23,01:53:50
Mark,Fretta,USA,0,00:19:33,00:01:20,01:01:42,00:00:25,00:30:55,24,01:53:54
Sven,Riederer,SUI,0,00:19:30,00:01:17,01:01:37,00:00:20,00:31:16,25,01:54:00
Sebastian,Rank,GER,0,00:19:36,00:01:10,01:01:39,00:00:21,00:31:15,26,01:54:02
Chris,Foster,USA,0,00:19:55,00:01:13,01:01:21,00:00:23,00:31:23,27,01:54:14
Kris,Gemmell,NZL,0,00:19:23,00:01:10,01:01:49,00:00:20,00:31:36,28,01:54:19
Igor,Sysoev,RUS,0,00:19:32,00:01:20,01:01:42,00:00:21,00:31:27,29,01:54:20
Marek,Jaskolka,POL,0,00:19:32,00:01:22,01:01:42,00:00:24,00:31:29,30,01:54:27
Andreas,Giglmayr,AUT,0,00:19:29,00:01:12,01:01:48,00:00:20,00:31:48,31,01:54:36
Gareth,Halverson,AUS,0,00:19:32,00:01:10,01:01:48,00:00:23,00:31:45,32,01:54:38
Hiroki,Sugimoto,JPN,0,00:19:36,00:01:15,01:01:44,00:00:21,00:31:43,33,01:54:41
Joao,Pereira,POR,0,00:19:46,00:01:10,01:01:35,00:00:21,00:31:51,34,01:54:44
Ruedi,Wild,SUI,0,00:19:37,00:01:16,01:01:33,00:00:20,00:32:04,35,01:54:50
Kuniaki,Takahama,JPN,0,00:19:38,00:01:19,01:01:39,00:00:24,00:31:55,36,01:54:55
Martin,Van Barneveld,NZL,0,00:19:25,00:01:13,01:01:54,00:00:24,00:32:02,37,01:54:57
David,Matthews,AUS,0,00:19:33,00:01:14,01:01:44,00:00:20,00:32:22,38,01:55:11
Dan,Alterman,ISR,0,00:19:33,00:01:18,01:01:46,00:00:23,00:32:23,39,01:55:20
Daniel,Lee Chi Wo,HKG,0,00:19:47,00:01:10,01:01:31,00:00:21,00:32:38,40,01:55:26
Andriy,Glushchenko,UKR,0,00:19:33,00:01:22,01:01:39,00:00:25,00:32:35,41,01:55:31
Ethan,Brown,USA,0,00:19:44,00:01:16,01:01:39,00:00:24,00:32:32,42,01:55:35
Ryosuke,Yamamoto,JPN,0,00:19:28,00:01:18,01:01:48,00:00:23,00:32:44,43,01:55:39
Frederic,Belaubre,FRA,0,00:19:14,00:01:14,01:02:02,00:00:23,00:32:54,44,01:55:44
Vladimir,Turbayevskiy,RUS,0,00:19:25,00:01:22,01:01:42,00:00:23,00:33:13,45,01:56:04
Min Ho,Heo,KOR,0,00:19:29,00:01:09,01:01:51,00:00:20,00:33:17,46,01:56:05
Ju Seok,Kim,KOR,0,00:19:37,00:01:08,01:01:50,00:00:21,00:33:57,47,01:56:53
Duarte Silva,Marques,POR,0,00:19:29,00:01:10,01:01:59,00:00:20,00:34:50,48,01:57:49
Hirokatsu,Tayama,JPN,0,00:19:44,00:01:15,01:01:34,00:00:23,00:35:07,49,01:58:02
Clark,Ellice,NZL,0,00:20:44,00:01:08,01:04:06,00:00:25,00:31:56,50,01:58:18
Chang Yon,Lee,KOR,0,00:19:27,00:01:13,01:01:57,00:00:24,00:35:55,51,01:58:56
Christian,Prochnow,GER,0,00:19:23,00:01:16,01:05:01,00:00:24,00:33:52,52,01:59:56
Kohei,Shimomura,JPN,0,00:21:17,00:01:16,01:04:04,00:00:23,00:32:59,53,01:59:57
Luc,Van Es,NED,0,00:19:44,00:01:17,01:04:38,00:00:24,00:34:37,54,02:00:39
Soung Geun,Sin,KOR,0,00:21:17,00:01:15,01:04:07,00:00:20,00:33:54,55,02:00:52
Byung Eun,Jeon,KOR,0,00:19:48,00:01:07,01:01:42,00:00:28,00:00:00,DNF,00:00:00
Jan,Celustka,CZE,0,00:19:30,00:01:16,01:01:47,00:00:25,00:00:00,DNF,00:00:00
Lukas,Salvisberg,SUI,0,00:19:35,00:01:15,01:01:40,00:00:25,00:00:00,DNF,00:00:00
Kevin,Collington,USA,0,00:19:53,00:01:10,01:04:36,00:00:24,00:00:00,DNF,00:00:00
Yohann,Vincent,FRA,0,00:19:30,00:01:10,01:01:50,00:00:24,00:00:00,DNF,00:00:00
Grégory,Rouault,USA,0,00:19:52,00:01:10,01:04:38,00:00:23,00:00:00,DNF,00:00:00
Peter,Robertson,AUS,0,00:19:37,00:01:15,01:01:37,00:00:20,00:00:00,DNF,00:00:00
Simon,Whitfield,CAN,0,00:19:22,00:01:10,01:01:54,00:00:20,00:00:00,DNF,00:00:00
Jae Hun,Choi,KOR,0,00:19:34,00:01:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
David,Hauss,FRA,0,00:19:40,00:01:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dmitriy,Smurov,KAZ,0,00:19:38,00:01:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jonathan,Zipf,GER,0,00:20:10,00:01:14,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ran,Alterman,ISR,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
