ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Tsukasa,Hirano,JPN,4,00:17:19,00:00:00,01:05:26,00:00:00,00:34:08,1,01:56:52
Dylan,Mcneice,NZL,6,00:17:17,00:00:00,01:05:26,00:00:00,00:34:40,2,01:57:24
Csaba,Rendes,HUN,2,00:17:20,00:00:00,01:05:25,00:00:00,00:35:14,3,01:57:59
Balazs,Pocsai,HUN,1,00:17:29,00:00:00,01:06:33,00:00:00,00:35:09,4,01:59:12
Daniel,Torok,HUN,9,00:18:53,00:00:00,01:05:04,00:00:00,00:35:38,5,01:59:37
Attila,Fecskovics,HUN,3,00:18:03,00:00:00,01:05:55,00:00:00,00:38:13,6,02:02:12
John,Polson,AUS,10,00:19:12,00:00:00,01:08:13,00:00:00,00:35:27,7,02:02:53
Roman,Bauer,KAZ,7,00:19:34,00:00:00,01:07:54,00:00:00,00:35:40,8,02:03:08
Lau Ching Yin,Lemuel,HKG,11,00:19:48,00:00:00,01:07:41,00:00:00,00:38:07,9,02:05:37
Chi Wai,Kuok,MAC,16,00:22:17,00:00:00,01:10:21,00:00:00,00:38:18,10,02:10:57
George,Vilog,PHI,12,00:22:19,00:00:00,01:10:21,00:00:00,00:41:29,11,02:14:10
Chi Seak,Chong,MAC,15,00:23:46,00:00:00,01:17:53,00:00:00,00:37:20,12,02:19:00
Rogerio Jose,Carreira Chiu,MAC,14,00:22:20,00:00:00,01:15:28,00:00:00,00:41:38,13,02:19:29
Abdullah,Shahrom,MAS,17,00:29:04,00:00:00,01:14:45,00:00:00,00:40:25,14,02:24:16
