ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Chris,Mccormack,AUS,0,00:21:23,00:00:00,00:52:44,00:00:00,00:31:52,1,01:46:01
Stefan,Vuckovic,GER,0,00:21:20,00:00:00,00:52:55,00:00:00,00:32:07,2,01:46:24
Nick,Radkewich,USA,0,00:21:06,00:00:00,00:53:21,00:00:00,00:32:12,3,01:46:40
Loch,Vollermerhaus,CAN,0,00:21:07,00:00:00,00:53:07,00:00:00,00:32:28,4,01:46:43
Timothy,Deboom,USA,0,00:21:11,00:00:00,00:53:06,00:00:00,00:32:39,5,01:46:58
Leandro,Macedo,BRA,0,00:21:33,00:00:00,00:54:55,00:00:00,00:30:59,6,01:47:29
Jason,Harper,AUS,0,00:21:13,00:00:00,00:52:58,00:00:00,00:33:19,7,01:47:33
Paul,Amey,GBR,0,00:21:34,00:00:00,00:54:53,00:00:00,00:31:13,8,01:47:41
Matias,Brain,CHI,0,00:21:16,00:00:00,00:53:08,00:00:00,00:33:19,9,01:47:46
Alexandre,Manzan,BRA,0,00:21:35,00:00:00,00:55:01,00:00:00,00:31:20,10,01:47:58
Enrique,Quevedo Huerta,MEX,0,00:21:03,00:00:00,00:53:19,00:00:00,00:33:45,11,01:48:08
Andrew,Macmartin,CAN,0,00:21:22,00:00:00,00:55:16,00:00:00,00:31:29,12,01:48:09
Ralf,Eggert,GER,0,00:21:37,00:00:00,00:54:48,00:00:00,00:32:28,13,01:48:56
Simon,Whitfield,CAN,0,00:21:41,00:00:00,00:54:52,00:00:00,00:32:29,14,01:49:05
Andy,Kelsey,USA,0,00:21:22,00:00:00,00:55:10,00:00:00,00:32:36,15,01:49:09
Abe,Rogers,USA,0,00:21:18,00:00:00,00:55:17,00:00:00,00:32:37,16,01:49:13
Uzziel,Valderrabano,MEX,0,00:21:31,00:00:00,00:55:08,00:00:00,00:32:40,17,01:49:21
Shane,Reed,NZL,0,00:21:00,00:00:00,00:55:35,00:00:00,00:32:58,18,01:49:34
Ricardo,Gonzalez Davila,MEX,0,00:21:40,00:00:00,00:55:11,00:00:00,00:32:51,19,01:49:45
Jose Miguel,Barbany,ESP,0,00:21:28,00:00:00,00:55:01,00:00:00,00:33:16,20,01:49:47
Xavier,Llobet,ESP,0,00:21:23,00:00:00,00:55:15,00:00:00,00:33:07,21,01:49:48
Javier,Rosas,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,22,01:49:57
Greg,Thompson,USA,0,00:21:22,00:00:00,00:55:17,00:00:00,00:33:27,23,01:50:09
Dmitriy,Gaag,KAZ,0,00:21:52,00:00:00,00:58:16,00:00:00,00:31:02,24,01:51:14
Jose Luis,Zepeda,MEX,0,00:21:14,00:00:00,00:55:28,00:00:00,00:34:33,25,01:51:17
Miles,Stewart,AUS,0,00:21:04,00:00:00,00:53:10,00:00:00,00:37:16,26,01:51:32
Mark,O'Donnell,NZL,0,00:21:33,00:00:00,00:55:04,00:00:00,00:35:14,27,01:51:51
Glen,Gore,RSA,0,00:21:18,00:00:00,00:55:22,00:00:00,00:35:20,28,01:52:03
Eligio,Cervantes,MEX,0,00:21:21,00:00:00,00:57:48,00:00:00,00:34:20,29,01:53:28
Dan,Murray,CAN,0,00:22:13,00:00:00,00:59:22,00:00:00,00:31:57,30,01:53:33
