ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Tania,Haiboeck,AUT,1,00:22:29,00:00:29,01:01:31,00:00:22,00:37:59,1,02:03:19
Lenka,Zemanova,CZE,3,00:20:59,00:00:36,01:02:54,00:00:20,00:38:32,2,02:03:58
Andrea,Hewitt,NZL,4,00:20:37,00:00:33,01:02:56,00:00:20,00:39:31,3,02:04:31
Lena,Brunkhorst,GER,14,00:21:40,00:00:29,01:02:20,00:00:21,00:39:35,4,02:05:09
Tina,Herklotz,GER,15,00:21:40,00:00:31,01:02:19,00:00:21,00:40:40,5,02:06:07
Carmel,Hanly,NZL,6,00:23:15,00:00:36,01:04:31,00:00:23,00:37:09,6,02:06:32
Irina,Kirchler,AUT,8,00:23:16,00:00:32,01:01:29,00:00:23,00:40:35,7,02:06:44
Maria,Czesnik,POL,17,00:23:21,00:00:35,01:04:26,00:00:23,00:39:10,8,02:08:27
Olesya,Prystayko,UKR,11,00:23:44,00:00:31,01:04:07,00:00:23,00:39:55,9,02:09:11
Vendula,Frintova,CZE,2,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Lisa,Hütthaler,AUT,10,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Jana,Jirouskova,CZE,7,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Claire,Kinsley,RSA,5,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Carina,Prinz,AUT,9,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Vendula,Trnkova,CZE,12,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Lydia,Waldmüller,AUT,16,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Joanna,Wojtaszek,POL,17,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
