ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Brad,Kahlefeldt,AUS,0,00:18:08,00:01:37,00:58:30,00:01:06,00:32:20,1,01:51:41
Sven,Riederer,SUI,0,00:18:27,00:01:47,00:58:00,00:01:08,00:33:39,2,01:53:04
Stuart,Hayes,GBR,0,00:18:07,00:01:42,00:58:27,00:01:08,00:33:43,3,01:53:08
Danylo,Sapunov,UKR,0,00:18:36,00:01:45,00:57:58,00:01:11,00:33:42,4,01:53:13
David,Dellow,AUS,0,00:18:27,00:01:42,00:58:06,00:01:08,00:34:01,5,01:53:28
Rene,Goehler,GER,0,00:18:28,00:01:42,00:58:04,00:01:03,00:34:13,6,01:53:32
Alessandro,De Gasperi,ITA,0,00:18:40,00:01:38,00:57:54,00:01:08,00:34:22,7,01:53:46
Jordi,Elias,ESP,0,00:18:41,00:01:45,00:57:48,00:01:06,00:34:30,8,01:53:50
Hirokatsu,Tayama,JPN,0,00:18:07,00:01:49,00:58:21,00:01:11,00:34:28,9,01:53:58
Marko,Albert,EST,0,00:18:05,00:01:43,00:58:28,00:01:13,00:34:37,10,01:54:08
Francisco,Serrano,MEX,0,00:19:09,00:01:37,00:57:27,00:01:11,00:34:49,11,01:54:16
Leigh,Chapman,AUS,0,00:18:27,00:01:42,00:58:06,00:01:13,00:34:51,12,01:54:20
Jannis,Klausch,GER,0,00:18:49,00:01:35,00:57:50,00:01:16,00:34:50,13,01:54:22
Gyula,Kis,HUN,0,00:18:50,00:01:46,00:57:43,00:01:16,00:34:46,14,01:54:24
Mathias,Hecht,SUI,0,00:18:43,00:01:43,00:57:48,00:01:16,00:34:53,15,01:54:25
Jan,Raphael,GER,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,16,01:54:26
Michal,Danek,CZE,0,00:18:14,00:00:00,01:00:02,00:00:00,00:00:00,17,01:55:01
Jose,Tovar,ESP,0,00:19:15,00:01:38,01:00:07,00:01:10,00:32:54,18,01:55:05
Andre,Campos,POR,0,00:18:25,00:01:46,00:00:00,00:00:00,00:35:46,19,01:55:14
Peter,Bajai,HUN,0,00:18:52,00:01:43,00:57:43,00:01:15,00:35:45,20,01:55:19
Ran,Alterman,ISR,0,00:18:35,00:01:42,00:57:57,00:01:08,00:36:00,21,01:55:24
Tamas,Liptak,HUN,0,00:18:44,00:01:46,00:57:43,00:01:04,00:36:14,22,01:55:33
Graham,O'Grady,NZL,0,00:18:12,00:01:39,00:58:29,00:01:20,00:36:06,23,01:55:47
Esteban,Rosas Sierra,MEX,0,00:18:30,00:01:49,00:57:57,00:01:13,00:37:13,24,01:56:45
Clark,Ellice,NZL,0,00:19:04,00:01:42,00:57:33,00:01:20,00:37:08,25,01:56:48
Sander,Berk,NED,0,00:18:39,00:01:53,00:57:49,00:01:25,00:37:20,26,01:57:07
David,Arias,COL,0,00:18:50,00:01:38,00:57:51,00:01:23,00:37:34,27,01:57:17
Brent,Mcmahon,CAN,0,00:18:11,00:01:39,00:58:26,00:01:08,00:38:19,28,01:57:45
Dan,Alterman,ISR,0,00:18:50,00:01:41,00:57:49,00:01:20,00:38:20,29,01:58:02
Sheng,Yang,CHN,0,00:18:18,00:02:00,00:58:02,00:01:21,00:38:34,30,01:58:17
Kuniaki,Takahama,JPN,0,00:19:47,00:01:46,01:02:42,00:01:23,00:35:24,31,01:59:39
Daiki,Masuda,JPN,0,00:20:24,00:01:47,01:00:29,00:01:53,00:36:07,32,02:00:42
Felix,Molina,MEX,0,00:18:31,00:01:49,01:02:31,00:01:18,00:36:34,33,02:00:45
Rory,Mackie,ZIM,0,00:19:05,00:01:39,00:57:32,00:01:08,00:42:11,34,02:01:37
Roberto,Delpodio,ARG,0,00:19:25,00:01:57,01:01:38,00:01:41,00:37:09,35,02:01:51
Marc,Despaties,CAN,0,00:18:43,00:01:49,00:57:46,00:01:18,00:42:24,36,02:02:02
Szabolcs,Kaldau,HUN,0,00:19:29,00:01:54,01:01:23,00:01:30,00:38:06,37,02:02:23
Nathan,Richmond,NZL,0,00:18:13,00:01:41,00:58:24,00:01:13,00:43:01,38,02:02:34
Jing,Huang,CHN,0,00:18:26,00:01:53,01:02:40,00:01:16,00:39:08,39,02:03:25
Omar,Macias,MEX,0,00:18:53,00:01:46,00:57:37,00:01:10,00:44:13,40,02:03:40
Zsolt,Biro,HUN,0,00:19:09,00:01:57,01:01:50,00:01:15,00:39:50,41,02:04:02
Michael,Simpson,CAN,0,00:20:24,00:01:46,01:01:22,00:00:00,00:00:00,42,02:04:34
Atanas,Zlatkov,BUL,0,00:18:41,00:02:01,01:02:18,00:00:00,00:22:51,43,02:05:32
Timothy,O'Donnell,USA,0,00:18:38,00:02:09,01:02:09,00:01:08,00:41:51,44,02:05:57
Andries,Niewenhuizen,RSA,0,00:22:40,00:01:53,01:04:54,00:01:06,00:36:32,45,02:07:07
