People QuickFacts,Kemp Mill CDP,Maryland
"Population, 2013 estimate    ",X,"5,928,814"
"Population, 2010 (April 1) estimates base    ",X,"5,773,623"
"Population, percent change, April 1, 2010 to July 1, 2013    ",X,2.7%
"Population, 2010    ","12,564","5,773,552"
"Persons under 5 years, percent, 2010    ",7.2%,6.3%
"Persons under 18 years, percent, 2010    ",24.5%,23.4%
"Persons 65 years and over, percent,  2010    ",17.6%,12.3%
"Female persons, percent, 2010    ",52.4%,51.6%
,,
"White alone, percent, 2010 (a)    ",63.0%,58.2%
"Black or African American alone, percent, 2010 (a)    ",16.6%,29.4%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.6%,0.4%
"Asian alone, percent, 2010 (a)    ",8.6%,5.5%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",3.7%,2.9%
"Hispanic or Latino, percent, 2010 (b)    ",16.4%,8.2%
"White alone, not Hispanic or Latino, percent, 2010    ",56.0%,54.7%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",86.4%,86.7%
"Foreign born persons, percent, 2009-2013    ",25.7%,14.0%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",27.2%,16.7%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",89.9%,88.7%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",56.9%,36.8%
"Veterans, 2009-2013    ",709,"427,068"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",33.8,32
"Housing units, 2010    ","4,664","2,378,814"
"Homeownership rate, 2009-2013    ",81.8%,67.6%
"Housing units in multi-unit structures, percent, 2009-2013    ",17.5%,25.5%
"Median value of owner-occupied housing units, 2009-2013    ","$383,100","$292,700"
"Households, 2009-2013    ","4,174","2,146,240"
"Persons per household, 2009-2013    ",2.7800000000000002,2.65
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$45,812","$36,354"
"Median household income, 2009-2013    ","$98,973","$73,538"
"Persons below poverty level, percent, 2009-2013    ",4.5%,9.8%
,,
Business QuickFacts,Kemp Mill CDP,Maryland
"Total number of firms, 2007    ","1,533","528,112"
"Black-owned firms, percent, 2007    ",11.3%,19.3%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.6%
"Asian-owned firms, percent, 2007    ",5.1%,6.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,4.9%
"Women-owned firms, percent, 2007    ",33.1%,32.6%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"41,456,097"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"51,276,797"
"Retail sales, 2007 ($1000)    ","20,183","75,664,186"
"Retail sales per capita, 2007    ",,"$13,429"
"Accommodation and food services sales, 2007 ($1000)    ",836,"10,758,428"
,,
Geography QuickFacts,Kemp Mill CDP,Maryland
"Land area in square miles, 2010    ",2.54,"9,707.24"
"Persons per square mile, 2010    ","4,952.3",594.8
FIPS Code    ,43200,24
Counties    ,"Montgomery County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
