ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Julie,Ertel,USA,0,00:20:13,00:01:03,01:05:44,00:00:41,00:37:07,1,02:04:52
Kathy,Tremblay,CAN,101,00:20:11,00:01:01,01:05:50,00:00:38,00:39:21,2,02:07:02
Alicia,Kaye,USA,103,00:20:15,00:01:01,01:05:46,00:00:43,00:42:58,3,02:10:44
Sarah-Anne,Brault,CAN,111,00:20:13,00:00:59,01:05:54,00:00:49,00:45:05,4,02:13:01
Tenille,Hoogland,CAN,105,00:20:15,00:01:04,01:08:53,00:00:44,00:45:13,5,02:16:11
Rachel,O'Reilly,CAN,108,00:22:51,00:01:09,01:10:26,00:00:59,00:45:29,6,02:20:58
Annie,Warner,USA,107,00:21:43,00:01:05,01:14:20,00:01:06,00:43:48,7,02:22:03
Heidi,Sarna,USA,109,00:26:55,00:01:13,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maxine,Seear,AUS,106,00:20:15,00:01:01,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Amanda,Felder,USA,110,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Jennifer,Spieldenner,USA,104,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
