ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Felicity,Abram,AUS,136,00:20:00,00:00:00,01:15:43,00:00:00,00:38:28,1,02:14:11
Magali,Di Marco Messmer,SUI,131,00:19:54,00:00:00,01:15:36,00:00:00,00:39:17,2,02:14:47
Beatrice,Lanza,ITA,140,00:19:57,00:00:00,01:15:37,00:00:00,00:40:28,3,02:16:04
Liz,Blatchford,GBR,133,00:19:56,00:00:00,01:15:43,00:00:00,00:41:16,4,02:16:56
Carmel,Hanly,NZL,142,00:21:23,00:00:00,01:17:57,00:00:00,00:38:32,5,02:17:55
Emma,Moffatt,AUS,0,00:19:57,00:00:00,01:18:27,00:00:00,00:39:43,6,02:18:10
Sarah,Schutz,SUI,154,00:21:26,00:00:00,01:16:54,00:00:00,00:41:16,7,02:19:38
Lena,Brunkhorst,GER,151,00:20:35,00:00:00,01:17:54,00:00:00,00:41:59,8,02:20:30
Helle,Frederiksen,DEN,155,00:20:57,00:00:00,01:17:28,00:00:00,00:42:52,9,02:21:17
Delphine,Py-Bilot,FRA,156,00:21:29,00:00:00,01:17:57,00:00:00,00:42:43,10,02:22:10
Jessica,Kirkwood,CAN,146,00:19:59,00:00:00,01:18:27,00:00:00,00:44:03,11,02:22:31
Sibylle,Matter,SUI,139,00:19:59,00:00:00,01:18:24,00:00:00,00:44:53,12,02:23:17
Tina,Herklotz,GER,152,00:21:21,00:00:00,01:17:58,00:00:00,00:44:27,13,02:23:47
Kaisa,Lehtonen,FIN,153,00:22:01,00:00:00,01:20:12,00:00:00,00:42:22,14,02:24:36
Simone,Buerli,SUI,158,00:21:12,00:00:00,01:18:21,00:00:00,00:45:47,15,02:25:22
Jacqueline,Uebelhart,SUI,162,00:25:58,00:00:00,01:17:06,00:00:00,00:43:08,16,02:26:14
Nicole,Hofer,SUI,157,00:22:49,00:00:00,01:20:11,00:00:00,00:43:39,17,02:26:40
Juliette,Benedicto,FRA,150,00:22:23,00:00:00,01:20:38,00:00:00,00:43:45,18,02:26:47
Laura,Fernandez,ESP,160,00:21:08,00:00:00,01:21:44,00:00:00,00:44:21,19,02:27:14
Valentina,Bieler,SUI,159,00:21:47,00:00:00,01:20:34,00:00:00,00:46:43,20,02:29:07
Laurie,Belkadi,FRA,165,00:21:27,00:00:00,01:22:29,00:00:00,00:45:57,21,02:29:54
Monika,Fuerholz,SUI,170,00:21:31,00:00:00,01:21:36,00:00:00,00:47:08,22,02:30:16
Cristel,Robin,FRA,166,00:26:04,00:00:00,01:19:50,00:00:00,00:44:39,23,02:30:35
Déborah,Prisi,SUI,161,00:22:03,00:00:00,01:20:55,00:00:00,00:48:56,24,02:31:55
Muskilda,Oloriz,ESP,172,00:23:34,00:00:00,01:22:17,00:00:00,00:46:26,25,02:32:18
Janine,Freivogel,SUI,163,00:21:31,00:00:00,01:22:28,00:00:00,00:54:46,26,02:38:47
Nadine,Scheck,SUI,164,00:23:24,00:00:00,01:26:49,00:00:00,00:57:53,27,02:48:08
Danne,Boterenbrood,NED,149,00:21:27,00:00:00,01:21:32,00:00:00,00:00:00,DNF,00:00:00
Kelly,Bruce,NZL,167,00:21:10,00:00:00,01:24:29,00:00:00,00:00:00,DNF,00:00:00
Giunia,Chenevier,ITA,143,00:20:29,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Erin,Densham,AUS,135,00:19:54,00:00:00,01:15:43,00:00:00,00:00:00,DNF,00:00:00
Valentina,Filipetto,ITA,147,00:21:00,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Andrea,Hewitt,NZL,132,00:20:09,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Brooke,Pattle,NZL,171,00:22:14,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Anina,Stampfli,SUI,148,00:20:38,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Stephanie,Süess,SUI,169,00:26:44,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maider,Vallina,ESP,168,00:23:34,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Silvia,Gemignani,ITA,141,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Julie,Gigault,FRA,145,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Céline,Rositano,BEL,144,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Jill,Savege,CAN,138,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
