Larceny-theft,,,
,1994,1994,1994
Age Group,Total,Male,Female
,,,
12 and under,154.26353361938502,219.50889650377172,85.81913108787664
13-14,2091.278117373914,2719.1380343995725,1431.1130951151924
15,2648.4083945599723,3414.3246414074206,1838.1362584081996
16,2751.530400767138,3614.5132284959345,1834.0731120173577
17,2565.3166317177706,3417.527582381261,1654.6137798062982
18,2326.868013964569,3168.1167825572484,1441.3004069660158
19,1742.048888096947,2342.8578895490173,1114.7102299643288
20,1419.286243673075,1827.8603447349922,992.5715536562119
21,1234.1835568947404,1573.4635987854253,880.5300150697711
22,1102.8573076080163,1382.4314548198158,812.6742666945473
23,1030.1244194637497,1303.466234874385,749.3694440826083
24,975.7550543974354,1225.4432238794268,719.7891048555691
25-29,899.5702094705099,1144.8607090296132,651.1417743068794
30-34,794.6766489963347,1043.7013029309715,544.6761009899411
35-39,628.954449134568,854.6042212398163,405.4396215696361
40-44,441.5797241574793,621.431669896857,266.1151147818167
45-49,272.67568338211214,373.5238625700281,175.3543068366465
50-54,173.85469550319957,228.40555973662833,122.01618025376385
55-59,118.17231077880285,152.98101700366144,85.97194485157483
60-64,85.56343877251116,109.22499470309124,64.49983336408008
65 and over,43.5273792759775,61.24762791026996,31.44462568385696
