People QuickFacts,Evansville,Wisconsin
"Population, 2013 estimate    ","5,124","5,742,713"
"Population, 2012 estimate    ","5,078","5,724,554"
"Population, 2010 (April 1) estimates base    ","5,024","5,686,983"
"Population, percent change, April 1, 2010 to July 1, 2013    ",2.0%,1.0%
"Population, percent change, April 1, 2010 to July 1, 2012    ",1.1%,0.7%
"Population, 2010    ","5,012","5,686,986"
"Persons under 5 years, percent, 2010    ",8.6%,6.3%
"Persons under 18 years, percent, 2010    ",29.3%,23.6%
"Persons 65 years and over, percent,  2010    ",11.3%,13.7%
"Female persons, percent, 2010    ",51.1%,50.4%
,,
"White alone, percent, 2010 (a)    ",96.0%,86.2%
"Black or African American alone, percent, 2010 (a)    ",0.8%,6.3%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.5%,1.0%
"Asian alone, percent, 2010 (a)    ",0.7%,2.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.0%,0.0%
"Two or More Races, percent, 2010    ",1.5%,1.8%
"Hispanic or Latino, percent, 2010 (b)    ",3.6%,5.9%
"White alone, not Hispanic or Latino, percent, 2010    ",93.3%,83.3%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",90.6%,85.8%
"Foreign born persons, percent, 2008-2012    ",3.4%,4.6%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",6.5%,8.6%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",93.6%,90.2%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",25.6%,26.4%
"Veterans, 2008-2012    ",381,"423,264"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",29.3,21.6
"Housing units, 2010    ","2,067","2,624,358"
"Homeownership rate, 2008-2012    ",73.8%,68.6%
"Housing units in multi-unit structures, percent, 2008-2012    ",21.4%,25.3%
"Median value of owner-occupied housing units, 2008-2012    ","$166,100","$169,000"
"Households, 2008-2012    ","1,894","2,286,339"
"Persons per household, 2008-2012    ",2.59,2.42
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$25,203","$27,426"
"Median household income, 2008-2012    ","$63,382","$52,627"
"Persons below poverty level, percent, 2008-2012    ",6.6%,12.5%
,,
Business QuickFacts,Evansville,Wisconsin
"Total number of firms, 2007    ",F,"433,797"
"Black-owned firms, percent, 2007    ",F,2.6%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.6%
"Asian-owned firms, percent, 2007    ",F,1.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",F,1.3%
"Women-owned firms, percent, 2007    ",F,25.9%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"163,563,195"
"Merchant wholesaler sales, 2007 ($1000)    ",0,"59,996,244"
"Retail sales, 2007 ($1000)    ",0,"72,283,321"
"Retail sales per capita, 2007    ",,"$12,904"
"Accommodation and food services sales, 2007 ($1000)    ",0,"9,247,311"
,,
Geography QuickFacts,Evansville,Wisconsin
"Land area in square miles, 2010    ",3.25,"54,157.80"
"Persons per square mile, 2010    ","1,543.6",105
FIPS Code    ,24550,55
Counties    ,"Rock County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
