ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Alexis,Lepage,CAN,,00:09:30,00:00:38,00:27:52,00:00:42,00:16:03,1,00:54:43
Xavier,Grenier-Talavera,CAN,,00:09:27,00:00:42,00:27:52,00:00:43,00:16:05,2,00:54:46
Connor,Foreman,CAN,,00:09:30,00:00:41,00:27:54,00:00:41,00:16:09,3,00:54:53
Myles,Zagar,CAN,,00:09:15,00:00:38,00:28:09,00:00:44,00:16:22,4,00:55:06
Tyler,Mislawchuk,CAN,,00:09:19,00:00:35,00:28:06,00:00:37,00:17:08,5,00:55:43
Martin,Whelan,CAN,,00:09:29,00:00:42,00:27:56,00:00:44,00:16:57,6,00:55:45
Robert,Bigsby,CAN,,00:10:22,00:00:37,00:28:14,00:00:52,00:15:56,7,00:55:59
Jeremy ,Briand,CAN,,00:09:51,00:00:37,00:28:40,00:00:57,00:16:03,8,00:56:06
Ian,Mackinnon,CAN,,00:09:27,00:00:47,00:27:51,00:00:47,00:17:19,9,00:56:10
Russell,Pennock,CAN,,00:09:36,00:00:50,00:28:50,00:00:56,00:16:07,10,00:56:17
Tristan,Lalumiere-Roberge,CAN,,00:10:34,00:00:39,00:28:52,00:00:42,00:16:16,11,00:57:01
Aidan,Zagar,CAN,,00:09:51,00:00:49,00:28:32,00:00:57,00:16:55,12,00:57:01
Charles,Paquet,CAN,,00:09:47,00:00:55,00:28:26,00:00:58,00:17:00,13,00:57:03
Philippe ,Bédard,CAN,,00:09:33,00:00:40,00:27:51,00:00:44,00:18:19,14,00:57:05
Oliver,Blecher,CAN,,00:09:34,00:00:42,00:27:50,00:00:45,00:18:17,15,00:57:07
