ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Tyler,Butterfield,BER,5,00:19:43,00:00:29,00:57:52,00:00:37,00:34:52,1,01:53:36
Brent,Mcmahon,CAN,2,00:18:57,00:00:31,01:00:00,00:00:29,00:34:08,2,01:54:07
Kyle,Jones,CAN,3,00:19:07,00:00:29,00:59:54,00:00:30,00:34:26,3,01:54:30
Crisanto,Grajales,MEX,8,00:19:21,00:00:31,00:59:37,00:00:32,00:34:44,4,01:54:48
Gonzalo Raul,Tellechea,ARG,21,00:19:46,00:00:31,00:59:16,00:00:36,00:34:41,5,01:54:52
Fabio,Carvalho,BRA,15,00:19:25,00:00:30,00:59:37,00:00:40,00:34:52,6,01:55:07
Diogo,Sclebin,BRA,4,00:19:23,00:00:29,00:59:40,00:00:38,00:35:08,7,01:55:21
Felipe,Van De Wyngard,CHI,7,00:19:31,00:00:27,00:59:35,00:00:38,00:35:35,8,01:55:48
Arturo,Garza,MEX,12,00:19:46,00:00:29,00:59:10,00:00:36,00:36:10,9,01:56:11
Jason,Wilson,BAR,6,00:19:11,00:00:30,00:59:52,00:00:38,00:36:01,10,01:56:17
Bruno,Matheus,BRA,14,00:19:15,00:00:29,00:59:46,00:00:31,00:36:34,11,01:56:35
Eder,Mejia,MEX,28,00:19:05,00:00:32,00:59:58,00:00:41,00:36:21,12,01:56:37
Danilo,Pimentel,BRA,25,00:19:21,00:00:31,00:59:38,00:00:36,00:36:43,13,01:56:52
Manuel,Huerta,PUR,1,00:19:22,00:00:29,00:59:39,00:00:34,00:36:56,14,01:57:04
Ben,Collins,USA,18,00:19:13,00:00:30,00:59:46,00:00:34,00:37:05,15,01:57:10
Brian,Lamar,USA,27,00:18:55,00:00:31,01:00:05,00:00:36,00:37:48,16,01:57:57
Leonardo,Saucedo,MEX,19,00:19:03,00:00:27,01:00:01,00:00:31,00:37:58,17,01:58:02
Oscar,Galindez,ARG,33,00:21:26,00:00:33,00:58:16,00:00:41,00:37:21,18,01:58:21
Leonardo,Chacon,CRC,9,00:19:43,00:00:31,00:59:19,00:00:36,00:38:32,19,01:58:42
Barrett,Brandon,USA,23,00:19:21,00:00:29,00:59:46,00:00:41,00:38:53,20,01:59:12
Luciano,Farias,ARG,26,00:18:51,00:00:31,00:58:43,00:00:32,00:40:35,21,01:59:15
Kevin,Collington,USA,17,00:19:24,00:00:31,00:59:38,00:00:38,00:39:14,22,01:59:28
Federico,Osuna,ARG,41,00:19:26,00:00:34,00:59:33,00:00:38,00:40:46,23,02:00:59
Oliver,Martin,URU,31,00:19:50,00:00:30,00:59:11,00:00:38,00:43:29,24,02:03:42
Dan,Mcintosh,USA,30,00:21:41,00:00:31,01:02:45,00:00:36,00:38:09,25,02:03:45
Juan Atilio,Di Paolo,ARG,34,00:21:22,00:00:29,01:03:07,00:00:29,00:38:27,26,02:03:55
Nicolas,Franzini,ARG,45,00:19:51,00:00:31,01:04:34,00:00:36,00:42:04,27,02:07:39
Ramiro,Sebastian,ARG,39,00:20:18,00:00:36,01:04:05,00:00:37,00:43:55,28,02:09:34
Juan Alberto,Dominguez,ARG,44,00:21:27,00:00:34,01:02:59,00:00:39,00:44:58,29,02:10:40
Victor Hugo,Clivio,ARG,42,00:23:24,00:00:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Roberto,Delpodio,ARG,32,00:19:45,00:00:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mauricio,Mc Cormik,ARG,36,00:21:28,00:00:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lucas,Mendez,ARG,37,00:22:41,00:00:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Juraci,Moreira,BRA,11,00:19:23,00:00:31,00:59:40,00:00:41,00:00:00,DNF,00:00:00
Ronan,Pavoni,PAN,43,00:24:22,00:00:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Carlos Javier,Quinchara Forero,COL,10,00:19:52,00:00:29,01:05:42,00:00:32,00:00:00,DNF,00:00:00
Juan Sebastian,Sacco,ARG,35,00:28:16,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gerardo,Vergara,GUA,29,00:19:17,00:00:29,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lukas,Verzbicas,USA,38,00:19:44,00:00:31,00:59:21,00:00:41,00:00:00,DNF,00:00:00
Tomas,Perucca,ARG,40,00:23:23,00:00:33,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Mark,Fretta,USA,16,00:19:24,00:00:31,00:59:35,00:00:36,00:39:17,DQ,00:00:00
