ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Lauren,Groves,CAN,101,00:20:27,00:00:00,01:09:18,00:00:00,00:34:31,1,02:04:16
Kathy,Tremblay,CAN,102,00:20:16,00:00:00,01:09:27,00:00:00,00:35:27,2,02:05:10
Mary Beth,Ellis,USA,118,00:20:26,00:00:00,01:09:21,00:00:00,00:37:09,3,02:06:57
Carolyn,Murray,CAN,105,00:20:27,00:00:00,01:09:18,00:00:00,00:37:46,4,02:07:30
Lisa,Mensink,NED,0,00:20:26,00:00:00,01:09:19,00:00:00,00:38:02,5,02:07:48
Alicia,Kaye,USA,108,00:20:27,00:00:00,01:09:17,00:00:00,00:38:16,6,02:08:00
Gillian,Kornell,CAN,104,00:20:28,00:00:00,01:09:14,00:00:00,00:38:27,7,02:08:08
Samantha,Mcglone,CAN,0,00:21:12,00:00:00,01:10:39,00:00:00,00:36:21,8,02:08:12
Michelle,Lindsay,USA,0,00:20:31,00:00:00,01:10:53,00:00:00,00:36:54,9,02:08:17
Amanda,Stevens,USA,113,00:20:24,00:00:00,01:09:30,00:00:00,00:39:51,10,02:09:45
Suzanne,Weckend,CAN,112,00:19:04,00:00:00,01:10:44,00:00:00,00:40:21,11,02:10:08
Ayesha,Rollinson,CAN,107,00:20:29,00:00:00,01:11:27,00:00:00,00:39:07,12,02:11:02
Lesley,Meade,USA,0,00:20:27,00:00:00,01:10:58,00:00:00,00:40:17,13,02:11:43
Christine,Jeffrey,CAN,109,00:19:07,00:00:00,01:10:41,00:00:00,00:42:46,14,02:12:36
Susanne,Russell,CAN,0,00:21:32,00:00:00,01:11:46,00:00:00,00:40:49,15,02:14:06
Kyla,Rollinson,CAN,117,00:21:43,00:00:00,01:11:38,00:00:00,00:41:11,16,02:14:31
Angela,Naeth,CAN,119,00:25:57,00:00:00,01:10:08,00:00:00,00:38:44,17,02:14:50
Eslpeth,Mcgregor,CAN,0,00:20:28,00:00:00,01:17:28,00:00:00,00:36:58,18,02:14:55
Jessica,Solymosi,CAN,0,00:24:58,00:00:00,01:11:16,00:00:00,00:38:53,19,02:15:06
Jennifer,Spieldenner,USA,0,00:19:23,00:00:00,01:14:45,00:00:00,00:41:01,20,02:15:11
Catherine,Hogan,CAN,0,00:21:41,00:00:00,01:11:27,00:00:00,00:42:19,21,02:15:28
Anne Marie,Koszegi,CAN,0,00:21:49,00:00:00,01:11:22,00:00:00,00:42:48,22,02:16:00
Magali,Tisseyre,CAN,0,00:23:27,00:00:00,01:12:39,00:00:00,00:40:24,23,02:16:30
Erin,Braun,CAN,0,00:21:49,00:00:00,01:11:15,00:00:00,00:44:06,24,02:17:09
Chantell,Widney,CAN,0,00:25:31,00:00:00,01:13:34,00:00:00,00:38:25,25,02:17:30
Tenille,Hoogland,CAN,115,00:20:26,00:00:00,01:15:52,00:00:00,00:42:43,26,02:18:59
Cynthia,Wilson,CAN,0,00:23:46,00:00:00,01:12:24,00:00:00,00:43:01,27,02:19:12
Anne-Marie,Madden,CAN,0,00:23:52,00:00:00,01:12:24,00:00:00,00:43:07,28,02:19:23
Jennifer,Coombs,CAN,116,00:20:15,00:00:00,01:12:46,00:00:00,00:46:53,29,02:19:54
Emily,Allan,CAN,0,00:23:36,00:00:00,01:16:00,00:00:00,00:44:27,30,02:24:02
Sarah,Groff,USA,103,00:20:18,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jennifer,Hall,CAN,0,00:21:50,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jessica,Kirkwood,CAN,0,00:19:57,00:00:00,01:13:24,00:00:00,00:00:00,DNF,00:00:00
Marie-Elaine,Lalonde,CAN,0,00:20:28,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Genevieve,Pellerin,CAN,111,00:20:17,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tara,Ross,CAN,110,00:20:23,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Alee,Sharp,AUS,106,00:19:58,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jenna,Parker,USA,0,00:20:28,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kirsty,Smith,CAN,0,00:23:56,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tara Lee,Stilwell,CAN,0,00:23:50,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
