ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Anthony,Pujades,FRA,18,00:19:35,00:00:17,00:54:09,00:00:19,00:33:05,1,01:47:23
Nils,Frommhold,GER,14,00:19:33,00:00:17,00:54:11,00:00:19,00:33:09,2,01:47:27
Alois,Knabl,AUT,19,00:19:23,00:00:19,00:54:20,00:00:19,00:33:40,3,01:47:59
Christian,Otto,GER,34,00:19:34,00:00:17,00:54:09,00:00:23,00:33:47,4,01:48:07
Andrey,Bryukhankov,RUS,8,00:19:23,00:00:17,00:54:21,00:00:27,00:33:51,5,01:48:20
Stefan,Zachaeus,LUX,17,00:19:34,00:00:18,00:54:06,00:00:18,00:34:09,6,01:48:24
Anton,Chuchko,RUS,9,00:19:44,00:00:16,00:53:57,00:00:20,00:34:54,7,01:49:11
Yohann,Vincent,FRA,4,00:20:45,00:00:18,00:57:04,00:00:20,00:32:45,8,01:51:12
Marco,Van Der Stel,NED,20,00:19:36,00:00:19,00:54:05,00:00:23,00:36:58,9,01:51:20
Ivan,Ivanov,UKR,1,00:20:18,00:00:18,00:59:11,00:00:20,00:31:40,10,01:51:45
Felix,Duchampt,FRA,16,00:20:45,00:00:17,00:58:48,00:00:20,00:31:40,11,01:51:47
Oleksiy,Syutkin,UKR,3,00:19:43,00:00:19,00:59:44,00:00:21,00:31:59,12,01:52:05
Thomas,André,FRA,11,00:20:45,00:00:18,00:58:48,00:00:23,00:31:55,13,01:52:09
Simon,Viain,FRA,52,00:20:37,00:00:18,00:58:54,00:00:21,00:32:12,14,01:52:22
Dmitriy,Gaag,KAZ,68,00:20:45,00:00:17,00:58:46,00:00:17,00:32:19,15,01:52:23
Sylwester,Kuster,POL,10,00:20:42,00:00:17,00:58:52,00:00:23,00:32:31,16,01:52:44
Nick,Kastelein,AUS,7,00:19:44,00:00:19,00:59:45,00:00:21,00:32:45,17,01:52:53
Paul,Reitmayr,AUT,26,00:20:35,00:00:20,00:58:54,00:00:19,00:32:54,18,01:53:02
