ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Andrea,Hewitt,NZL,8,00:19:44,00:00:56,00:59:49,00:00:31,00:33:28,1,01:54:31
Eva,Dollinger,AUT,19,00:20:01,00:00:49,00:59:38,00:00:30,00:33:34,2,01:54:34
Nicky,Samuels,NZL,18,00:20:12,00:00:55,00:59:24,00:00:32,00:33:40,3,01:54:45
Kiyomi,Niwata,JPN,6,00:20:14,00:00:57,00:59:21,00:00:32,00:33:40,4,01:54:46
Joelle,Franzmann,GER,11,00:19:45,00:00:54,00:59:49,00:00:31,00:33:51,5,01:54:53
Nicola,Spirig,SUI,9,00:20:34,00:00:55,00:58:59,00:00:30,00:34:02,6,01:55:01
Christiane,Pilz,GER,10,00:19:49,00:00:51,00:59:49,00:00:30,00:34:15,7,01:55:16
Kirsten,Sweetland,CAN,2,00:19:51,00:00:52,00:59:45,00:00:32,00:34:25,8,01:55:27
Carole,Peon,FRA,33,00:20:21,00:00:55,00:59:15,00:00:30,00:34:46,9,01:55:49
Jessica,Harrison,FRA,15,00:20:00,00:00:52,00:59:37,00:00:30,00:34:59,10,01:56:00
Kate,Allen,AUT,55,00:21:25,00:00:55,01:00:13,00:00:31,00:33:01,11,01:56:07
Daniela,Ryf,SUI,53,00:20:00,00:00:50,00:59:39,00:00:32,00:35:23,12,01:56:25
Lin,Xing,CHN,17,00:20:14,00:00:56,00:59:22,00:00:34,00:35:33,13,01:56:41
Magali,Di Marco Messmer,SUI,3,00:19:58,00:00:59,00:59:34,00:00:31,00:35:38,14,01:56:42
Vendula,Frintova,CZE,21,00:21:38,00:00:57,00:59:58,00:00:30,00:33:36,15,01:56:42
Birgit,Cals-Berk,NED,51,00:20:37,00:00:51,00:59:01,00:00:31,00:35:42,16,01:56:44
Tania,Haiboeck,AUT,41,00:21:23,00:00:55,01:00:14,00:00:33,00:33:39,17,01:56:46
Michelle,Dillon,GBR,5,00:21:28,00:00:53,01:00:12,00:00:33,00:33:42,18,01:56:50
Rebecca,Robisch,GER,66,00:21:40,00:00:51,01:00:02,00:00:30,00:33:53,19,01:56:58
Marion,Lorblanchet,FRA,22,00:20:24,00:00:59,00:59:11,00:00:37,00:35:53,20,01:57:06
Lisa,Mensink,CAN,43,00:20:35,00:00:54,00:58:59,00:00:29,00:36:10,21,01:57:09
Lauren,Groves,CAN,14,00:20:47,00:00:58,01:00:49,00:00:35,00:34:05,22,01:57:17
Becky,Lavelle,USA,26,00:20:08,00:01:00,00:59:20,00:00:35,00:36:18,23,01:57:23
Nadia,Cortassa,ITA,27,00:21:17,00:00:59,01:00:19,00:00:34,00:34:19,24,01:57:30
Jana,Jirouskova,CZE,40,00:20:22,00:00:58,00:59:11,00:00:36,00:36:25,25,01:57:35
Hongni,Wang,CHN,12,00:21:14,00:00:53,01:00:27,00:00:29,00:34:45,26,01:57:49
Saori,Ohmatsu,JPN,34,00:21:18,00:00:58,01:00:22,00:00:32,00:34:38,27,01:57:50
Anais,Moniz,POR,45,00:19:54,00:00:56,00:59:42,00:00:32,00:36:58,28,01:58:03
Ewa,Dederko,POL,25,00:21:15,00:00:57,01:00:25,00:00:33,00:34:54,29,01:58:05
Lenka,Zemanova,CZE,16,00:21:13,00:00:56,01:00:25,00:00:31,00:35:03,30,01:58:10
Olga,Zausaylova,RUS,57,00:21:11,00:00:58,01:00:25,00:00:32,00:35:07,31,01:58:15
Amanda,Stevens,USA,54,00:19:51,00:00:52,00:59:51,00:00:33,00:37:07,32,01:58:16
Elizabeth,May,LUX,7,00:21:14,00:00:56,01:00:22,00:00:32,00:35:10,33,01:58:16
Charlotte,Bonin,ITA,20,00:20:08,00:00:56,00:59:30,00:00:36,00:37:17,34,01:58:29
Magdalena,Stovickova,SVK,39,00:20:17,00:01:03,00:59:11,00:00:41,00:37:21,35,01:58:35
Evelyn,Williamson,NZL,42,00:21:09,00:01:01,01:00:26,00:00:37,00:35:24,36,01:58:39
Mari,Rabie,RSA,24,00:20:10,00:00:56,00:59:26,00:00:33,00:37:40,37,01:58:46
Helle,Frederiksen,DEN,60,00:20:45,00:01:00,01:00:51,00:00:36,00:35:36,38,01:58:49
Kathrin,Muller,GER,52,00:20:20,00:01:01,01:01:10,00:00:30,00:35:48,39,01:58:51
Taryn,Mcleod,NZL,32,00:21:18,00:00:56,01:00:22,00:00:34,00:35:42,40,01:58:54
Lucie,Zelenkova,CZE,35,00:20:08,00:01:01,00:59:24,00:00:32,00:37:58,41,01:59:05
