ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Claudia,Rivas,MEX,2,00:15:45,00:00:53,01:03:15,00:00:40,00:35:37,1,01:56:11
Erin,Jones,USA,9,00:16:03,00:00:50,01:02:57,00:00:48,00:36:28,2,01:57:09
Johanna,Gartman,USA,11,00:16:06,00:00:50,01:02:55,00:00:47,00:37:02,3,01:57:42
Tanelle,Berard,USA,16,00:16:06,00:00:48,01:02:55,00:00:39,00:37:33,4,01:58:03
Jenna,Parker,USA,12,00:16:02,00:00:50,01:02:58,00:00:42,00:37:55,5,01:58:29
Michelle,Mehnert,USA,26,00:15:59,00:00:49,01:03:07,00:00:41,00:38:32,6,01:59:10
Cecilia,Perez,MEX,8,00:16:10,00:00:49,01:02:53,00:00:45,00:38:39,7,01:59:18
Kelsey,Withrow,USA,21,00:16:02,00:00:52,01:02:55,00:00:51,00:38:44,8,01:59:25
Brianna,Blanchard,USA,7,00:15:56,00:00:53,01:02:58,00:00:40,00:40:25,9,02:00:55
D'Ann,Arthur,USA,6,00:17:36,00:00:50,01:05:16,00:00:43,00:36:52,10,02:01:19
Nicole,Truxes,USA,18,00:15:55,00:00:55,01:03:04,00:00:46,00:41:54,11,02:02:36
Jessica,Broderick,USA,4,00:16:09,00:00:54,01:06:44,00:00:45,00:39:52,12,02:04:26
Lauren,Brandon,USA,10,00:15:34,00:00:54,01:03:26,00:00:43,00:44:01,13,02:04:40
Erika,Erickson,USA,14,00:17:36,00:00:56,01:05:10,00:00:46,00:40:35,14,02:05:06
Leanna,Lee,CAN,15,00:17:39,00:00:54,01:05:15,00:00:49,00:44:59,15,02:09:38
Chelsea,Burns,USA,23,00:16:11,00:00:49,01:02:51,00:00:43,00:00:00,DNF,00:00:00
Paola,Diaz,MEX,1,00:16:29,00:00:54,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Amanda,Hahn,USA,5,00:16:32,00:00:55,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Emma,Lujan,CAN,17,00:17:42,00:00:55,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Moka,Best,USA,22,00:19:18,00:01:01,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jessica,Kisell,CAN,24,00:19:18,00:00:59,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Evangeline,Fletcher,CAN,27,00:17:46,00:00:53,00:00:00,00:00:00,00:00:00,DNF,00:00:00
