ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Erin,Densham,AUS,4, 00:20:30, 00:00:49, 01:02:31, 00:00:40, 00:36:58,1, 02:01:27
Annamaria,Mazzetti,ITA,11, 00:20:49, 00:00:48, 01:02:14, 00:00:38, 00:37:36,2, 02:02:04
Radka,Vodickova,CZE,8, 00:20:33, 00:00:48, 01:02:30, 00:00:41, 00:38:33,3, 02:03:03
Felicity,Sheedy-Ryan,AUS,10, 00:21:35, 00:00:47, 01:03:07, 00:00:42, 00:37:22,4, 02:03:31
Maaike,Caelers,NED,50, 00:21:26, 00:00:49, 01:03:12, 00:00:41, 00:37:35,5, 02:03:42
Emma,Jackson,AUS,12, 00:20:35, 00:00:49, 01:02:31, 00:00:39, 00:39:28,6, 02:04:00
Kerry,Lang,GBR,20, 00:20:30, 00:00:54, 01:02:27, 00:00:45, 00:39:35,7, 02:04:08
Lisa,Mensink,NED,3, 00:20:31, 00:00:50, 01:02:29, 00:00:38, 00:39:49,8, 02:04:15
Neiske,Becks,NED,68, 00:20:32, 00:00:51, 01:02:28, 00:00:39, 00:39:52,9, 02:04:19
Carla,Moreno,BRA,29, 00:21:24, 00:00:49, 01:03:21, 00:00:43, 00:38:13,10, 02:04:28
Hideko,Kikuchi,JPN,9, 00:20:36, 00:00:50, 01:02:29, 00:00:41, 00:40:12,11, 02:04:45
Yuliya,Yelistratova,UKR,2, 00:21:20, 00:00:47, 01:03:22, 00:00:43, 00:38:39,12, 02:04:49
Agnieszka,Jerzyk,POL,26, 00:21:37, 00:00:46, 01:03:07, 00:00:42, 00:38:44,13, 02:04:53
Alexandra,Razarenova,RUS,19, 00:21:10, 00:00:45, 01:03:35, 00:00:44, 00:38:45,14, 02:04:57
Helle,Frederiksen,DEN,7, 00:21:10, 00:00:48, 01:03:29, 00:00:43, 00:38:53,15, 02:05:02
